policy_entropy,nupdates,fps,approxkl,clipfrac,explained_variance,value_loss,time_elapsed,eprewmean,serial_timesteps,total_timesteps,policy_loss,eplenmean
0.9249002,1102,356,0.012122721,0.15541992,0.9490123651921749,0.15719178,6494.734430551529,14.32,2256896,2256896,-0.0046465574,813.56
0.9302371,1103,355,0.00998568,0.13144532,0.9470711462199688,0.21993168,6500.489852666855,14.19,2258944,2258944,-0.0029385686,811.05
0.91645634,1104,325,0.013001831,0.15991211,0.9426583684980869,0.10277019,6506.773119926453,13.8,2260992,2260992,-0.0016236089,795.06
0.93679875,1105,358,0.013466666,0.16625977,0.9055215790867805,0.32450145,6512.48407626152,13.81,2263040,2263040,-0.0032228467,785.53
0.8385803,1106,350,0.008583324,0.10361328,0.8621148467063904,0.47099066,6518.327228784561,14.0,2265088,2265088,-0.0029910228,785.09
0.8753621,1107,351,0.017701348,0.19765624,0.3603125810623169,2.2408764,6524.161241054535,14.36,2267136,2267136,0.0007775262,775.43
0.92010814,1108,355,0.009795456,0.13154297,0.9409847781062126,0.20965429,6529.917420864105,14.39,2269184,2269184,-0.004685455,773.76
0.853778,1109,353,0.011677753,0.16176757,0.789048582315445,0.36574155,6535.704460144043,14.23,2271232,2271232,-0.00022339638,775.66
0.89588463,1110,339,0.011070069,0.14819336,0.9394379071891308,0.13519745,6541.729019403458,13.19,2273280,2273280,-0.005041101,777.24
0.80935967,1111,351,0.01223818,0.14438477,0.8475929647684097,0.4203073,6547.559037446976,13.05,2275328,2275328,-0.0017927071,775.73
0.8639857,1112,358,0.012578912,0.16025391,0.9445554204285145,0.20121078,6553.271190404892,13.16,2277376,2277376,-0.0042584604,773.72
0.8707425,1113,351,0.016320933,0.1850586,0.8023475706577301,0.111798525,6559.093008756638,13.21,2279424,2279424,-0.005180045,769.78
0.89686424,1114,354,0.013420694,0.14223632,0.8076719790697098,0.6374763,6564.873655796051,13.44,2281472,2281472,-0.004803233,770.13
0.8962185,1115,355,0.014602716,0.18051758,0.8454749137163162,0.25484627,6570.6307146549225,13.36,2283520,2283520,0.00019612726,774.37
0.9770281,1116,339,0.013007502,0.16279297,0.9120599403977394,0.26000375,6576.656165122986,13.66,2285568,2285568,-0.0026022487,781.44
0.9047079,1117,372,0.017063877,0.19077149,0.8824401423335075,0.0064408137,6582.148786783218,13.12,2287616,2287616,0.00097094476,785.3
0.8899992,1118,357,0.015114632,0.1765625,0.7830956727266312,0.61151487,6587.883129119873,13.41,2289664,2289664,-0.0034286473,794.82
0.8640456,1119,357,0.014529524,0.16567382,0.8305513858795166,0.3298537,6593.613234996796,13.68,2291712,2291712,-0.0024129846,798.47
0.8855463,1120,371,0.0061654137,0.080566406,0.9017235040664673,0.17304572,6599.131886005402,13.7,2293760,2293760,-0.0015063032,800.73
0.85504466,1121,357,0.009338442,0.1184082,0.9359922856092453,0.2013758,6604.881553173065,13.54,2295808,2295808,-0.0041386145,803.79
0.87002945,1122,359,0.011700969,0.14238282,0.9300701096653938,0.24037726,6610.585840463638,13.34,2297856,2297856,-0.0023696213,804.55
0.8925885,1123,352,0.013182019,0.17617187,0.7887936681509018,0.0920778,6616.395958900452,13.45,2299904,2299904,-0.002744647,814.39
0.8647253,1124,352,0.011114705,0.13540038,0.9663558229804039,0.067913994,6622.204092979431,13.7,2301952,2301952,-0.006349155,822.86
0.841395,1125,344,0.020085022,0.16645508,0.5817873775959015,1.8487623,6628.15113568306,13.99,2304000,2304000,-0.0014926872,823.46
0.92591584,1126,366,0.010030957,0.13305664,0.9312112480401993,0.098687954,6633.735336303711,14.23,2306048,2306048,-0.0042808796,830.91
0.90459853,1127,349,0.009808777,0.12817383,0.8382432013750076,0.4538079,6639.596583843231,14.66,2308096,2308096,-0.00090555707,847.56
0.9188508,1128,374,0.009011817,0.11279297,0.90552569180727,0.16539398,6645.068076848984,14.67,2310144,2310144,-0.0023774698,852.25
0.8115301,1129,337,0.009528572,0.12495117,0.8295662701129913,0.39674646,6651.131861209869,14.93,2312192,2312192,-0.0016066239,862.69
0.762499,1130,337,0.01819808,0.13325195,0.6708193421363831,1.3356485,6657.204254150391,15.57,2314240,2314240,-0.007580255,869.83
0.89516276,1131,374,0.010369462,0.12719727,0.9363871812820435,0.15733318,6662.676091432571,15.67,2316288,2316288,-0.0007514997,871.88
0.86861277,1132,348,0.019173209,0.20292969,0.9664716087281704,0.054871827,6668.5533990859985,16.11,2318336,2318336,-0.0028333801,884.47
0.8334281,1133,336,0.01443855,0.14492187,0.9169236719608307,0.20838216,6674.644166707993,16.62,2320384,2320384,-0.0058747404,898.28
0.84910506,1134,378,0.015134255,0.16220704,0.9029601439833641,0.20152025,6680.060033798218,16.62,2322432,2322432,0.0010845193,901.46
0.86660033,1135,338,0.020011695,0.19897461,0.859904021024704,0.26715714,6686.1093809604645,17.09,2324480,2324480,-0.009078781,915.85
0.9723549,1136,358,0.010813416,0.1385254,0.5214441418647766,3.8523285,6691.819461107254,18.27,2326528,2326528,0.0036227056,926.7
0.8819081,1137,377,0.013169875,0.17333984,0.9756972528994083,0.06580832,6697.245321989059,18.73,2328576,2328576,-0.007513509,937.64
1.0027329,1138,353,0.01449497,0.14169922,0.7161846160888672,1.399541,6703.033764123917,19.31,2330624,2330624,-0.0013189514,948.24
0.933664,1139,379,0.010109782,0.12568359,0.6622395813465118,1.4028924,6708.426217794418,19.65,2332672,2332672,-0.00045125498,956.15
0.9277279,1140,338,0.007909822,0.0881836,0.5790707468986511,2.940431,6714.473865032196,20.73,2334720,2334720,0.0042541903,962.09
0.7643553,1141,355,0.01750813,0.1538086,0.6415504217147827,1.5432473,6720.233281612396,21.41,2336768,2336768,0.00044635095,969.69
0.9160361,1142,354,0.015279077,0.17875977,0.8395605832338333,0.40742892,6726.013393163681,21.73,2338816,2338816,-0.006147862,976.49
0.7708526,1143,318,0.01635516,0.15073243,0.6677564084529877,1.2707787,6732.434937953949,22.47,2340864,2340864,0.0013070966,986.67
0.7607027,1144,363,0.0092055565,0.114746094,0.7747455537319183,0.9072515,6738.067576408386,22.5,2342912,2342912,-0.0020828575,987.2
0.8542162,1145,307,0.0101176305,0.12270508,0.9321760684251785,0.18982378,6744.725162744522,23.35,2344960,2344960,-0.0025554178,995.92
0.75991315,1146,320,0.013713931,0.11650391,0.8370668441057205,0.59517896,6751.120929002762,23.54,2347008,2347008,-0.0017636872,999.26
0.8511456,1147,337,0.011497928,0.14228515,0.9093532338738441,0.18168667,6757.196795940399,23.38,2349056,2349056,-0.0043429015,997.18
0.83887374,1148,351,0.015004349,0.1496582,0.6475513279438019,2.4419246,6763.031415462494,23.74,2351104,2351104,-0.0003902766,999.9
0.8780546,1149,325,0.017323628,0.18964843,0.7459565103054047,1.3476926,6769.330655813217,24.36,2353152,2353152,-0.00028325737,996.97
0.8823004,1150,373,0.016462907,0.1584961,0.897643007338047,0.3477344,6774.815698385239,24.4,2355200,2355200,-0.0022438164,998.4
0.87095755,1151,334,0.009959947,0.1140625,0.7655795812606812,0.6892825,6780.934541463852,24.58,2357248,2357248,-0.0017454966,999.02
0.9566418,1152,351,0.015876649,0.1671875,0.48579007387161255,4.113683,6786.763236045837,25.23,2359296,2359296,0.0044104015,994.76
1.019703,1153,352,0.010151932,0.1416504,0.680340975522995,1.02152,6792.572290658951,25.64,2361344,2361344,-0.0011832977,997.53
1.016115,1154,334,0.011768645,0.14555664,0.6779537796974182,3.0150695,6798.6980991363525,26.38,2363392,2363392,-0.0057846224,996.66
0.7714524,1155,373,0.01606594,0.12495117,0.9261924847960472,0.33544797,6804.177638053894,26.71,2365440,2365440,0.000280773,1001.43
0.8706935,1156,315,0.026119903,0.22749023,0.10287272930145264,0.24447867,6810.675868034363,25.73,2367488,2367488,-0.004982103,987.83
1.0449829,1157,326,0.012235409,0.17207031,0.7122155725955963,1.8595693,6816.955379962921,26.3,2369536,2369536,-0.0015717266,980.06
0.8949078,1158,320,0.00971189,0.12114258,0.6220124065876007,3.999,6823.336882352829,27.42,2371584,2371584,-0.002072822,978.82
0.9136199,1159,298,0.015171917,0.17827149,0.7181547582149506,1.3289669,6830.208161830902,27.5,2373632,2373632,-0.0055264994,976.98
0.9097613,1160,343,0.013662684,0.14824219,0.7895622998476028,1.4747864,6836.164653539658,27.92,2375680,2375680,-0.0045928834,965.17
0.8640936,1161,321,0.017731596,0.18291016,0.7689507007598877,1.2181576,6842.544333457947,27.65,2377728,2377728,-0.0026481343,945.41
0.8766222,1162,353,0.017959138,0.1696289,0.7579695731401443,1.7894377,6848.332074165344,27.89,2379776,2379776,-0.00038355327,944.28
0.9221078,1163,338,0.0072103636,0.08618164,0.7764901667833328,0.65076363,6854.379687070847,27.55,2381824,2381824,-0.0025408706,925.0
0.8929559,1164,323,0.022422086,0.23842773,0.9376364834606647,0.25768244,6860.707754135132,27.09,2383872,2383872,-0.006254272,898.62
0.84638244,1165,322,0.019762918,0.17822266,0.8789516165852547,0.3597618,6867.050556898117,26.43,2385920,2385920,-0.010321533,879.7
0.7952387,1166,317,0.01760312,0.20478515,0.783770814538002,0.5659389,6873.505719900131,25.69,2387968,2387968,0.008725537,850.77
0.8425272,1167,325,0.024458896,0.22797851,0.9219259023666382,0.09313608,6879.807636499405,24.89,2390016,2390016,-0.010256724,819.8
0.8412986,1168,320,0.0147541,0.14453125,0.8413932770490646,0.30005533,6886.204571962357,24.44,2392064,2392064,0.0018547695,799.23
0.9006386,1169,333,0.011026926,0.15541992,0.9474375806748867,0.20032287,6892.353689908981,24.33,2394112,2394112,-0.010863403,797.61
0.82231206,1170,314,0.0077225766,0.09584961,0.8906695172190666,0.31588444,6898.856214284897,23.63,2396160,2396160,-0.0031979252,769.53
0.81015605,1171,307,0.034449473,0.17919922,0.02175360918045044,0.6317405,6905.520493030548,23.03,2398208,2398208,0.0028239018,746.22
0.8458533,1172,322,0.013274859,0.15170899,0.6820565164089203,0.5800899,6911.877332687378,21.39,2400256,2400256,-0.007129842,719.78
0.9253451,1173,340,0.015166606,0.14980468,0.8098621517419815,0.677924,6917.890193462372,20.46,2402304,2402304,-0.0051659252,695.44
0.819325,1174,326,0.011327563,0.12695312,0.8659527450799942,0.23984349,6924.15628862381,19.37,2404352,2404352,-0.005991803,687.82
0.9836987,1175,355,0.012700224,0.18125,0.920253150165081,0.26455852,6929.915320158005,19.45,2406400,2406400,-0.010043116,688.92
0.880219,1176,335,0.011984762,0.15424804,0.6610182225704193,1.1850817,6936.020087718964,19.49,2408448,2408448,0.0012849289,685.58
0.9114412,1177,338,0.009167766,0.12583008,0.9321602433919907,0.21609433,6942.074989557266,19.69,2410496,2410496,-0.0060555157,689.61
0.92335397,1178,356,0.008710672,0.121435545,0.8646954745054245,0.43391857,6947.813789129257,18.75,2412544,2412544,-0.0038489036,675.65
0.990139,1179,361,0.0168296,0.24267578,0.5665866434574127,0.61345834,6953.482342004776,19.08,2414592,2414592,-0.0085803475,689.12
1.0330815,1180,359,0.012126001,0.16987304,0.8689761608839035,0.70301056,6959.174941301346,19.79,2416640,2416640,-0.002909847,698.24
0.89969,1181,360,0.019564923,0.21113281,0.9415571503341198,0.31042716,6964.863964319229,20.28,2418688,2418688,-0.0026315036,700.44
0.8765004,1182,361,0.00868983,0.1137207,0.9309977069497108,0.2831143,6970.526649951935,19.98,2420736,2420736,-0.0024654574,702.28
0.89715207,1183,358,0.012510298,0.1650879,0.9574957005679607,0.18068509,6976.235167503357,20.21,2422784,2422784,-0.0033358887,703.43
0.8395521,1184,320,0.01054514,0.14760742,0.9704742953181267,0.09928967,6982.631146669388,19.03,2424832,2424832,-0.0042467797,684.79
0.823425,1185,334,0.01463176,0.16542968,0.7651229202747345,0.83096516,6988.745463609695,18.17,2426880,2426880,-0.0003943868,677.43
0.85049534,1186,320,0.012789533,0.17490235,0.9694836903363466,0.063059255,6995.139978170395,16.77,2428928,2428928,-0.0078031174,657.32
1.0219604,1187,337,0.008190065,0.10249023,0.9488109722733498,0.19129597,7001.203037977219,16.25,2430976,2430976,-0.0038903109,649.5
0.7828466,1188,320,0.01658791,0.14658204,0.9754631519317627,0.06291351,7007.584822177887,16.04,2433024,2433024,-0.004969362,644.62
0.7899947,1189,321,0.025242452,0.15566406,0.8958981931209564,0.37959027,7013.959589242935,14.46,2435072,2435072,-0.0077200457,627.74
0.8484351,1190,323,0.008356711,0.0881836,0.7520162612199783,0.89301777,7020.286353349686,14.46,2437120,2437120,-0.0019509079,628.53
0.84215534,1191,336,0.010952028,0.12758788,0.807033434510231,1.25591,7026.374260902405,14.4,2439168,2439168,-0.0028555898,627.27
0.7736701,1192,321,0.012718949,0.13120118,0.8641901016235352,0.8044838,7032.751588344574,14.48,2441216,2441216,-0.0020111708,627.65
0.7376355,1193,314,0.01095625,0.13623047,0.9303569197654724,0.35636267,7039.257121086121,14.23,2443264,2443264,-0.004281273,615.25
0.9230908,1194,337,0.007889629,0.09448242,0.8014053851366043,1.6962054,7045.324209928513,15.22,2445312,2445312,-0.0038934264,619.97
0.64686394,1195,329,0.028968733,0.21416016,0.9003178924322128,0.1416464,7051.541701555252,15.06,2447360,2447360,-0.0015707718,619.22
0.74482405,1196,344,0.011954756,0.09995117,0.6038499176502228,4.244866,7057.487535238266,16.23,2449408,2449408,-0.00059504266,627.76
0.7980306,1197,341,0.012258078,0.12797852,0.742737203836441,1.7683334,7063.478551149368,16.94,2451456,2451456,-0.0068657957,635.23
0.70295894,1198,352,0.019183826,0.15078124,0.9068372026085854,0.32676348,7069.287506103516,17.2,2453504,2453504,-0.007622653,642.43
0.7180467,1199,342,0.0128337275,0.098242186,0.6407968997955322,2.8345966,7075.261662721634,18.19,2455552,2455552,-0.0037663404,653.07
0.69270384,1200,360,0.016291544,0.15703125,0.8634438663721085,0.29880914,7080.935287952423,18.48,2457600,2457600,-0.010420321,662.1
0.7186378,1201,359,0.010642024,0.1371582,0.9329038485884666,0.23120455,7086.633244037628,19.02,2459648,2459648,-0.0057097226,672.76
0.8867127,1202,373,0.014304134,0.1809082,0.907562829554081,0.25653473,7092.113748073578,19.16,2461696,2461696,-0.0057424116,675.84
0.9929973,1203,360,0.022365382,0.20239258,0.9571114294230938,0.12900832,7097.801150798798,19.59,2463744,2463744,-0.008989714,692.3
0.84319276,1204,358,0.0147139225,0.16328125,0.8462332487106323,0.3996486,7103.521873474121,19.66,2465792,2465792,-0.007640213,700.61
0.8419607,1205,357,0.0149877835,0.1685547,0.8093412965536118,0.5875393,7109.25384926796,19.89,2467840,2467840,-0.0065276,707.14
1.0116016,1206,375,0.010787829,0.1484375,0.8967113420367241,0.21434346,7114.706673383713,20.13,2469888,2469888,-0.0020109343,718.22
0.9371487,1207,358,0.017152688,0.18271485,0.6213224530220032,1.5565312,7120.419069290161,21.03,2471936,2471936,-0.003166457,730.72
0.6769739,1208,358,0.014172494,0.14819336,0.6085638701915741,1.4162166,7126.127350091934,22.07,2473984,2473984,-0.0002003716,752.2
0.9618257,1209,379,0.012045207,0.13208008,0.7907925695180893,0.8286191,7131.522421121597,22.8,2476032,2476032,-0.0056100585,762.89
0.6171416,1210,377,0.0122659495,0.13911133,0.8260641992092133,0.21016362,7136.946685791016,23.13,2478080,2478080,-0.0047713136,773.04
0.97575253,1211,360,0.01614306,0.19770508,0.8054201900959015,0.3632773,7142.629638910294,23.38,2480128,2480128,-0.0011050728,792.71
0.912869,1212,330,0.010873498,0.14404297,0.8100209832191467,0.4425912,7148.824969291687,23.16,2482176,2482176,-0.0035802969,798.11
0.717504,1213,369,0.011305782,0.13657227,0.8211273550987244,0.14285879,7154.370576381683,23.25,2484224,2484224,-0.0044119996,808.29
0.7719634,1214,382,0.014353512,0.1303711,0.420890748500824,5.241791,7159.7242748737335,23.29,2486272,2486272,0.0018702779,815.89
0.74457055,1215,359,0.00871147,0.11079101,0.7726675122976303,0.4648989,7165.4219172000885,24.49,2488320,2488320,-0.00434054,819.78
0.7519783,1216,361,0.012677004,0.13300781,0.5476304292678833,3.3802223,7171.087653636932,25.38,2490368,2490368,0.0016330432,833.61
0.734647,1217,362,0.026730523,0.21928711,0.39129799604415894,0.25961226,7176.737922906876,24.98,2492416,2492416,-0.00808225,839.36
0.84987706,1218,338,0.00824895,0.09643555,0.3785526752471924,2.0573444,7182.791040182114,25.02,2494464,2494464,0.002099526,835.99
0.84022033,1219,356,0.0119298985,0.1546875,0.5535889267921448,2.497229,7188.532492637634,26.23,2496512,2496512,-0.002332339,848.38
0.91166526,1220,353,0.0078243185,0.09458008,0.599076122045517,1.8500035,7194.324098587036,26.44,2498560,2498560,0.00030600425,835.09
0.9370023,1221,375,0.015734695,0.17260742,0.7596605271100998,0.7178813,7199.7733652591705,26.68,2500608,2500608,-0.008617636,838.97
0.97898036,1222,358,0.011022486,0.1428711,0.26120275259017944,3.5166397,7205.482579469681,26.75,2502656,2502656,-0.006966586,836.54
1.0216901,1223,361,0.013018894,0.113623045,0.4531540274620056,5.269457,7211.14931678772,27.97,2504704,2504704,-0.0043915985,845.26
0.87652206,1224,358,0.015792893,0.14960937,0.6926797330379486,1.2682275,7216.855992555618,28.66,2506752,2506752,0.0020384504,853.12
0.887994,1225,380,0.019420605,0.19526367,0.6746739745140076,4.771965,7222.240688562393,28.62,2508800,2508800,0.0007031058,853.12
0.8219741,1226,321,0.016076092,0.14833984,0.8129309415817261,0.7423254,7228.614431619644,29.94,2510848,2510848,-0.0011206118,860.67
0.84226245,1227,357,0.01597168,0.16660157,0.9117517024278641,0.25433666,7234.342873334885,29.88,2512896,2512896,-0.006195928,865.7
0.9399743,1228,373,0.009432603,0.12319336,0.9185155034065247,0.48998395,7239.824301481247,30.24,2514944,2514944,-0.0010064894,874.67
0.87066334,1229,333,0.015483685,0.17441407,0.8948721513152122,0.41438803,7245.964286565781,30.78,2516992,2516992,-0.008393043,889.24
1.014719,1230,384,0.016895507,0.17973633,0.7830377221107483,0.2776636,7251.296823501587,31.15,2519040,2519040,-0.0027614697,899.54
1.0354797,1231,381,0.023747519,0.2586914,0.8892341256141663,0.40311876,7256.667896032333,31.62,2521088,2521088,-0.009616899,907.65
0.9311889,1232,342,0.016283706,0.18549804,0.7272135317325592,0.7853916,7262.647545337677,31.83,2523136,2523136,-0.003252785,917.23
0.8452147,1233,379,0.010102724,0.12182617,0.7001808881759644,3.84537,7268.039202451706,32.71,2525184,2525184,0.00031772224,921.47
0.8444206,1234,356,0.011796747,0.13354492,0.9253894165158272,0.37245092,7273.788647174835,33.54,2527232,2527232,-0.0005237964,942.82
0.9410699,1235,375,0.009570549,0.12866211,0.6614742875099182,4.316843,7279.241316795349,33.73,2529280,2529280,-0.0009461846,952.14
0.99801177,1236,358,0.013692295,0.17294922,0.946419145911932,0.2395005,7284.948788404465,35.89,2531328,2531328,-0.0039536576,972.35
0.8355956,1237,352,0.019007651,0.15620117,0.770007997751236,2.7693293,7290.752076148987,36.89,2533376,2533376,-0.0025312123,978.75
0.8440706,1238,379,0.01092184,0.12792969,0.7251465022563934,6.0941763,7296.142990350723,38.75,2535424,2535424,0.0014779245,988.05
0.89461815,1239,356,0.015790597,0.19423828,0.898907832801342,0.43183035,7301.880265235901,39.15,2537472,2537472,-0.006348876,996.25
0.90233564,1240,342,0.010518538,0.13583985,0.8121094256639481,0.6171166,7307.854833126068,39.36,2539520,2539520,-0.002430779,1004.78
1.1242076,1241,374,0.01276583,0.15541992,0.7515528202056885,1.4892994,7313.323490381241,39.81,2541568,2541568,-0.002551132,1012.98
0.8559545,1242,340,0.016735185,0.19658203,0.9018299132585526,0.11537194,7319.332932949066,40.13,2543616,2543616,-0.0049152207,1018.8
1.0535139,1243,354,0.00944159,0.1206543,0.7362852394580841,2.207282,7325.112967014313,41.62,2545664,2545664,-0.0026249085,1034.76
0.8859309,1244,342,0.01815928,0.1762207,0.9291760995984077,0.17123394,7331.089635372162,41.05,2547712,2547712,-0.0048511727,1037.83
1.0138901,1245,357,0.009913277,0.1309082,0.8879178538918495,0.46131188,7336.813554286957,41.01,2549760,2549760,-0.0011786281,1038.95
1.0009167,1246,343,0.014919314,0.17270508,0.7596711963415146,1.3678367,7342.769324302673,42.03,2551808,2551808,-0.0051528355,1045.99
0.9782866,1247,338,0.01941211,0.1559082,0.8337378799915314,1.1846575,7348.821288824081,41.72,2553856,2553856,-0.0015802251,1047.47
1.0246736,1248,380,0.012851315,0.15473633,0.9781800471246243,0.07399328,7354.200932741165,41.55,2555904,2555904,-0.004050618,1047.48
1.0163524,1249,357,0.018157933,0.21523437,0.9013103768229485,0.1803298,7359.934610366821,41.3,2557952,2557952,-0.0024319002,1057.24
0.98374546,1250,360,0.01054159,0.112939455,0.6811469495296478,2.3931355,7365.618123292923,41.64,2560000,2560000,0.0009175156,1057.82
1.041148,1251,361,0.010708258,0.1616211,0.9246411845088005,0.19236024,7371.290670633316,42.09,2562048,2562048,-0.0075455992,1076.07
0.9254117,1252,381,0.014633492,0.13618164,0.6925029754638672,4.5450506,7376.652967214584,42.73,2564096,2564096,0.0015122173,1078.43
1.010226,1253,377,0.010515992,0.12456055,0.7726112753152847,2.477658,7382.075365066528,43.48,2566144,2566144,-0.0005253407,1089.57
0.8778285,1254,360,0.016352106,0.18325195,0.8113308697938919,0.5638525,7387.758272647858,44.16,2568192,2568192,-0.0062448825,1094.76
0.81560117,1255,379,0.024829153,0.23007813,0.7824418842792511,0.00547105,7393.161434650421,43.56,2570240,2570240,-0.009835134,1094.76
0.99681413,1256,357,0.012543507,0.14794922,0.946422353386879,0.23774186,7398.8865711688995,43.49,2572288,2572288,-0.0022944873,1096.78
0.8709911,1257,381,0.0075749466,0.07670899,0.8161611109972,0.58166784,7404.260011911392,43.28,2574336,2574336,-0.0014983268,1094.72
0.9063474,1258,338,0.011736603,0.12543945,0.8357431441545486,0.44588166,7410.319750070572,43.4,2576384,2576384,-0.010328822,1095.99
0.7959194,1259,356,0.010012103,0.12158203,0.8370174765586853,0.31228617,7416.06985449791,42.97,2578432,2578432,-0.0075778947,1088.58
0.83336747,1260,338,0.012932052,0.1517578,0.9255104660987854,0.32188195,7422.11655831337,41.99,2580480,2580480,-0.00095742755,1077.49
0.7817198,1261,339,0.016746663,0.17255859,0.8668135702610016,0.45894164,7428.146302700043,41.0,2582528,2582528,-0.0067712246,1056.47
0.98705024,1262,370,0.011946155,0.15517578,0.9565381333231926,0.20119973,7433.680214643478,41.46,2584576,2584576,-0.003992372,1051.91
0.86869323,1263,337,0.019960586,0.19291992,0.5539633333683014,4.0769267,7439.74217414856,42.05,2586624,2586624,-0.0035088765,1051.67
0.89625376,1264,359,0.012091655,0.15224609,0.8106873333454132,1.338627,7445.431507349014,42.61,2588672,2588672,-0.005030955,1039.78
0.9514774,1265,340,0.014366451,0.1616211,0.7220960259437561,1.3897396,7451.452983379364,41.46,2590720,2590720,-0.0011060684,1031.38
0.8431468,1266,319,0.012483292,0.1484375,0.9250391349196434,0.4091587,7457.870274305344,40.61,2592768,2592768,-0.003659293,1006.14
0.8415616,1267,340,0.013808663,0.16791992,0.8983268290758133,0.32721025,7463.8940262794495,40.19,2594816,2594816,-0.0043689245,1003.46
0.9352981,1268,341,0.009331945,0.13007812,0.9583574756979942,0.18826266,7469.892475128174,39.7,2596864,2596864,-0.0046867644,999.2
0.950291,1269,333,0.01980935,0.21030274,0.5628567039966583,0.021958578,7476.0366723537445,37.75,2598912,2598912,0.0025369592,978.27
0.87969035,1270,327,0.014819321,0.17050782,0.4962462782859802,0.18374988,7482.299598932266,34.69,2600960,2600960,-0.018975927,957.3
0.9418815,1271,361,0.014929995,0.1553711,0.6810736954212189,0.2254984,7487.964295387268,34.22,2603008,2603008,0.002654917,959.91
0.83994615,1272,361,0.011729037,0.13701172,0.6823501586914062,0.24001896,7493.626773118973,32.46,2605056,2605056,0.0012105888,951.65
0.8006282,1273,335,0.008861986,0.11669922,0.8928283229470253,0.4361278,7499.7332100868225,32.61,2607104,2607104,-0.0032070987,960.61
0.9154514,1274,355,0.0088844355,0.11748047,0.6784121990203857,1.8444211,7505.4910044670105,33.16,2609152,2609152,-0.0035293568,957.12
0.86822546,1275,358,0.012529346,0.14868164,0.9483995325863361,0.09336968,7511.19807267189,32.66,2611200,2611200,-0.0039551244,951.83
0.84855044,1276,357,0.009851834,0.12734374,0.7575050443410873,1.3675902,7516.92440366745,33.01,2613248,2613248,-0.0014573231,955.55
0.8834559,1277,380,0.018320879,0.1944336,0.10695773363113403,1.1031588,7522.30234503746,32.96,2615296,2615296,0.0071819546,955.55
0.8034853,1278,350,0.01137918,0.1506836,0.7881840765476227,0.95019406,7528.137679100037,32.48,2617344,2617344,-0.00035994762,948.18
0.92168057,1279,353,0.0134592075,0.16533203,0.772271528840065,1.0196549,7533.931376457214,32.67,2619392,2619392,-0.002986714,954.5
0.9350567,1280,356,0.016095513,0.19580078,0.1394270658493042,2.7622285,7539.678075313568,32.12,2621440,2621440,0.0015095429,960.01
0.92505854,1281,377,0.013634699,0.17324218,0.8546718209981918,0.004734761,7545.108566522598,31.73,2623488,2623488,-0.0042796317,960.01
0.97250557,1282,383,0.009216816,0.119335935,0.17806792259216309,0.6479825,7550.448729276657,31.72,2625536,2625536,0.003935551,959.13
0.890295,1283,356,0.015087905,0.18569335,0.34514063596725464,1.9877264,7556.190566062927,30.32,2627584,2627584,-0.0038977233,959.22
0.85413677,1284,355,0.011898825,0.1427246,0.5804648697376251,1.9009625,7561.9522223472595,29.92,2629632,2629632,-0.005772014,960.89
0.82126284,1285,347,0.015234525,0.18173829,0.3435027003288269,2.6131155,7567.839977025986,28.04,2631680,2631680,-0.0077644745,951.18
0.78255385,1286,357,0.010054017,0.1317871,0.8426871448755264,0.8131032,7573.563488006592,27.92,2633728,2633728,-0.0041381726,946.44
0.88712895,1287,359,0.015822098,0.19150391,0.7290005683898926,0.0057394584,7579.253844499588,27.93,2635776,2635776,-0.00012277848,965.9
0.7746819,1288,357,0.008874019,0.10449219,0.6536865532398224,1.7788966,7584.977102518082,27.19,2637824,2637824,-0.0041721356,959.48
0.7961567,1289,357,0.011838008,0.14492187,0.9374047815799713,0.15063441,7590.704136610031,27.52,2639872,2639872,-0.00398869,970.36
0.708431,1290,351,0.011741869,0.14438477,0.9435432516038418,0.17133461,7596.530502080917,26.09,2641920,2641920,-0.0051167835,957.55
0.73155224,1291,344,0.016051013,0.16796875,0.7433823645114899,1.3109243,7602.470434188843,26.72,2643968,2643968,-0.001507178,967.36
0.78068954,1292,374,0.016160695,0.16186523,0.74320188164711,0.0013005084,7607.946149587631,26.41,2646016,2646016,-0.0010518336,974.67
0.77545506,1293,336,0.011483403,0.13115235,0.8541112691164017,0.55613744,7614.025200128555,26.08,2648064,2648064,-0.003414216,978.05
0.8417989,1294,381,0.011299366,0.14555664,0.6970417499542236,0.00071060413,7619.39682674408,25.69,2650112,2650112,-0.001754165,982.85
0.755768,1295,322,0.013207229,0.14360352,0.7430046200752258,0.4701744,7625.748018741608,24.51,2652160,2652160,-0.009894711,982.85
0.7461647,1296,362,0.011348816,0.14389649,0.9601682052016258,0.1333702,7631.404201745987,24.41,2654208,2654208,-0.0035869014,970.01
0.81616706,1297,353,0.019555587,0.18471679,0.17765778303146362,0.078159936,7637.200836896896,23.78,2656256,2656256,-0.0054138014,981.2
0.79038775,1298,360,0.01024621,0.13413087,0.9560926370322704,0.062384922,7642.878915071487,23.55,2658304,2658304,-0.0024115338,978.46
0.77961266,1299,356,0.01245732,0.14414063,0.6726148426532745,1.374934,7648.631929159164,22.36,2660352,2660352,-0.0016673461,968.09
0.76334316,1300,348,0.025063727,0.18964843,0.8702580481767654,0.18144384,7654.5022740364075,20.85,2662400,2662400,-0.008745843,958.64
0.8015113,1301,355,0.015336138,0.13867188,0.8090648353099823,0.6275412,7660.268573522568,20.94,2664448,2664448,-0.0021798234,952.94
