fps,eplenmean,value_loss,nupdates,time_elapsed,clipfrac,policy_entropy,policy_loss,total_timesteps,explained_variance,serial_timesteps,eprewmean,approxkl
532,430.83,0.17761227,1391,6955.815807104111,0.0067382813,0.71699506,-0.00047244443,2848768,0.8785081133246422,356096,8.99241582,0.0017009092
495,434.6066666666667,0.2551335,1392,6959.946222782135,0.008691406,0.8002397,-0.00036454218,2850816,0.8927554786205292,356352,9.074016186666668,0.0021333075
609,437.76,0.012488716,1393,6963.304841995239,0.17158203,0.78286344,-0.009820582,2852864,0.8027006536722183,356608,9.05125283,0.01125752
520,448.68666666666667,0.040704984,1394,6967.239808082581,0.009423828,0.38333613,3.581884e-05,2854912,0.9727559238672256,356864,9.001482393333333,0.0014930777
452,453.14,0.11658861,1395,6971.762105464935,0.00078125,0.44939166,0.00010254766,2856960,0.8942084833979607,357120,8.94935664,0.00034370623
346,455.08,0.3533637,1396,6977.669016838074,0.0,0.3020175,-0.00013279579,2859008,0.8495181053876877,357376,8.816229289999999,0.00015639745
501,455.95,0.25118938,1397,6981.75301527977,0.0,0.43980703,0.000104652856,2861056,0.7541726231575012,357632,8.857795366666666,9.8057e-05
442,455.96666666666664,0.35298368,1398,6986.377789735794,0.013818359,0.32583722,-0.00016345056,2863104,0.8407936841249466,357888,8.869009473333332,0.0010106552
328,455.17,0.39991108,1399,6992.619212150574,0.010009766,0.2607302,-0.00048445127,2865152,0.8404780626296997,358144,8.77640819,0.0006467529
370,447.37666666666667,0.22610311,1400,6998.150615692139,0.012744141,0.52856326,-0.0011939441,2867200,0.8923572674393654,358400,8.702454733333333,0.002083124
655,446.1766666666667,0.12202166,1401,7001.277498483658,0.015136719,0.39795092,-0.00068421813,2869248,0.922825276851654,358656,8.724746586666667,0.0017330751
354,443.4,0.3432946,1402,7007.049817085266,0.022705078,0.43154103,-0.00088306825,2871296,0.7641071826219559,358912,8.659115676666666,0.0016713511
403,440.2633333333333,0.33516663,1403,7012.129850625992,4.8828126e-05,0.34553987,3.920387e-05,2873344,0.8719732463359833,359168,8.722515153333333,7.7438235e-05
345,437.8333333333333,0.37888163,1404,7018.064493179321,0.0017089844,0.42988873,-0.0009485902,2875392,0.8644371777772903,359424,8.63025084,0.0006184535
434,437.86,0.23066871,1405,7022.781147003174,0.010107422,0.68095165,3.262059e-05,2877440,0.9027473405003548,359680,8.652778803333334,0.0010289736
563,436.6,0.12891261,1406,7026.417538642883,0.00014648438,0.42057604,-7.899356e-05,2879488,0.918921135365963,359936,8.611560946666668,0.0002648109
414,439.0,0.8558258,1407,7031.357061386108,0.0,0.17336929,-2.5342926e-05,2881536,0.6293521821498871,360192,8.617601966666667,1.8684594e-05
314,434.00333333333333,0.6362751,1408,7037.869805812836,0.00048828125,0.38110444,-0.0002065157,2883584,0.8223316818475723,360448,8.64062615,0.00016835783
460,429.96,0.3284133,1409,7042.319097518921,0.046679687,0.41742796,-0.0002648792,2885632,0.9059415683150291,360704,8.52805801,0.0042260713
360,426.6,0.5035112,1410,7048.003608703613,0.015722657,0.28178686,-0.0009051392,2887680,0.7992097586393356,360960,8.159818673333334,0.0008038042
354,423.59,0.8001436,1411,7053.773338794708,0.011083985,0.43371367,-0.0014807193,2889728,0.7621665745973587,361216,8.045997959999998,0.0018337278
415,420.81,0.997917,1412,7058.700124263763,0.03720703,0.5223783,-0.00033523008,2891776,0.7156818509101868,361472,8.256330680000001,0.0041476227
376,420.78333333333336,0.83311224,1413,7064.145466327667,0.01118164,0.206485,-0.00030729058,2893824,0.7271132469177246,361728,8.198039563333333,0.00083562173
342,419.8666666666667,2.2553513,1414,7070.118316411972,0.0,0.1812975,-0.00024024045,2895872,0.6458247005939484,361984,8.369073513333333,0.00010535437
385,417.6,0.4270177,1415,7075.431036233902,0.0065429686,0.30249667,-0.00011764651,2897920,0.8074154704809189,362240,8.302814306666665,0.000763867
421,417.0233333333333,0.30629015,1416,7080.293596982956,0.015576172,0.31479663,-0.000498056,2899968,0.9050562456250191,362496,8.373278873333332,0.001091725
331,414.68,2.1155515,1417,7086.464976549149,0.056396484,0.19739386,-0.00068094855,2902016,0.7066314518451691,362752,8.63685619,0.008132075
329,415.6166666666667,0.4321919,1418,7092.689029216766,0.011865234,0.45663643,0.00015294935,2904064,0.9101647511124611,363008,8.725371423333332,0.0008000612
448,414.68333333333334,0.42888063,1419,7097.260708332062,9.765625e-05,0.60312235,0.00010526211,2906112,0.8934089168906212,363264,8.710739913333333,0.0005228245
447,417.01,0.35734916,1420,7101.835823774338,0.02446289,0.59143937,-0.00048832956,2908160,0.8352448791265488,363520,8.673358213333334,0.0044797454
375,420.99,0.403673,1421,7107.290192127228,0.0033691407,0.3842054,-0.0006580699,2910208,0.8862904086709023,363776,8.63446115,0.00064827374
387,418.96,1.8971554,1422,7112.57750749588,0.039892577,0.3183733,5.596741e-05,2912256,0.6812591254711151,364032,8.762384566666668,0.00411464
378,421.58666666666664,0.520747,1423,7117.99592757225,0.00834961,0.35741833,8.846377e-05,2914304,0.8313060998916626,364288,8.746041593333333,0.0008556176
386,420.64,0.8290535,1424,7123.297955036163,0.0005371094,0.34381455,-7.570065e-05,2916352,0.7682351469993591,364544,8.706078726666668,0.00037691905
369,421.51666666666665,0.66954863,1425,7128.845557928085,0.0038085938,0.33813095,-0.0005194753,2918400,0.8162563741207123,364800,8.709099083333333,0.00047968212
336,421.12666666666667,0.45437303,1426,7134.929173231125,0.009423828,0.36927465,-0.00022560227,2920448,0.8722819089889526,365056,8.768683816666668,0.0007693026
374,421.05,0.13791385,1427,7140.400796890259,0.034277342,0.33874857,-8.014867e-05,2922496,0.9640412963926792,365312,8.9501977,0.0036669276
401,422.1566666666667,0.3462542,1428,7145.502870321274,0.021582032,0.573056,-0.000111949535,2924544,0.9145691394805908,365568,8.971764233333333,0.0025307378
393,423.6533333333333,0.3642915,1429,7150.714409828186,0.003515625,0.38151968,-0.00052818237,2926592,0.9032772183418274,365824,9.023836806666667,0.0006921334
450,424.74333333333334,0.37357217,1430,7155.262901067734,0.050830077,0.542491,-0.0007223106,2928640,0.8092339485883713,366080,8.994816766666666,0.0046955566
340,427.2366666666667,0.4804503,1431,7161.275619029999,0.0005859375,0.42574936,-0.00012083596,2930688,0.8698017001152039,366336,8.643569673333335,0.00075843104
399,426.26666666666665,0.3945212,1432,7166.405117034912,0.0013671875,0.40440568,-0.00083441596,2932736,0.8305507749319077,366592,8.575271253333334,0.00066666555
373,427.3333333333333,0.6730598,1433,7171.893082857132,0.016210938,0.3871762,-0.00019677015,2934784,0.6617616415023804,366848,8.472477596666666,0.0012506518
443,429.32666666666665,0.4733123,1434,7176.510243654251,0.01171875,0.45137104,-0.00023320093,2936832,0.8697108775377274,367104,8.47424176,0.00141671
468,429.66,0.026811492,1435,7180.880030870438,0.07646485,0.57901305,-0.0011014763,2938880,0.9850823795422912,367360,8.481052956666668,0.008869175
414,432.4033333333333,0.55725324,1436,7185.825824022293,0.03730469,0.40856853,0.00032911875,2940928,0.8595958352088928,367616,8.476952039999999,0.003792792
453,427.92,0.64687806,1437,7190.34644651413,0.008496094,0.56057173,-5.5356293e-05,2942976,0.6946053802967072,367872,8.496228153333334,0.00065898604
399,426.52,0.46918893,1438,7195.4755754470825,0.005029297,0.5439241,-5.627628e-05,2945024,0.8689535111188889,368128,8.48018329,0.0008172807
496,426.08666666666664,0.33996397,1439,7199.603550434113,0.059375,0.6299635,-0.0009529573,2947072,0.7368611991405487,368384,8.447965056666668,0.00877413
437,427.24333333333334,0.23655987,1440,7204.285532712936,0.10405274,0.42057714,-0.0012498887,2949120,0.912687137722969,368640,8.387422076666667,0.015438179
406,428.0966666666667,7.634467,1441,7209.319854021072,0.0,0.41792434,4.0653154e-05,2951168,0.477979838848114,368896,8.73719598,0.0003924345
352,426.24333333333334,1.2576597,1442,7215.129587173462,0.0024902343,0.5358974,-0.00013206432,2953216,0.7805114835500717,369152,8.939827323333335,0.0002448422
523,426.2366666666667,2.5551846,1443,7219.045489311218,0.0,0.52961403,-0.00023748804,2955264,0.499453604221344,369408,9.001992293333332,0.00015144119
451,428.76666666666665,0.2574662,1444,7223.582044839859,0.009667968,0.45886636,-0.0006599964,2957312,0.8616045713424683,369664,9.03140707,0.0014594852
367,432.1433333333333,0.5636878,1445,7229.147947311401,0.014013672,0.47656187,-0.0006532795,2959360,0.7758850306272507,369920,8.987981846666667,0.0017106574
466,430.17333333333335,0.3958051,1446,7233.537236452103,0.013671875,0.5727182,7.992496e-05,2961408,0.8768004924058914,370176,8.926026333333333,0.0017366247
496,431.39,0.21737888,1447,7237.665935754776,0.10273437,0.5936465,0.0005106381,2963456,0.8647308051586151,370432,8.923903603333333,0.00913382
383,432.24666666666667,0.39527065,1448,7243.002404212952,9.765625e-05,0.4320094,0.00014077377,2965504,0.869176909327507,370688,8.865278946666667,0.0003057848
385,432.95666666666665,0.38781112,1449,7248.309717416763,0.0005371094,0.2726682,6.704447e-05,2967552,0.8578667938709259,370944,8.880351593333335,0.00011551411
393,433.7633333333333,0.18477266,1450,7253.5128338336945,0.031689454,0.5110468,-0.00037148644,2969600,0.9174304232001305,371200,8.745909096666667,0.0038525362
500,431.55,0.24829872,1451,7257.611303567886,0.044189453,0.37826687,-0.00087850477,2971648,0.7868515700101852,371456,8.714684863333332,0.0058817556
362,430.77,0.9779,1452,7263.258802175522,0.044140626,0.4294064,-0.00023194766,2973696,0.758599266409874,371712,8.75230952,0.0061214427
404,426.45,0.21877193,1453,7268.316349983215,0.022753906,0.48644084,-0.00016657914,2975744,0.9117152169346809,371968,8.7451392,0.0022171496
412,414.03333333333336,0.37178,1454,7273.283647537231,0.013427734,0.49294168,-0.0007412131,2977792,0.8149653375148773,372224,8.757276596666667,0.0013692494
430,408.49333333333334,0.57824045,1455,7278.041518449783,0.006640625,0.57984227,0.0004469902,2979840,0.8016421943902969,372480,8.803275746666667,0.0011102101
410,409.4166666666667,0.6348873,1456,7283.030723571777,0.05283203,0.41398138,6.8230147e-06,2981888,0.47637176513671875,372736,8.639465066666666,0.005876856
520,410.02,0.12389177,1457,7286.963128328323,0.03955078,0.6365065,-0.0007718225,2983936,0.9254763722419739,372992,8.64522108,0.0047810627
