eprewmean,eplenmean,explained_variance,policy_entropy,value_loss,policy_loss,time_elapsed,fps,serial_timesteps,nupdates,approxkl,total_timesteps,clipfrac
294.97413425,1388.1133333333332,0.6765108704566956,1.5052428,7.553577,6.617112e-05,3813.7561116218567,415,231936,453,2.1903747e-05,1855488,0.0
294.97413425,1388.1133333333332,0.5443159341812134,1.5086702,21.86616,-0.00041924868,3828.3031210899353,281,232448,454,0.000103482926,1859584,0.0
297.3608009166667,1388.1133333333332,0.47539961338043213,1.5131694,55.709774,-0.000547168,3837.3683342933655,451,232960,455,0.000116086456,1863680,0.0
304.1108009166667,1388.1133333333332,0.6009760499000549,1.5173892,22.916237,-4.4433964e-05,3847.511167526245,403,233472,456,2.2293229e-05,1867776,0.0
305.7574675833333,1386.8633333333332,0.5101760923862457,1.5100757,47.147705,1.2458569e-05,3856.2011063098907,471,233984,457,4.35961e-05,1871872,0.0
316.10413425,1383.87,0.6420997381210327,1.5130342,30.321007,3.0525465e-05,3867.9261610507965,349,234496,458,1.737107e-05,1875968,0.0
316.10413425,1383.87,0.5343323647975922,1.5210389,14.556691,-0.0009579438,3875.057935476303,574,235008,459,0.00051428814,1880064,0.0
318.80746758333333,1383.87,0.636318564414978,1.5227283,11.804947,-4.719182e-05,3882.8119666576385,528,235520,460,1.08749855e-05,1884160,0.0
321.45746758333337,1383.87,0.6780200600624084,1.5247116,20.743296,-0.00015747371,3893.3223304748535,389,236032,461,6.696203e-05,1888256,0.0
321.45746758333337,1383.87,0.425170361995697,1.5274682,2.5037813,-4.7676745e-05,3908.450672864914,270,236544,462,9.454661e-05,1892352,0.0
322.72746758333335,1383.87,0.4983289837837219,1.5251898,37.496986,-0.00014813704,3917.619721889496,446,237056,463,2.1398482e-05,1896448,0.0
327.82080091666666,1383.87,0.6877809464931488,1.5287503,18.60634,-2.8230788e-05,3927.1655406951904,429,237568,464,2.0229547e-05,1900544,0.0
327.82080091666666,1383.87,0.8666880577802658,1.5218474,0.047090635,-0.00072779926,3934.37308716774,568,238080,465,0.00033948585,1904640,0.0
328.64746758333337,1383.87,0.5185281932353973,1.508994,21.382288,-7.449819e-06,3942.9865074157715,475,238592,466,3.1086809e-06,1908736,0.0
326.84080091666664,1383.87,0.7252450287342072,1.50772,16.46475,-0.00018226623,3952.4492383003235,432,239104,467,9.528813e-05,1912832,0.0
326.84080091666664,1383.87,0.7039178311824799,1.5119778,1.4971417,-0.0003353424,3959.608397960663,572,239616,468,0.00022303835,1916928,0.0
324.7508009166666,1383.87,0.6452224850654602,1.5179448,3.0887527,-6.27881e-05,3969.4361324310303,416,240128,469,2.414983e-05,1921024,0.0
318.47413424999996,1383.87,0.7925656586885452,1.5201186,0.9449536,-0.00015492029,3987.5414316654205,226,240640,470,8.0477075e-05,1925120,0.0
318.47413424999996,1383.87,0.9287318736314774,1.5134786,0.04224507,-0.0020239914,3994.7374980449677,569,241152,471,0.0009187968,1929216,0.0
315.0874675833333,1383.87,0.5735711753368378,1.5075212,8.5222845,-0.0001596418,4004.0926280021667,437,241664,472,1.4441543e-05,1933312,0.0
312.50413424999994,1383.87,0.5967927873134613,1.5168475,24.750809,-0.0002861723,4014.217874288559,404,242176,473,9.678715e-05,1937408,0.0
315.0608009166666,1382.9733333333334,0.4775434136390686,1.5167471,40.93778,-1.41900355e-05,4022.2229516506195,511,242688,474,4.7053513e-06,1941504,0.0
321.84080091666664,1382.1933333333334,0.6451855003833771,1.5170823,67.54132,-6.3146064e-05,4032.483821630478,399,243200,475,9.062379e-05,1945600,0.0
328.62746758333327,1380.9766666666667,0.6767283380031586,1.5060316,14.740312,-0.00020792305,4041.91122174263,434,243712,476,3.0170077e-05,1949696,0.0
329.0274675833333,1379.6033333333332,0.6981325447559357,1.5043002,6.922155,-6.611181e-05,4060.984433889389,214,244224,477,1.2540109e-05,1953792,0.0
325.4374675833333,1381.6133333333332,0.701705664396286,1.505978,4.8169856,-0.0001948035,4072.2371418476105,364,244736,478,2.6357528e-05,1957888,0.0
326.59080091666664,1381.4266666666667,0.6107638478279114,1.4981623,34.04842,-0.00020877326,4080.5440530776978,493,245248,479,6.293186e-05,1961984,0.0
328.63080091666666,1381.3433333333332,0.6428758502006531,1.5015832,48.344345,0.00013075207,4090.9258148670197,394,245760,480,0.00011420831,1966080,0.0
328.9474675833333,1382.3333333333333,0.7206596434116364,1.5144027,10.525131,-0.0006828149,4099.331804037094,487,246272,481,0.00034382645,1970176,0.0
328.32413425,1383.4033333333334,0.6923995316028595,1.5170594,6.74383,-5.8180172e-05,4107.6303589344025,493,246784,482,5.9413246e-06,1974272,0.0
323.76840857,1386.06,0.49928295612335205,1.5157658,26.11498,-7.3434654e-05,4117.805332899094,402,247296,483,6.3368716e-06,1978368,0.0
322.40752212,1386.06,0.34338194131851196,1.5133146,11.4611635,5.8108515e-05,4125.635217189789,523,247808,484,3.5170124e-05,1982464,0.0
322.09636460333337,1386.06,0.3501870036125183,1.5177989,7.04942,-0.00017730455,4140.39498090744,277,248320,485,3.0392466e-05,1986560,0.0
315.77476107666666,1388.3166666666666,0.5230332314968109,1.5210236,27.455772,-0.00018314204,4153.331242799759,316,248832,486,6.7953435e-05,1990656,0.0
312.23716249999995,1389.49,0.12497162818908691,1.5180153,2.4352477,-4.6328412e-05,4161.28483915329,515,249344,487,0.00010323239,1994752,0.0
310.8604958333333,1389.8533333333332,0.8221741616725922,1.5169212,0.8853111,2.5940972e-07,4169.674295663834,488,249856,488,1.9012103e-05,1998848,0.0
305.2038948333333,1390.8533333333332,0.6239672899246216,1.5169725,9.1618185,4.6414843e-05,4179.855656385422,402,250368,489,5.5634323e-06,2002944,0.0
304.66417312000004,1390.8533333333332,0.6466334164142609,1.5161785,23.644606,-0.00012861048,4188.203276395798,490,250880,490,2.0584237e-05,2007040,0.0
308.75750645333335,1390.54,0.5618736147880554,1.5118933,38.009304,-6.579499e-05,4197.360776185989,447,251392,491,1.5283622e-05,2011136,0.0
313.3208397866667,1388.46,0.7174569666385651,1.5148453,11.967468,4.9449005e-05,4210.980182170868,300,251904,492,2.8628985e-05,2015232,0.0
313.3208397866667,1388.46,0.7272468209266663,1.516508,3.618776,6.295494e-05,4224.355564117432,306,252416,493,3.6732363e-05,2019328,0.0
313.61750645333336,1388.46,0.6122752130031586,1.5202619,17.815117,-0.00013688627,4233.485369443893,448,252928,494,1.3122589e-05,2023424,0.0
316.6164269133333,1395.6566666666668,0.6751812696456909,1.5213464,23.867182,-4.6110752e-05,4243.712962388992,400,253440,495,1.6869353e-05,2027520,0.0
316.14976024666663,1396.3166666666666,0.6787397265434265,1.5193828,37.205956,-0.00029934605,4251.314005613327,538,253952,496,0.00026774572,2031616,0.0
318.53309358,1397.6766666666667,0.6252641081809998,1.5199656,43.506912,-0.00019306976,4260.657065868378,438,254464,497,6.2337116e-05,2035712,0.0
317.42642691333333,1403.6633333333334,0.7019623517990112,1.5263299,24.034416,-0.0005428752,4271.852674007416,365,254976,498,0.00015125371,2039808,0.0
319.22309358,1404.48,0.681923508644104,1.5329546,14.818012,-3.62055e-05,4281.820054292679,410,255488,499,2.0853191e-05,2043904,0.0
321.0165105433333,1407.5566666666666,0.4777888059616089,1.5325565,57.82311,-0.0002253509,4296.83581662178,272,256000,500,4.082966e-05,2048000,0.0
323.53651054333335,1411.6766666666667,0.7091410756111145,1.5301281,23.451187,4.5357036e-05,4306.835707426071,409,256512,501,4.1133706e-05,2052096,0.0
323.49984387666666,1412.37,0.5651563405990601,1.5315555,34.76986,-0.00035810497,4315.480977296829,473,257024,502,4.877868e-05,2056192,0.0
323.99651054333333,1413.75,0.5754049718379974,1.5361667,32.57293,2.3093855e-05,4326.292196273804,378,257536,503,9.037542e-06,2060288,0.0
326.79651054333334,1411.54,0.6685917377471924,1.536272,12.24807,-6.905748e-05,4335.755791425705,432,258048,504,1.5118437e-05,2064384,0.0
325.45317721,1410.02,0.6538972556591034,1.5411879,45.627804,0.000104745406,4351.879428863525,254,258560,505,0.00012972197,2068480,0.0
328.8607611366667,1410.37,0.7322033047676086,1.5442773,30.602972,-0.00033266738,4360.670927524567,465,259072,506,0.00014459612,2072576,0.0
332.8174278033334,1414.46,0.8172669857740402,1.5468491,3.999943,0.00010658914,4369.708446741104,453,259584,507,1.7740998e-05,2076672,0.0
333.49409447000005,1416.8333333333333,0.7308744192123413,1.5476934,12.861197,-9.816824e-05,4378.008227348328,493,260096,508,4.3416436e-05,2080768,0.0
332.29409447,1418.9,0.7099526226520538,1.5510691,17.801802,-0.00030382894,4387.09374499321,450,260608,509,6.507071e-05,2084864,0.0
332.9907611366667,1420.5333333333333,0.7592868804931641,1.552496,5.917686,-0.00026168473,4395.711508274078,475,261120,510,4.0477415e-05,2088960,0.0
332.2374278033334,1421.9766666666667,0.7308851778507233,1.5546741,19.759308,-2.0538326e-05,4407.592792510986,344,261632,511,1.0958399e-05,2093056,0.0
329.6874278033334,1422.6133333333332,0.7706944495439529,1.5508167,15.82959,-9.681584e-05,4423.383364915848,259,262144,512,4.9641545e-05,2097152,0.0
331.5457666433333,1422.6133333333332,0.8646218627691269,1.5477757,0.39355266,-3.334984e-05,4431.402425527573,510,262656,513,0.00014097175,2101248,0.0
329.58243331,1422.6133333333332,0.45150458812713623,1.5434321,17.659939,-0.000107014,4439.958623409271,478,263168,514,3.205226e-05,2105344,0.0
326.96909997666666,1424.9966666666667,0.6260541081428528,1.5468512,17.114077,4.6013203e-05,4449.453337192535,431,263680,515,4.8528354e-06,2109440,0.0
325.67243331000003,1425.81,0.8144849836826324,1.551669,2.0796402,2.5600991e-06,4456.649215698242,569,264192,516,1.4845883e-05,2113536,0.0
321.3257666433333,1428.2833333333333,0.6908807754516602,1.5501436,21.483606,-0.00021948536,4465.140977144241,482,264704,517,3.9505972e-05,2117632,0.0
321.9557666433333,1428.4233333333334,0.7175753712654114,1.5494474,23.91347,4.1462074e-05,4474.823541402817,423,265216,518,0.00011843416,2121728,0.0
321.9557666433333,1428.4233333333334,0.6405247151851654,1.5512829,24.631273,-0.00026633692,4491.039212465286,252,265728,519,5.20825e-05,2125824,0.0
321.73243331,1428.4233333333334,0.6987841725349426,1.5549296,14.298461,-0.000106941385,4500.6498074531555,426,266240,520,3.3043583e-05,2129920,0.0
320.52243330999994,1428.4233333333334,0.7243483662605286,1.5567826,8.674319,-2.185271e-06,4510.669840097427,408,266752,521,1.8584718e-05,2134016,0.0
320.52243330999994,1428.4233333333334,0.6781695783138275,1.5585052,20.803724,-0.00014614484,4518.658177614212,512,267264,522,2.5279796e-05,2138112,0.0
321.48243331,1428.4233333333334,0.6262389123439789,1.5605122,35.93032,-0.00018779474,4528.663334369659,409,267776,523,6.792769e-05,2142208,0.0
326.45243330999995,1428.1033333333332,0.7145459353923798,1.553449,32.165577,-7.727414e-05,4538.312041044235,424,268288,524,9.706825e-05,2146304,0.0
326.85243331,1428.1033333333332,0.7421727478504181,1.5497009,31.983675,-0.0006641737,4546.853416442871,479,268800,525,0.00032958481,2150400,0.0
328.80909997666663,1430.0633333333333,0.7683450281620026,1.5462855,25.012564,-9.9908655e-05,4564.664350271225,229,269312,526,8.342665e-05,2154496,0.0
331.8357666433333,1434.6566666666668,0.7206310927867889,1.5475682,16.045952,-3.09903e-05,4573.497429847717,463,269824,527,6.109055e-05,2158592,0.0
331.5757666433333,1436.1633333333334,0.6977084875106812,1.5496931,17.300596,-5.6803878e-05,4581.519352436066,510,270336,528,2.5376723e-05,2162688,0.0
332.83674226666665,1438.9366666666667,0.651695966720581,1.5495394,33.210888,-0.00028365143,4590.757205724716,443,270848,529,1.1897863e-05,2166784,0.0
327.43180342,1438.2133333333334,0.694884866476059,1.5490026,24.21123,-0.0002905031,4600.530288219452,419,271360,530,7.8204124e-05,2170880,0.0
330.7884700866666,1438.2133333333334,0.6082583069801331,1.5543275,47.536026,-1.4610251e-05,4608.366059780121,522,271872,531,3.1142845e-05,2174976,0.0
331.29180341999995,1437.4666666666667,0.7205182313919067,1.5540606,40.371895,-0.00028156242,4617.870859861374,430,272384,532,0.000106710766,2179072,0.0
338.8663339733333,1437.0866666666666,0.795167550444603,1.552803,9.74241,4.3038435e-05,4635.8943910598755,227,272896,533,4.374928e-05,2183168,0.0
339.14300064,1437.0866666666666,0.7390344142913818,1.5548657,20.882412,-0.00013767644,4643.839914083481,515,273408,534,3.75767e-05,2187264,0.0
339.71300064,1437.0866666666666,0.7230062186717987,1.5554439,29.766039,-1.0662232e-05,4653.188094615936,438,273920,535,4.3871482e-06,2191360,0.0
341.12300064,1437.0866666666666,0.7253939509391785,1.5562153,25.434105,-0.00011459572,4662.546537160873,437,274432,536,1.5884487e-05,2195456,0.0
342.52300064,1436.7433333333333,0.6696482300758362,1.5567566,49.111782,-0.00022973986,4671.438940286636,460,274944,537,5.841895e-05,2199552,0.0
348.13300064,1437.1866666666667,0.7669143378734589,1.556192,37.976276,-0.00022948958,4680.7546446323395,439,275456,538,4.855011e-05,2203648,0.0
352.92300064,1438.0166666666667,0.8040226697921753,1.5548176,11.583545,1.2494299e-05,4689.227515459061,483,275968,539,2.4408926e-05,2207744,0.0
351.4696673066667,1438.4933333333333,0.7827144116163254,1.5556989,22.184534,-0.00011615062,4706.244927883148,240,276480,540,3.1496365e-05,2211840,0.0
352.75966730666664,1439.2433333333333,0.8279609978199005,1.5542346,24.730911,5.7488476e-05,4715.989158630371,420,276992,541,3.7470076e-05,2215936,0.0
354.64258766000006,1439.2433333333333,0.855077475309372,1.5516815,3.347154,-4.6075103e-05,4723.374423980713,554,277504,542,0.00011994172,2220032,0.0
354.4859209933333,1439.2433333333333,0.7379212975502014,1.5502791,5.085429,-0.00014962924,4731.128207445145,528,278016,543,9.255915e-05,2224128,0.0
347.68365624333336,1439.3033333333333,0.8496201485395432,1.5448846,2.9146636,-0.00024173727,4740.541823148727,435,278528,544,3.8411265e-05,2228224,0.0
346.11032291,1439.3033333333333,0.86937615275383,1.5402498,5.0526323,-0.00016750819,4747.744695425034,568,279040,545,2.0770369e-05,2232320,0.0
345.89365624333334,1439.3033333333333,0.7881453931331635,1.5364051,19.093832,2.4344865e-05,4759.68780040741,342,279552,546,5.9221657e-06,2236416,0.0
341.9136562433333,1444.4366666666667,0.8205530792474747,1.5378906,21.994568,-0.00022040297,4773.41814494133,298,280064,547,8.633834e-05,2240512,0.0
340.6969895766667,1445.6566666666668,0.8271670639514923,1.5308219,3.118697,8.8073946e-05,4781.344445228577,516,280576,548,8.300786e-05,2244608,0.0
335.52698957666667,1449.5933333333332,0.8901815712451935,1.5358151,0.5849436,-0.00017351902,4790.67827630043,438,281088,549,0.00017449136,2248704,0.0
331.8769895766667,1451.99,0.8080043941736221,1.5393829,2.5685387,-0.00029857512,4802.3728404045105,350,281600,550,2.6026903e-05,2252800,0.0
331.45032291,1452.59,0.7431536912918091,1.5312668,12.830478,5.7698e-05,4813.745066642761,360,282112,551,0.00015020113,2256896,0.0
328.54698957666665,1452.7633333333333,0.7228876352310181,1.5308142,24.777227,-0.0002516648,4823.314176797867,428,282624,552,3.1060907e-05,2260992,0.0
330.81032291,1452.7633333333333,0.8022770285606384,1.5373591,17.385965,-0.0001233497,4832.827653646469,430,283136,553,7.031644e-06,2265088,0.0
331.08032291,1452.21,0.8127066493034363,1.542044,29.982094,-1.9775978e-05,4841.412580013275,477,283648,554,1.1450259e-05,2269184,0.0
333.07032291,1453.37,0.7595466673374176,1.5417509,47.50883,-0.00016822678,4850.773799419403,437,284160,555,5.6204877e-05,2273280,0.0
337.97032291,1457.3833333333334,0.8269274681806564,1.5450011,25.486343,-5.5297558e-05,4859.878880977631,449,284672,556,5.2443935e-05,2277376,0.0
338.65619332666665,1458.1433333333334,0.8555154204368591,1.5459194,8.238026,-1.2160203e-05,4867.039349794388,572,285184,557,2.076204e-06,2281472,0.0
337.98619332666664,1460.6533333333334,0.8052264750003815,1.54574,24.105848,-4.6836067e-07,4876.256986618042,444,285696,558,1.3238824e-06,2285568,0.0
335.75952665999995,1461.4033333333334,0.8393765240907669,1.5476918,23.502539,-0.0003278919,4891.285533666611,272,286208,559,6.721377e-05,2289664,0.0
336.79952665999997,1461.71,0.8198054879903793,1.5468546,10.146661,-7.940199e-05,4899.03752207756,528,286720,560,1.07329715e-05,2293760,0.0
333.29952665999997,1462.4033333333334,0.79136523604393,1.5470799,20.109749,-0.00012977747,4907.277297735214,497,287232,561,1.669723e-05,2297856,0.0
334.0728599933333,1462.4033333333334,0.8297048658132553,1.5379246,26.390375,-0.0004957099,4916.944696903229,423,287744,562,0.0003162982,2301952,0.0
335.01619332666667,1461.6,0.7429060935974121,1.5327334,20.237368,-0.00050299655,4925.407465457916,484,288256,563,7.132196e-05,2306048,0.0
331.7628599933333,1462.5666666666666,0.7543691247701645,1.5356864,26.248503,-6.2229715e-06,4935.466758966446,407,288768,564,5.3818094e-06,2310144,0.0
329.36952665999996,1463.6833333333334,0.8424982726573944,1.5361962,18.350798,-0.00030806067,4944.9993534088135,429,289280,565,0.00012004125,2314240,0.0
329.62952665999995,1463.3266666666666,0.8165618628263474,1.5378151,36.770584,-0.00097154686,4954.001162290573,455,289792,566,0.00037499517,2318336,0.0
335.78952666000004,1460.6566666666668,0.8193244785070419,1.5410224,25.073023,7.644813e-05,4967.056603431702,313,290304,567,9.774667e-06,2322432,0.0
334.97952666,1460.6566666666668,0.8130437284708023,1.5375067,13.746936,-0.00025964584,4976.842267990112,418,290816,568,8.733981e-05,2326528,0.0
337.1628599933333,1460.6566666666668,0.8114446252584457,1.5387462,20.710672,-1.7672937e-05,4987.208901166916,395,291328,569,5.2256323e-06,2330624,0.0
336.84619332666665,1460.5233333333333,0.8349604606628418,1.5431503,14.851345,-0.00021670903,4998.018767356873,378,291840,570,8.458498e-05,2334720,0.0
334.22952666,1460.5233333333333,0.9034763723611832,1.5414315,0.8006231,-0.0007702108,5006.033069849014,511,292352,571,0.00039192746,2338816,0.0
334.6361933266666,1460.5233333333333,0.8107676208019257,1.5391062,21.741774,-0.0001293659,5013.8526294231415,523,292864,572,2.9132176e-05,2342912,0.0
337.34952666,1460.5233333333333,0.8339985758066177,1.540988,24.27492,-2.2601986e-05,5024.375847578049,389,293376,573,7.887553e-06,2347008,0.0
338.0228599933333,1460.5233333333333,0.889165036380291,1.5429128,3.5483563,-8.163298e-05,5032.992897748947,475,293888,574,2.222937e-05,2351104,0.0
337.8728599933333,1460.5233333333333,0.8037527501583099,1.5441298,12.743896,-0.0005331593,5041.403758049011,487,294400,575,8.629368e-05,2355200,0.0
340.2232587266667,1460.5233333333333,0.7994625866413116,1.5454565,16.284346,-7.294725e-05,5051.953930854797,388,294912,576,9.283502e-05,2359296,0.0
341.27659206000004,1460.5233333333333,0.9326454922556877,1.539999,1.1266797,-0.00038342652,5060.416965723038,484,295424,577,7.49656e-05,2363392,0.0
341.3632587266667,1460.5233333333333,0.8222029507160187,1.5390307,18.650003,-7.462419e-05,5068.806029558182,488,295936,578,1.5155671e-05,2367488,0.0
346.9832587266667,1460.5233333333333,0.8174958676099777,1.5374603,25.479362,-6.321135e-05,5079.437260150909,385,296448,579,2.8580884e-05,2371584,0.0
347.51325872666666,1460.5233333333333,0.8087798953056335,1.5316621,13.186691,-5.2636457e-05,5087.00102519989,541,296960,580,4.5605324e-05,2375680,0.0
349.14659206,1460.5233333333333,0.8187013268470764,1.532185,25.90319,-0.00017956433,5095.149409770966,502,297472,581,2.2708156e-05,2379776,0.0
343.66659206,1462.97,0.8470893055200577,1.5344515,11.998215,-2.7174063e-05,5105.568455457687,393,297984,582,2.1837775e-05,2383872,0.0
341.72659206000003,1463.0133333333333,0.6285006105899811,1.529977,15.3064995,-5.5455846e-05,5113.755665540695,500,298496,583,4.0518655e-05,2387968,0.0
340.2099253933333,1463.4033333333334,0.7989870458841324,1.5319815,14.246387,3.198413e-05,5122.3732187747955,475,299008,584,1.8488446e-06,2392064,0.0
339.88659206,1467.6166666666666,0.8597829043865204,1.5349846,5.9173265,2.5885776e-05,5133.298719882965,374,299520,585,3.6228565e-05,2396160,0.0
339.88659206,1468.3033333333333,0.8316477537155151,1.5412616,20.266594,-0.00022596699,5141.644875764847,490,300032,586,5.6567063e-05,2400256,0.0
342.6232587266667,1469.4,0.8374950438737869,1.5455269,44.018856,-0.00015170853,5151.269439935684,425,300544,587,0.00011494314,2404352,0.0
342.95814191666665,1473.91,0.8353546261787415,1.5480857,19.375883,-8.522588e-05,5162.097151994705,378,301056,588,7.673319e-06,2408448,0.0
343.59814191666663,1473.9833333333333,0.8300628066062927,1.5467936,41.988567,2.3408376e-05,5171.84354019165,420,301568,589,3.354395e-05,2412544,0.0
348.19814191666666,1470.2333333333333,0.8238204270601273,1.5472516,19.735863,8.632393e-06,5182.348458528519,389,302080,590,3.9315823e-06,2416640,0.0
349.52386759666666,1470.2333333333333,0.8735630065202713,1.5414387,1.7645129,-0.00024254555,5190.846819162369,482,302592,591,0.0001393055,2420736,0.0
350.54142071333337,1470.2333333333333,0.8314990699291229,1.5401015,17.60393,-5.3060226e-05,5199.200961589813,490,303104,592,4.24757e-06,2424832,0.0
358.75371497,1470.0366666666666,0.8357449769973755,1.5421683,23.2591,4.4934128e-05,5209.641234397888,392,303616,593,2.5558476e-05,2428928,0.0
359.9783303433333,1470.0366666666666,0.8405616581439972,1.5312763,14.92653,-0.00061347365,5217.62531876564,513,304128,594,0.00038922988,2433024,0.0
360.4683303433333,1470.0366666666666,0.8294539600610733,1.5248737,19.87805,-4.776927e-05,5225.574504852295,515,304640,595,7.0431233e-06,2437120,0.0
364.34592892,1469.34,0.8383411467075348,1.5270104,24.911407,-3.0112686e-05,5236.194499492645,385,305152,596,5.395304e-06,2441216,0.0
366.41252992,1468.3466666666666,0.828993022441864,1.5272173,29.96129,-2.8381293e-05,5243.904192447662,531,305664,597,8.8898705e-06,2445312,0.0
371.15873578,1467.6433333333334,0.5961019694805145,1.5320091,46.614468,-7.852767e-05,5253.443170547485,429,306176,598,1.5319021e-05,2449408,0.0
367.9806247633333,1468.4833333333333,0.25918149948120117,1.5295053,75.09811,-0.0003542124,5264.948461532593,356,306688,599,0.00017799668,2453504,0.0
367.9806247633333,1468.4833333333333,0.8369594067335129,1.526635,9.768996,-0.00012064608,5272.86366724968,517,307200,600,3.164245e-05,2457600,0.0
366.96441669666666,1469.5533333333333,0.7708718031644821,1.5311542,32.75639,-0.0001694314,5282.296086549759,434,307712,601,7.3551084e-05,2461696,0.0
369.19749342666665,1469.5533333333333,0.8152857720851898,1.5252733,9.649499,-0.00015543158,5293.4476199150085,367,308224,602,4.576662e-05,2465792,0.0
369.19749342666665,1469.5533333333333,0.9032949581742287,1.5227045,3.4636889,7.837428e-05,5301.5088086128235,508,308736,603,1.3054803e-05,2469888,0.0
367.3833232933333,1469.4666666666667,0.7772654592990875,1.524454,20.49439,-0.00010685893,5311.403998851776,413,309248,604,2.3963157e-05,2473984,0.0
356.9539758733334,1470.4133333333334,0.724923700094223,1.5158105,11.845256,-0.00076726865,5322.292128801346,376,309760,605,0.0004886393,2478080,0.0
356.9539758733334,1470.4133333333334,0.8682845532894135,1.5084496,20.19803,-2.7987751e-05,5330.609030246735,492,310272,606,1.0426999e-05,2482176,0.0
355.8681442,1468.2333333333333,0.8205270767211914,1.5108322,19.993645,-0.00012479827,5341.378864765167,380,310784,607,8.1583485e-06,2486272,0.0
348.97585106,1468.5066666666667,0.8517902791500092,1.5098482,23.31607,-0.00016340864,5350.532683134079,447,311296,608,3.6760757e-05,2490368,0.0
350.4125177266667,1463.1833333333334,0.8628203272819519,1.5024484,43.561436,-0.0003477889,5360.527540445328,409,311808,609,0.00045361163,2494464,0.0
353.0525177266667,1462.2366666666667,0.8878201618790627,1.4968508,13.32999,5.8114215e-06,5370.19700551033,423,312320,610,3.2448057e-05,2498560,0.0
353.0525177266667,1462.2366666666667,0.8839323297142982,1.4976712,24.025194,-0.0002180533,5377.8580532073975,534,312832,611,6.288235e-05,2502656,0.0
353.9125177266667,1465.5133333333333,0.8513022065162659,1.4931417,27.468084,3.0801068e-05,5388.488888025284,385,313344,612,8.373657e-06,2506752,0.0
351.97585106,1466.5533333333333,0.8780166432261467,1.4934558,11.051331,-4.197316e-06,5398.194935321808,422,313856,613,5.1405874e-05,2510848,0.0
350.16918439333335,1464.36,0.8797325119376183,1.4908748,13.288789,1.2006298e-05,5407.251211166382,452,314368,614,4.643558e-06,2514944,0.0
348.52585106000004,1462.02,0.8803068399429321,1.4935422,15.6593485,5.110556e-05,5417.584553003311,396,314880,615,2.2497543e-05,2519040,0.0
347.59585106000003,1459.7166666666667,0.8990994095802307,1.4915267,9.931236,-4.0879357e-05,5427.331701755524,420,315392,616,9.793207e-06,2523136,0.0
344.67918439333334,1449.8033333333333,0.8466015756130219,1.4922997,14.32169,4.7618585e-05,5438.755332708359,358,315904,617,2.3093999e-05,2527232,0.0
346.7225177266667,1449.8033333333333,0.9037527218461037,1.489771,6.566813,-0.00023408335,5446.75026679039,512,316416,618,8.827331e-05,2531328,0.0
347.6925177266667,1449.7566666666667,0.8829964697360992,1.4807787,18.50525,3.0324905e-05,5455.185605764389,485,316928,619,2.0367113e-05,2535424,0.0
350.49547204000004,1448.3833333333334,0.870961993932724,1.4881941,19.377424,-4.466629e-05,5466.493238687515,362,317440,620,1.665012e-05,2539520,0.0
350.49547204000004,1448.3833333333334,0.8821037039160728,1.488705,26.371712,5.046373e-05,5474.254971265793,527,317952,621,1.920875e-05,2543616,0.0
352.80880537333337,1444.63,0.8615627437829971,1.4851604,24.355125,-0.00011945346,5484.6880803108215,392,318464,622,9.505602e-06,2547712,0.0
355.07880537333335,1443.3733333333332,0.8906021565198898,1.4948992,8.769372,3.968384e-05,5494.390908241272,422,318976,623,6.1707615e-05,2551808,0.0
356.38547204,1443.3733333333332,0.8928274363279343,1.4942122,13.077691,-0.00011737886,5502.962959051132,477,319488,624,2.007577e-05,2555904,0.0
354.22547204,1443.3733333333332,0.8798826634883881,1.4976052,20.304976,-4.5537986e-06,5512.2049424648285,443,320000,625,6.816184e-06,2560000,0.0
354.29547204000005,1442.67,0.8262761831283569,1.4960738,21.411293,-0.0001358246,5521.920353651047,421,320512,626,0.00025228303,2564096,0.0
356.26547204,1441.99,0.8460744917392731,1.4943357,26.380247,-0.00010417501,5530.867400884628,457,321024,627,1.1194038e-05,2568192,0.0
359.8121387066667,1439.7133333333334,0.8842388093471527,1.4971737,22.453722,-0.0001474842,5540.996227025986,404,321536,628,6.526611e-05,2572288,0.0
358.73547204000005,1439.6366666666668,0.9033386260271072,1.4962357,12.556352,-3.611979e-05,5549.082772254944,506,322048,629,1.0763095e-05,2576384,0.0
354.08547203999996,1435.15,0.8646171241998672,1.4977225,23.395285,-2.6762174e-05,5560.188078403473,368,322560,630,6.805778e-05,2580480,0.0
353.7388053733333,1432.9866666666667,0.9040405601263046,1.4971753,12.469322,-0.0006975191,5569.8408639431,424,323072,631,0.00013418308,2584576,0.0
352.75880537333336,1429.5033333333333,0.8789789900183678,1.5001932,17.152502,-0.00019550492,5579.77105307579,412,323584,632,0.00013424164,2588672,0.0
352.17449641666667,1426.41,0.8842745423316956,1.4950408,17.236866,-0.0003393098,5589.680511474609,413,324096,633,0.00024758402,2592768,0.0
352.08276859666665,1421.7766666666666,0.8930117264389992,1.4949536,21.03097,1.2353436e-06,5600.514725446701,378,324608,634,2.8101378e-05,2596864,0.0
349.4827685966667,1417.46,0.895276166498661,1.4959718,22.027365,1.0377965e-05,5610.72060918808,401,325120,635,1.8307031e-05,2600960,0.0
350.97610193,1415.6566666666668,0.9129945859313011,1.4967576,17.398746,-0.0001774403,5619.2031173706055,482,325632,636,7.118581e-05,2605056,0.0
