approxkl,fps,serial_timesteps,eprewmean,value_loss,total_timesteps,policy_loss,eplenmean,clipfrac,time_elapsed,policy_entropy,nupdates,explained_variance
0.018568859,326,909000,10.03266,0.027521303,909000,-0.0014664605,486.0,0.07626662,2521.1289796829224,0.15878442,606,0.9925295538268983
0.005125325,321,910500,10.0,0.06155155,910500,0.007907485,574.0,0.03599998,2525.7912287712097,0.12868479,607,0.9677686765789986
0.17448689,344,912000,10.0,0.03129091,912000,-0.015719552,478.0,0.07773329,2530.1505494117737,0.18394949,608,0.9829463362693787
0.0011669439,319,913500,10.0,0.21977325,913500,-0.00045665578,471.0,0.016999993,2534.8433170318604,0.108581334,609,0.8971597328782082
0.0014400977,302,915000,-2.623963,0.35132393,915000,-0.0002594412,444.0,0.021666655,2539.8043942451477,0.12289,610,0.8501198142766953
0.002281916,328,916500,10.658137,0.042758316,916500,-0.0008732445,589.0,0.028799985,2544.3745107650757,0.15490435,611,0.9825954958796501
0.0025586518,326,918000,10.007719,0.029869344,918000,-0.00031987496,504.0,0.030666651,2548.9626049995422,0.13852616,612,0.9873561644926667
0.001385768,314,919500,10.591532,2.112814,919500,-0.0003249371,501.0,0.018666655,2553.7266631126404,0.13721088,613,0.6538374722003937
0.003807198,312,921000,10.154171,0.06501457,921000,0.00010822221,482.0,0.03213332,2558.5235574245453,0.16844213,614,0.9747898671776056
0.0061930167,314,922500,10.0,0.10576212,922500,-0.0003229104,591.0,0.041799985,2563.2944486141205,0.16375794,615,0.9649011306464672
0.01700425,332,924000,10.284995,0.025169559,924000,0.0021927455,719.0,0.07099997,2567.805336713791,0.20619065,616,0.9880953710526228
0.0066579008,320,925500,10.3272,0.037374146,925500,0.0010809711,552.0,0.072599955,2572.4790818691254,0.21586561,617,0.9876070190221071
0.0063652433,318,927000,10.0,0.015722059,927000,-0.0013954514,480.0,0.04919997,2577.1899049282074,0.14751351,618,0.9944317042827606
0.001757835,329,928500,10.562362,0.03414216,928500,-0.00015929982,472.0,0.019599993,2581.7392172813416,0.12954693,619,0.9874187735840678
0.0026491666,328,930000,10.422223,0.032638784,930000,-0.0004944053,607.0,0.032933313,2586.303713083267,0.18377297,620,0.9867584202438593
0.08470596,340,931500,10.0,0.1994077,931500,-0.008342583,793.0,0.17233332,2590.711392402649,0.26428807,621,0.8790895864367485
0.015655983,337,933000,10.0,0.031698983,933000,-0.005963479,496.0,0.11293332,2595.156898498535,0.33298916,622,0.9814904052764177
0.017078007,332,934500,10.0,0.15380283,934500,0.0040497007,546.0,0.16980003,2599.664324760437,0.51303816,623,0.9160659909248352
0.017198779,336,936000,10.0,0.08010498,936000,-0.0032574674,954.0,0.10866666,2604.120840549469,0.37576646,624,0.9500360563397408
0.015824564,312,937500,10.0,0.10705141,937500,0.009693686,803.0,0.11413333,2608.9283187389374,0.2916301,625,0.931212306022644
0.004168211,305,939000,10.0,0.033516854,939000,-0.002066888,511.0,0.053066634,2613.845777273178,0.23024221,626,0.9892682526260614
0.0076825917,326,940500,10.0,0.02729667,940500,-0.0031277004,467.0,0.08679996,2618.4442529678345,0.2772858,627,0.9871268877759576
0.009373402,332,942000,10.0,0.045984246,942000,0.00630194,910.0,0.09573329,2622.9584789276123,0.3689568,628,0.9685993492603302
0.018079318,353,943500,4.691488,0.09632567,943500,0.008967507,1428.0,0.26680002,2627.2040586471558,0.7663763,629,0.9064838066697121
0.002792646,277,945000,10.0,0.06196321,945000,-0.00042709245,482.0,0.03359998,2632.6045713424683,0.16455112,630,0.9737473912537098
0.0024533793,291,946500,10.0,0.054452766,946500,-0.00073784887,470.0,0.03766665,2637.743333339691,0.16137315,631,0.9836497064679861
0.0015821621,323,948000,10.0,0.032850534,948000,-0.0013391754,468.0,0.023266656,2642.3742895126343,0.1615695,632,0.9890854004770517
0.0026141403,347,949500,10.052893,0.040720236,949500,-0.00061570504,556.0,0.033599984,2646.6929602622986,0.16415171,633,0.98492581397295
0.008065816,342,951000,10.0,0.05051487,951000,0.0016250142,626.0,0.10706666,2651.0682089328766,0.5025517,634,0.944934107363224
0.0067079663,321,952500,10.016646,0.051532213,952500,0.0010374738,497.0,0.09626668,2655.7390382289886,0.37311354,635,0.9811808615922928
0.0036673825,311,954000,10.072923,0.013948202,954000,-0.00084588816,466.0,0.04786664,2660.552645921707,0.15169707,636,0.9960583206266165
0.0017382624,324,955500,10.164607,0.032592796,955500,-0.0010256561,512.0,0.017199995,2665.1815750598907,0.13088425,637,0.9893089355900884
0.004675099,323,957000,10.0,0.027418237,957000,-0.0021058782,539.0,0.06179996,2669.813763141632,0.18487932,638,0.9903463535010815
0.004134862,327,958500,10.0,0.031093046,958500,-0.0009876768,492.0,0.037466645,2674.3917944431305,0.10724872,639,0.9906411431729794
0.0070538167,351,960000,10.380597,0.036446646,960000,-0.00027151863,758.0,0.089199975,2678.657911300659,0.41542068,640,0.981137216091156
0.009155053,338,961500,10.0,0.07038077,961500,-0.0075401263,478.0,0.12133332,2683.092385530472,0.5076283,641,0.9639154188334942
0.0136119975,325,963000,10.056913,1.8201582,963000,-9.548608e-05,518.0,0.11553332,2687.696630716324,0.30229077,642,0.6492334306240082
0.016529588,354,964500,10.0,0.031544633,964500,-0.0046668462,499.0,0.08753328,2691.9273087978363,0.3242556,643,0.9849246693775058
0.00612048,310,966000,10.0,0.11748093,966000,-0.00032749376,497.0,0.09466663,2696.755840778351,0.42483056,644,0.9447411336004734
0.013819474,372,967500,3.200677,0.16064115,967500,-0.0040350542,1396.0,0.17186664,2700.783045530319,0.7719024,645,0.8598561137914658
0.012254281,371,969000,3.415041,0.08844411,969000,0.0027215213,1347.0,0.1856667,2704.8157176971436,0.71466565,646,0.85757876932621
0.01214922,355,970500,10.0,0.05692686,970500,0.0026059393,818.0,0.09326668,2709.038668870926,0.3343943,647,0.9735194779932499
0.010849054,322,972000,10.0,0.10277541,972000,-0.0038745543,757.0,0.067066625,2713.6890993118286,0.2932455,648,0.9423545226454735
0.0057016863,354,973500,10.158469,0.102303706,973500,-2.8340011e-05,617.0,0.06686662,2717.917901277542,0.33309564,649,0.9293487444519997
0.0037197692,327,975000,10.0,0.037870813,975000,-7.606475e-05,505.0,0.03793331,2722.5009713172913,0.20924932,650,0.9833185188472271
0.0062476303,325,976500,10.0,0.0637663,976500,-0.00053570827,599.0,0.065866634,2727.116669178009,0.21513863,651,0.9816309232264757
0.0050508194,358,978000,10.0,0.041367583,978000,-0.0023878852,521.0,0.055999972,2731.306434392929,0.20803297,652,0.9871303969994187
0.003588062,327,979500,42.830689,3.187814,979500,0.0003375986,543.0,0.04386665,2735.8900022506714,0.21268533,653,0.6121669113636017
0.0030794567,332,981000,10.089193,0.030633816,981000,-0.0009868696,515.0,0.036066644,2740.4014167785645,0.2059992,654,0.9907676726579666
0.0059358845,336,982500,10.047729,0.033660162,982500,-0.0007457143,514.0,0.0687333,2744.85338139534,0.18284418,655,0.9889783002436161
0.0028163663,328,984000,10.049716,0.032552842,984000,-0.0034401894,520.0,0.03213332,2749.4153456687927,0.20306973,656,0.9902979899197817
0.010203182,325,985500,10.0,0.11030466,985500,-0.0045641214,673.0,0.06486663,2754.02960062027,0.27149782,657,0.9599030688405037
0.0058890055,345,987000,10.0,0.03929073,987000,-0.0011844254,593.0,0.05466664,2758.3711454868317,0.284342,658,0.9800083190202713
0.012072715,327,988500,11.07137,0.12763987,988500,-0.0018290203,773.0,0.11893335,2762.9460043907166,0.56572974,659,0.9083111137151718
0.009649412,321,990000,10.0,0.11028862,990000,-0.002804138,899.0,0.11053328,2767.6150217056274,0.5332478,660,0.9201555475592613
0.003302916,325,991500,10.363194,0.10906475,991500,-0.000758856,600.0,0.05726663,2772.2233469486237,0.3327435,661,0.913038432598114
0.007648425,304,993000,10.0,0.06649146,993000,-0.0026289343,531.0,0.07026663,2777.157172679901,0.25634602,662,0.9752295482903719
0.0118359085,331,994500,10.123304,0.049651813,994500,0.0023147801,526.0,0.1308,2781.6773142814636,0.5128723,663,0.9699568003416061
0.014400966,317,996000,10.0,0.10087696,996000,0.0029838844,588.0,0.073666625,2786.4012353420258,0.23532733,664,0.953491572290659
0.0047873314,318,997500,10.147609,0.05234439,997500,0.00043446626,518.0,0.035866644,2791.118002176285,0.16911364,665,0.982735563069582
0.0035999275,328,999000,10.0,0.038999476,999000,-0.00095616066,635.0,0.041266646,2795.6822350025177,0.24853525,666,0.9783527459949255
0.0038531153,315,1000500,10.0,0.051200222,1000500,-0.0009492083,530.0,0.045133308,2800.4392688274384,0.2772701,667,0.9789978805929422
0.005945412,330,1002000,10.0,0.060409483,1002000,-0.005356582,499.0,0.06686664,2804.984703063965,0.24762394,668,0.976493252441287
0.004146434,328,1003500,10.0,0.043189514,1003500,-0.005193072,545.0,0.056266632,2809.5506625175476,0.21742639,669,0.9870869694277644
0.0064444323,349,1005000,10.439249,0.022312745,1005000,5.3166077e-05,527.0,0.076999955,2813.843928337097,0.5570542,670,0.9813042376190424
0.009293028,315,1006500,10.0,0.16671465,1006500,0.002645013,941.0,0.14106669,2818.6051127910614,0.55250937,671,0.8542709797620773
0.0761543,338,1008000,29.865572,1.1710539,1008000,-0.004448438,550.0,0.08739997,2823.0340218544006,0.1880244,672,0.7671173512935638
0.0027325568,312,1009500,10.269915,0.05457497,1009500,-0.0019901877,510.0,0.03319998,2827.837266921997,0.17000298,673,0.9772836081683636
0.0055927318,312,1011000,10.0,0.035956156,1011000,-0.0028759765,481.0,0.055199966,2832.636250734329,0.16038112,674,0.9875986408442259
0.003190319,329,1012500,10.0,0.06523244,1012500,-0.0007083651,472.0,0.041666646,2837.1866040229797,0.2877394,675,0.9697787705808878
0.013506478,304,1014000,10.0,0.040659256,1014000,-0.0017284298,566.0,0.068399966,2842.121021270752,0.28270066,676,0.9818896241486073
0.0027238873,319,1015500,10.049527,0.041892562,1015500,-0.001691064,496.0,0.032666646,2846.8186552524567,0.23595321,677,0.985334306024015
0.0020822566,328,1017000,10.0,0.034833796,1017000,-0.0011362722,450.0,0.019799989,2851.3893518447876,0.16646738,678,0.9893315667286515
0.0021500248,331,1018500,10.0,0.05143179,1018500,-0.001329065,490.0,0.028133316,2855.917737007141,0.1305655,679,0.9879359845072031
0.0041604484,297,1020000,10.214462,0.031415988,1020000,-0.0028747446,481.0,0.042666644,2860.9628710746765,0.21731228,680,0.9879925865679979
0.0013628751,323,1021500,10.0,0.029302724,1021500,-0.0014599615,474.0,0.013799992,2865.59343791008,0.16376033,681,0.9899555435404181
0.0053034932,323,1023000,10.0,0.017580487,1023000,-0.002239111,519.0,0.04279998,2870.2278089523315,0.1988092,682,0.9938304033130407
0.014622588,345,1024500,10.0,0.029591937,1024500,0.0011957893,620.0,0.11199998,2874.5717573165894,0.27562818,683,0.9770682156085968
0.02080508,326,1026000,10.342518,0.08351517,1026000,0.0031090716,510.0,0.13500002,2879.170311689377,0.31066057,684,0.9469544738531113
0.021027703,311,1027500,10.0,0.024507992,1027500,-0.012476614,494.0,0.07986662,2883.9905898571014,0.13115233,685,0.9893567021936178
0.014152179,329,1029000,10.0,0.04568813,1029000,-0.015200037,483.0,0.10006663,2888.539694070816,0.2390615,686,0.9854970229789615
0.0042051002,352,1030500,10.0,0.028949413,1030500,-0.0045584575,571.0,0.05359997,2892.7953038215637,0.24866338,687,0.9840720016509295
0.009130005,312,1032000,10.016804,0.06723014,1032000,-0.0036273845,626.0,0.1024,2897.5922091007233,0.4345055,688,0.9786136485636234
0.0066044414,333,1033500,10.0,0.046443056,1033500,-0.00484748,608.0,0.0643333,2902.094952583313,0.27881348,689,0.9810240715742111
0.005991732,335,1035000,10.0,0.03996558,1035000,-0.008529158,490.0,0.055399965,2906.5659124851227,0.18771571,690,0.9821448102593422
0.0046292963,281,1036500,10.0,1.406498,1036500,-0.0055712108,439.0,0.047799975,2911.898910522461,0.18840791,691,0.7431315779685974
0.006461965,332,1038000,10.0,0.023201024,1038000,-0.008500441,585.0,0.07019996,2916.403946876526,0.23144622,692,0.9870615974068642
0.004684062,313,1039500,10.0,0.061190423,1039500,-0.00039163392,551.0,0.044399973,2921.1838958263397,0.25089797,693,0.9694014396518469
0.008700766,310,1041000,10.016155,0.2991743,1041000,0.0026361018,580.0,0.04393332,2926.0180888175964,0.22329731,694,0.7952603995800018
0.006388992,325,1042500,10.154037,0.07767346,1042500,-0.0009111035,560.0,0.041066643,2930.6282086372375,0.1483379,695,0.9566275030374527
0.008596033,317,1044000,-3.183951,0.51206696,1044000,0.0015175098,551.0,0.049599983,2935.358028650284,0.23305075,696,0.8043899536132812
0.0026503778,333,1045500,10.0,0.053948186,1045500,-0.0016552134,552.0,0.028333317,2939.8559186458588,0.1750347,697,0.9778898861259222
0.004088509,326,1047000,10.059722,0.051912814,1047000,-0.0019387166,456.0,0.03879998,2944.4503774642944,0.17502974,698,0.9747800603508949
0.0030587348,328,1048500,10.0,0.07614567,1048500,-0.006189002,458.0,0.03953331,2949.015922307968,0.19194973,699,0.966357946395874
0.001602823,313,1050000,99.889323,24.599737,1050000,-0.00927293,509.0,0.018599989,2953.7950699329376,0.10369463,700,0.23450201749801636
0.0077702254,330,1051500,10.055058,0.07282311,1051500,-0.0045317383,542.0,0.059199966,2958.3314950466156,0.15556018,701,0.9697354603558779
0.002374622,345,1053000,10.0,0.0104193045,1053000,-0.0016894691,562.0,0.017533325,2962.674051761627,0.11985681,702,0.996772593818605
0.002025828,322,1054500,10.007818,0.07036549,1054500,-0.0010430325,513.0,0.021266654,2967.323548555374,0.10465506,703,0.9790628459304571
0.0018873332,329,1056000,10.0,0.049757242,1056000,-0.0020256229,542.0,0.027666656,2971.880298137665,0.15747194,704,0.9798286780714989
0.0061459434,330,1057500,-5.982611,0.57504296,1057500,-0.0068955254,530.0,0.060799967,2976.423374414444,0.123599365,705,0.7608217746019363
0.004360425,318,1059000,10.0,0.06948105,1059000,-0.0038082218,568.0,0.020333324,2981.136730670929,0.10135313,706,0.9722415003925562
0.005820889,299,1060500,10.008031,0.048387527,1060500,-0.004932743,533.0,0.07173328,2986.140373468399,0.16723175,707,0.9786044862121344
0.002778749,315,1062000,10.0,0.028044472,1062000,-0.0014190596,517.0,0.030999985,2990.8922321796417,0.2076715,708,0.9884868385270238
0.0036428645,319,1063500,10.0,0.03796164,1063500,-0.0035782894,468.0,0.041466642,2995.5858731269836,0.1413777,709,0.9845383018255234
0.0017114702,327,1065000,10.0,0.10525744,1065000,-0.0030774071,492.0,0.02393332,3000.162274122238,0.12316003,710,0.9462990947067738
0.0035521986,328,1066500,10.443724,0.0824131,1066500,-0.0053360965,476.0,0.04719997,3004.7322976589203,0.17894371,711,0.9642164781689644
0.0057138335,311,1068000,10.072222,0.028911956,1068000,-0.0041390844,498.0,0.052666634,3009.5499415397644,0.17014897,712,0.9883172158151865
0.0009632381,326,1069500,10.203683,0.13185847,1069500,-0.00046486355,501.0,0.009666661,3014.146757364273,0.049141854,713,0.9476729072630405
0.0011695409,333,1071000,10.0,0.079764806,1071000,-0.0013584404,458.0,0.016733326,3018.6418550014496,0.10996036,714,0.9667802602052689
0.00090695114,331,1072500,10.169218,0.16442457,1072500,-0.0001919175,501.0,0.008399996,3023.164615869522,0.075065985,715,0.9141403883695602
0.0047809924,327,1074000,10.064539,0.07569612,1074000,-0.0030026045,475.0,0.043666646,3027.750530719757,0.1482116,716,0.9578907564282417
0.0025330805,322,1075500,10.016308,0.051664375,1075500,-0.0016881992,489.0,0.023733318,3032.396699666977,0.09661193,717,0.9775824639946222
0.004136844,318,1077000,10.0,0.040148124,1077000,-0.001980495,554.0,0.038266644,3037.104175567627,0.17045298,718,0.9839823041111231
0.0050428123,349,1078500,10.0,0.016762758,1078500,-0.001792832,639.0,0.060199965,3041.3978888988495,0.20888835,719,0.9927658890374005
0.006890045,322,1080000,10.14447,0.10236127,1080000,-0.0001708677,519.0,0.07099996,3046.0472917556763,0.24230732,720,0.9604243338108063
0.0018705231,329,1081500,10.0,0.083830684,1081500,-0.0009869519,475.0,0.02313332,3050.600037097931,0.14235958,721,0.9706728160381317
0.006799922,312,1083000,10.0,0.03324086,1083000,-0.006940378,597.0,0.06353329,3055.394604921341,0.2050921,722,0.9857415212318301
0.0012815745,327,1084500,71.497272,10.980472,1084500,0.0010001331,485.0,0.011066664,3059.9790143966675,0.12726907,723,0.388677716255188
0.0056076515,328,1086000,10.148556,0.04817714,1086000,-0.004128079,477.0,0.03653331,3064.539974927902,0.14469291,724,0.9820289853960276
0.0044620335,299,1087500,10.0,0.049131166,1087500,-0.002653817,467.0,0.045133308,3069.5502943992615,0.1551405,725,0.9799481686204672
0.002948132,324,1089000,10.27727,67.90197,1089000,-0.0008334876,462.0,0.022933323,3074.171743631363,0.12475011,726,0.16219723224639893
0.006850151,315,1090500,10.247535,0.014262008,1090500,-0.0026265231,517.0,0.05226663,3078.9241981506348,0.21127583,727,0.9940539347007871
0.0033662028,326,1092000,10.0,0.03186824,1092000,-0.0018451583,498.0,0.030599983,3083.5153288841248,0.17065714,728,0.987597806379199
0.0020674327,323,1093500,10.0,0.036976736,1093500,-0.0008206339,458.0,0.020466657,3088.1520307064056,0.14859082,729,0.9861313514411449
0.00214627,313,1095000,10.242146,0.026694637,1095000,-0.0010579025,457.0,0.021466658,3092.9321069717407,0.087991744,730,0.9897929942235351
0.002181826,324,1096500,10.0,0.051784668,1096500,-0.0021532988,587.0,0.024866655,3097.5558223724365,0.16764043,731,0.9903088081628084
0.0021287692,324,1098000,10.0,0.027366942,1098000,-0.0022065835,500.0,0.016333327,3102.1783101558685,0.1408141,732,0.9914752980694175
0.0037704662,301,1099500,10.0,0.033706374,1099500,-0.0010841165,479.0,0.020333325,3107.155131340027,0.08571123,733,0.9908380899578333
0.0073321094,344,1101000,10.0,0.053704258,1101000,-0.0074062003,502.0,0.068799965,3111.507978916168,0.20925787,734,0.9756237156689167
0.008532182,304,1102500,10.0,0.042566277,1102500,-0.0071229204,516.0,0.070399955,3116.4301471710205,0.21526793,735,0.9870075890794396
0.0021184247,328,1104000,10.243698,0.07679954,1104000,-0.002274654,489.0,0.024399988,3121.0006115436554,0.14444076,736,0.9623177349567413
0.014306397,321,1105500,10.335839,0.045838326,1105500,-0.003978509,482.0,0.071466625,3125.6709926128387,0.1964654,737,0.9850652050226927
0.0045693903,346,1107000,10.342655,0.06977969,1107000,-0.0025323653,605.0,0.04473331,3130.004703760147,0.2274884,738,0.9693811573088169
0.015810888,326,1108500,10.0,12.317727,1108500,-0.005993025,519.0,0.0705333,3134.5982961654663,0.21278268,739,0.3496498465538025
0.001828878,333,1110000,10.242958,1.8672253,1110000,-7.0011615e-06,499.0,0.022399986,3139.0924320220947,0.19658257,740,0.7297571897506714
0.0066561974,330,1111500,10.789533,0.020347886,1111500,-0.002201249,512.0,0.067466624,3143.629008769989,0.2836395,741,0.9919234700500965
0.0013819162,330,1113000,10.279793,1.9956987,1113000,-9.182125e-05,476.0,0.017933326,3148.172818183899,0.09272092,742,0.7111075818538666
0.014431988,328,1114500,10.0,0.4004895,1114500,-0.009644191,474.0,0.06793329,3152.7405676841736,0.18617958,743,0.8080548793077469
0.021482943,332,1116000,10.0,11.029584,1116000,-0.008494729,535.0,0.10466665,3157.2553300857544,0.25846696,744,0.3986883759498596
0.0055237506,320,1117500,10.0,0.0318736,1117500,-0.0013134438,482.0,0.042199973,3161.941997051239,0.12410109,745,0.9919171379879117
0.0029126478,324,1119000,10.0,0.035086703,1119000,-0.0015805071,516.0,0.033133313,3166.564856529236,0.17126133,746,0.9852779312059283
0.020127041,324,1120500,10.236509,0.0315463,1120500,-0.0074475426,456.0,0.042066637,3171.192990064621,0.09016753,747,0.9942195280455053
0.0040725255,312,1122000,10.024506,2.412589,1122000,0.0011457412,593.0,0.025866652,3175.9884231090546,0.12940764,748,0.6620154082775116
0.008942607,317,1123500,10.112265,0.04403952,1123500,-0.0033157498,529.0,0.067666635,3180.709414958954,0.16518979,749,0.983538880944252
0.0014330917,318,1125000,10.0,0.030577283,1125000,0.00010941297,469.0,0.013799995,3185.4197194576263,0.12736227,750,0.9889150382950902
0.0016811287,308,1126500,10.0,0.042145662,1126500,-0.00092769624,490.0,0.017266657,3190.2837014198303,0.11052255,751,0.9876869833096862
0.0029690098,327,1128000,10.0,0.022842087,1128000,-0.0012294375,462.0,0.014133326,3194.8650085926056,0.0922511,752,0.9926904058083892
0.0023322124,321,1129500,10.114325,0.032941073,1129500,-0.00073118,452.0,0.023933323,3199.532944917679,0.10534462,753,0.9849489517509937
0.003163839,330,1131000,10.0,0.034660306,1131000,-0.0011552554,485.0,0.037266646,3204.0720903873444,0.14615911,754,0.9902036488056183
0.009647209,325,1132500,57.189458,10.63218,1132500,-0.0007919732,473.0,0.032266647,3208.6784434318542,0.121789925,755,0.46708083152770996
0.0023840312,328,1134000,10.187922,0.03762184,1134000,-0.00029681,457.0,0.02259999,3213.2462170124054,0.098454736,756,0.9870226671919227
0.002108467,318,1135500,10.129915,0.03175574,1135500,-0.0008883037,471.0,0.019133324,3217.952432870865,0.0520048,757,0.9901234991848469
0.0005464675,323,1137000,10.0,0.02647131,1137000,-0.00045189034,463.0,0.0063333297,3222.5961260795593,0.05837943,758,0.9926725882105529
0.09102347,328,1138500,10.0,0.025912276,1138500,-0.011866012,470.0,0.09333331,3227.159912586212,0.13500483,759,0.9915592530742288
0.012471635,327,1140000,10.0,0.031803146,1140000,-0.0072337794,521.0,0.059933294,3231.7336807250977,0.18943843,760,0.9894954785704613
0.004410624,325,1141500,10.0,0.030007508,1141500,-2.5795272e-05,682.0,0.056133315,3236.3490657806396,0.24329016,761,0.9884116938337684
0.008229298,339,1143000,10.299564,0.016864168,1143000,-0.0026351982,489.0,0.08066662,3240.773129224777,0.18203087,762,0.9927919828332961
0.0068368865,330,1144500,10.178138,0.030341249,1144500,0.00024404086,486.0,0.05886663,3245.315690279007,0.2588793,763,0.9872178407385945
0.0037726928,319,1146000,10.0,0.024457768,1146000,-0.0025170187,578.0,0.04986664,3250.0077488422394,0.29036435,764,0.9910302059724927
0.004431304,352,1147500,10.0,0.025185872,1147500,-0.0027517194,642.0,0.044999976,3254.2646412849426,0.29796356,765,0.9916470153257251
0.0040672133,324,1149000,10.0,1.3076546,1149000,-0.0017484805,655.0,0.0487333,3258.8950564861298,0.2881095,766,0.7521575093269348
0.0032813314,327,1150500,10.0,0.044261333,1150500,-0.0018381004,559.0,0.03386665,3263.4795668125153,0.26616853,767,0.9890973372384906
0.025796097,375,1152000,1.68398,0.18442994,1152000,-0.0042614434,1302.0,0.20673329,3267.476704597473,0.651771,768,0.8722704201936722
0.005756153,315,1153500,10.0,0.02097754,1153500,-0.0016865847,602.0,0.056466635,3272.2365946769714,0.3336815,769,0.9941525561735034
0.0041218055,347,1155000,10.378798,0.028318726,1155000,-0.0018855773,527.0,0.046199974,3276.548285961151,0.21928911,770,0.9889285452663898
0.0053064167,329,1156500,10.0,5.622371,1156500,-0.0003224497,562.0,0.05519997,3281.1057863235474,0.22484125,771,0.4476054310798645
0.0025996994,331,1158000,11.159626,0.053956307,1158000,-0.0012011066,536.0,0.031133316,3285.6267721652985,0.159613,772,0.994273035787046
0.006385431,350,1159500,11.173093,0.030565662,1159500,0.0010386979,532.0,0.06766664,3289.9082338809967,0.34802037,773,0.9871878549456596
0.009288063,372,1161000,2.482155,0.072148345,1161000,-0.004579913,1500.0,0.12373334,3293.9363255500793,0.6548783,774,0.9360427409410477
0.003021839,321,1162500,10.566897,0.037599526,1162500,-0.0015264393,527.0,0.04079998,3298.6021740436554,0.18430017,775,0.9873085198923945
0.0019878189,328,1164000,10.0,2.0134366,1164000,-0.0001980791,524.0,0.027399989,3303.1737830638885,0.23250009,776,0.7008715271949768
0.003290578,327,1165500,10.0,0.033930875,1165500,-0.0007918822,515.0,0.032733317,3307.76096534729,0.18782811,777,0.9916357770562172
0.011675546,322,1167000,10.311258,0.07111429,1167000,-0.0030959272,708.0,0.107666634,3312.415143251419,0.37677917,778,0.9729140028357506
0.006082679,350,1168500,10.0,0.020613672,1168500,0.0018984564,518.0,0.063266635,3316.6924381256104,0.27578172,779,0.9906826000660658
0.010325305,316,1170000,10.23819,0.24900205,1170000,0.0012784181,692.0,0.09759998,3321.437788248062,0.35757336,780,0.8851667791604996
0.000949506,322,1171500,10.0,16.885433,1171500,-0.00030412228,521.0,0.009799996,3326.086599588394,0.2750074,781,0.3184088468551636
0.0018735394,357,1173000,11.192209,0.0213671,1173000,-0.0012569136,554.0,0.024199987,3330.285679101944,0.3079562,782,0.9913951503112912
0.003916624,347,1174500,10.0,0.15909979,1174500,-0.0006259598,549.0,0.043333314,3334.60400557518,0.39268646,783,0.9062185436487198
0.01570153,324,1176000,10.0,0.04655554,1176000,-0.008746646,687.0,0.119066626,3339.232172727585,0.32710427,784,0.9852516893297434
0.008625858,341,1177500,10.0,0.11643223,1177500,0.00017526707,816.0,0.097333305,3343.628748655319,0.38301837,785,0.9127375483512878
0.012214747,323,1179000,10.586161,3.8799636,1179000,-0.005959493,543.0,0.1252,3348.26975440979,0.35680252,786,0.4415029287338257
0.0026675821,328,1180500,11.174788,0.0387229,1180500,-0.0008571552,536.0,0.032399982,3352.834724664688,0.22281261,787,0.9872329523786902
0.0023324077,356,1182000,10.0,1.3823279,1182000,-0.00044863147,517.0,0.03199999,3357.0457212924957,0.29300746,788,0.7549598962068558
0.007958118,345,1183500,10.0,0.10516922,1183500,-0.0034879434,836.0,0.09413332,3361.383236646652,0.38601848,789,0.9357811957597733
0.003643786,317,1185000,10.943651,0.035586216,1185000,-0.0019351952,508.0,0.05013331,3366.102613210678,0.25449947,790,0.9907557396218181
0.0017449599,336,1186500,10.0,1.1078477,1186500,-9.064767e-06,737.0,0.018533327,3370.5583720207214,0.4537554,791,0.7791653275489807
0.006531596,350,1188000,10.130513,0.07039383,1188000,-0.00059017556,519.0,0.076866634,3374.8362872600555,0.43907884,792,0.9781118296086788
0.012329874,318,1189500,10.0,0.15192248,1189500,-0.0019174331,543.0,0.06853329,3379.5534150600433,0.29100668,793,0.9312998801469803
0.0024960353,345,1191000,-1.153907,0.37291524,1191000,-0.0012480272,616.0,0.02786665,3383.896229505539,0.2871804,794,0.8118820041418076
0.0028696319,325,1192500,-6.556979,7.728267,1192500,-0.00077312684,700.0,0.039533313,3388.5003147125244,0.2881527,795,0.43385010957717896
0.011508264,355,1194000,10.0,0.052235812,1194000,-0.0035249582,536.0,0.037133314,3392.724032640457,0.20597549,796,0.9700383711606264
0.0043196213,327,1195500,10.966628,0.04617692,1195500,-0.0019108861,568.0,0.043399975,3397.3110630512238,0.21055672,797,0.980367261916399
0.0030650392,328,1197000,11.595413,0.05370126,1197000,-0.0024289833,602.0,0.03693331,3401.8752653598785,0.1924243,798,0.9912909315899014
0.011370936,347,1198500,10.0,0.23057592,1198500,0.007932899,746.0,0.091866635,3406.190170764923,0.33968097,799,0.8377188742160797
0.0027488521,325,1200000,10.0,0.06395442,1200000,-0.0011733245,511.0,0.033399977,3410.8025975227356,0.16576312,800,0.9770695306360722
0.0019452897,323,1201500,48.234597,6.4931703,1201500,-0.0014099616,611.0,0.02473332,3415.444361448288,0.24017325,801,0.4896368980407715
0.007083405,349,1203000,10.226411,0.02252602,1203000,-6.7903165e-05,611.0,0.07866661,3419.734260559082,0.28139403,802,0.9898559721186757
0.0020906976,323,1204500,10.60834,9.3659525,1204500,0.000102872866,584.0,0.034333315,3424.375020265579,0.24369675,803,0.3804973363876343
0.0014917301,347,1206000,10.0,0.43367758,1206000,-0.0014023435,546.0,0.021066656,3428.6951599121094,0.19725212,804,0.8423521667718887
0.039804727,300,1207500,10.0,0.07306356,1207500,0.0032696987,647.0,0.11066666,3433.689036846161,0.33143726,805,0.9199097156524658
