serial_timesteps,fps,policy_entropy,value_loss,eplenmean,approxkl,explained_variance,eprewmean,policy_loss,clipfrac,time_elapsed,total_timesteps,nupdates
1497000,399,1.0548573,19.17997,1500.0,0.012383816,0.9529956467449665,835.843735,-0.0061113928,0.18733332,3866.1187427043915,1497000,998
1498500,391,0.98144716,20.643526,1500.0,0.008650741,0.9638929143548012,905.52288,-0.005869751,0.12699999,3869.952709197998,1498500,999
1500000,371,0.9742094,19.364946,1500.0,0.004719952,0.9649208262562752,815.835273,-0.0015106479,0.06659998,3873.9885804653168,1500000,1000
1501500,392,0.9819609,19.472567,1500.0,0.0012804845,0.9601571075618267,810.36558,-0.0016277625,0.0010666667,3877.8120515346527,1501500,1001
1503000,367,1.0084375,19.706532,1500.0,0.002418724,0.9584636837244034,794.456358,-0.0012263,0.024533331,3881.8895716667175,1503000,1002
1504500,369,0.8908794,21.116316,1500.0,0.0023798652,0.9621188417077065,843.264625,-0.001981747,0.005066667,3885.9525170326233,1504500,1003
1506000,379,0.96825296,19.804039,1500.0,0.00056802377,0.9530029855668545,766.15946,-0.0006736929,0.0,3889.9039509296417,1506000,1004
1507500,378,0.905569,20.428246,1500.0,0.007812684,0.965558122843504,868.618733,-0.0056908363,0.14640002,3893.862200498581,1507500,1005
1509000,376,0.8664199,20.084595,1500.0,0.0038394015,0.9617407284677029,830.83203,-0.0038860643,0.054866657,3897.844195842743,1509000,1006
1510500,387,0.98807013,18.793228,1500.0,0.0016226887,0.9504904262721539,801.083054,-0.00067720236,0.008733334,3901.7139167785645,1510500,1007
1512000,382,1.0423411,20.495789,1500.0,0.0022366445,0.9466960467398167,894.707983,-0.0017422478,0.032133326,3905.632243156433,1512000,1008
1513500,388,0.9724527,20.294806,1500.0,0.005196244,0.9597186632454395,894.501784,-0.0034641356,0.07479997,3909.4919493198395,1513500,1009
1515000,384,0.9896856,20.281338,1500.0,0.005325721,0.9575326517224312,823.78981,-0.0046422197,0.063999966,3913.3890976905823,1515000,1010
1516500,392,0.9122593,19.657335,1500.0,0.00589336,0.965218685567379,838.285791,-0.0024971678,0.096133344,3917.2083513736725,1516500,1011
1518000,381,0.89144903,18.884153,1500.0,0.0026749342,0.9668628349900246,813.331366,-0.0006720411,0.033466667,3921.1357848644257,1518000,1012
1519500,389,0.9905858,20.03427,1500.0,0.0023689354,0.9564478136599064,829.708304,-0.0024249065,0.010066667,3924.9890365600586,1519500,1013
1521000,380,0.88751745,19.402092,1500.0,0.006428557,0.9652496017515659,790.701715,-0.005524109,0.06959997,3928.9350969791412,1521000,1014
1522500,390,0.8929981,21.259655,1500.0,0.0043091737,0.96233069896698,775.739082,-0.0044071395,0.053266656,3932.7728345394135,1522500,1015
1524000,385,0.9227038,19.835041,1500.0,0.0030313656,0.9648551680147648,823.181121,-0.0017672682,0.017466666,3936.661082983017,1524000,1016
1525500,394,0.95629936,19.278353,1500.0,0.0031460633,0.9580552540719509,748.279361,-0.0026268265,0.030999994,3940.461885690689,1525500,1017
1527000,392,0.88703835,19.800812,1500.0,0.0047341324,0.9642483443021774,833.273281,-0.0017871115,0.070133306,3944.284644842148,1527000,1018
1528500,387,0.9670457,19.917786,1500.0,0.0019391691,0.9579863287508488,800.042526,-0.0014707224,0.018866666,3948.160425186157,1528500,1019
1530000,392,0.97521424,21.016724,1500.0,0.0043936204,0.9544837214052677,822.775094,-0.002202306,0.057666656,3951.981654882431,1530000,1020
1531500,386,0.9584877,23.549555,1500.0,0.004952976,0.9458291344344616,739.010926,-0.00225811,0.06773331,3955.8614485263824,1531500,1021
1533000,388,0.92427087,20.097845,1500.0,0.006224452,0.964546013623476,829.618282,-0.006374642,0.080199964,3959.719846725464,1533000,1022
1534500,390,0.9903,19.501219,1500.0,0.0032260234,0.9572808928787708,771.193326,-0.0029968675,0.045466658,3963.5658321380615,1534500,1023
1536000,383,0.9307185,19.8024,1500.0,0.006084825,0.9650831520557404,808.176582,-0.0047091222,0.09686664,3967.482451915741,1536000,1024
1537500,385,0.93855536,19.413546,1500.0,0.0023182814,0.964561965316534,811.202979,-0.002038758,0.0051333327,3971.369775056839,1537500,1025
1539000,388,1.0557051,18.544737,1500.0,0.004853301,0.94968381524086,771.715292,-0.0029281438,0.078733325,3975.2335906028748,1539000,1026
1540500,385,1.058732,27.61079,1500.0,0.0022843238,0.920897051692009,783.032829,-0.00298569,0.026533324,3979.1238622665405,1540500,1027
1542000,389,0.965151,18.539919,1500.0,0.0040317667,0.9600959233939648,940.671348,-0.0019514179,0.025866661,3982.9786434173584,1542000,1028
1543500,386,0.99742717,20.146341,1500.0,0.002644737,0.9543872587382793,785.666819,-0.0015768666,0.031066656,3986.857266664505,1543500,1029
1545000,379,0.87913877,26.356318,1500.0,0.0034780016,0.952347781509161,711.228464,-0.002877918,0.034799993,3990.8086671829224,1545000,1030
1546500,389,0.96240497,21.253698,1500.0,0.0017235678,0.9499793909490108,704.959179,-0.0014336586,0.0012666668,3994.6628291606903,1546500,1031
1548000,392,0.9563324,19.165579,1500.0,0.004683577,0.9643369056284428,817.506147,-0.0024136216,0.06066665,3998.485918521881,1548000,1032
1549500,384,0.97826636,18.49223,1500.0,0.0044650277,0.9584989584982395,797.561182,-0.0027637724,0.05746665,4002.383987426758,1549500,1033
1551000,393,1.016018,20.130785,1500.0,0.0042963456,0.9584141075611115,828.555724,-0.0029399723,0.042133313,4006.1991267204285,1551000,1034
1552500,390,0.9730807,18.72617,1500.0,0.0058956486,0.9567865915596485,823.517904,-0.0046838606,0.0743333,4010.0392973423004,1552500,1035
1554000,389,0.8764355,21.042608,1500.0,0.0013611013,0.9621186144649982,782.682312,-0.0023732712,0.018066663,4013.8891246318817,1554000,1036
1555500,390,0.8772022,21.035847,1500.0,0.0024223377,0.9624774716794491,727.686673,-0.004068818,0.011666668,4017.7337794303894,1555500,1037
1557000,393,0.9756889,36.626766,1500.0,0.0025875373,0.8957035318017006,520.332194,-0.001915159,0.033399988,4021.5481581687927,1557000,1038
1558500,389,0.924367,18.65171,1500.0,0.0032775712,0.9638732448220253,861.316763,-0.0029862402,0.051333312,4025.3993952274323,1558500,1039
1560000,388,1.0028944,18.25451,1500.0,0.0030375817,0.9554197005927563,768.369575,-0.0027878508,0.051799968,4029.264913082123,1560000,1040
1561500,390,0.87997836,19.821419,1500.0,0.006108143,0.9648865833878517,895.039518,-0.0017180454,0.11206661,4033.1101970672607,1561500,1041
1563000,387,0.9144979,6.9341764,1176.0,0.0063918047,0.9862978365272284,700.491711,-0.0041231955,0.07399996,4036.984932422638,1563000,1042
1564500,386,1.0019909,19.749308,1500.0,0.0049049063,0.9588972106575966,817.634363,-0.0018551997,0.039666664,4040.864482164383,1564500,1043
1566000,391,0.81267685,21.107038,1500.0,0.00055809674,0.9582592472434044,831.825594,-0.00056838134,0.00026666667,4044.6942734718323,1566000,1044
1567500,387,0.9688761,555.5226,895.0,0.0028745309,0.4740602970123291,1639.86403,-0.0019606028,0.018933333,4048.5633540153503,1567500,1045
1569000,358,0.26238972,12.325675,788.0,0.00046657742,0.9611136578023434,0.0,-0.00045666934,0.00026666667,4052.749651193619,1569000,1046
1570500,351,0.49657476,38.998035,849.0,0.005305024,0.9319382905960083,281.275866,-0.0072765304,0.0639333,4057.0176210403442,1570500,1047
1572000,358,0.5048945,25.824425,806.0,0.004978877,0.9491379708051682,163.594816,-0.012948054,0.070533305,4061.207116127014,1572000,1048
1573500,384,0.7958282,29.89801,915.0,0.0017511521,0.9350858777761459,154.353854,-0.002378819,0.011666664,4065.1092042922974,1573500,1049
1575000,360,0.8832702,23.255116,874.0,0.0054258704,0.956955760717392,381.676995,-0.006499627,0.087199986,4069.270719051361,1575000,1050
1576500,379,0.41896656,12.3838415,840.0,0.0027024285,0.9705871436744928,286.286194,-0.0061291577,0.035133313,4073.2280287742615,1576500,1051
1578000,387,0.8258445,28.176165,1500.0,0.003981686,0.9503253437578678,612.044804,-0.0054123118,0.062866636,4077.103579521179,1578000,1052
1579500,393,0.8584579,9.053195,1363.0,0.003559101,0.9839228056371212,606.089316,-0.0026840868,0.03573333,4080.9124026298523,1579500,1053
1581000,389,1.0627751,17.563396,1403.0,0.0041069426,0.9576876163482666,704.804122,-0.0039057776,0.041133337,4084.760152578354,1581000,1054
1582500,385,0.8277952,22.486967,1500.0,0.0027840417,0.9579637795686722,847.7343,-0.0021625748,0.034466658,4088.6507284641266,1582500,1055
1584000,377,1.0755086,34.470837,1500.0,0.002649882,0.9196052402257919,557.988777,-0.0028805272,0.008799997,4092.6223752498627,1584000,1056
1585500,389,1.0467653,19.258131,1500.0,0.0053813076,0.9570749811828136,876.845255,-0.002852123,0.07426665,4096.478897571564,1585500,1057
1587000,392,0.96631,19.788727,1500.0,0.0030339956,0.9634605012834072,822.548699,-0.0014716706,0.032266658,4100.301826477051,1587000,1058
1588500,382,1.0372567,25.90302,1500.0,0.0011088852,0.9435679502785206,684.066532,-0.00030929578,0.0053999997,4104.227675437927,1588500,1059
1590000,380,1.0406669,27.529263,1500.0,0.0054227007,0.9384058080613613,710.393735,-0.005477605,0.06666663,4108.168034553528,1590000,1060
1591500,384,1.0334738,18.568703,1500.0,0.0041356455,0.9575872160494328,853.14873,-0.003169098,0.047399998,4112.067676544189,1591500,1061
1593000,385,1.0741377,18.801868,1500.0,0.0074199373,0.9517911225557327,835.048657,-0.0021712228,0.108066656,4115.957423686981,1593000,1062
1594500,388,0.90226716,17.990807,1500.0,0.003717627,0.9661995582282543,921.29771,-0.0025513845,0.038933333,4119.817603588104,1594500,1063
1596000,396,1.0264496,19.02667,1500.0,0.0029989004,0.960958793759346,845.388181,-0.001767648,0.033599984,4123.602797031403,1596000,1064
1597500,391,1.068693,19.362377,1500.0,0.00080650486,0.9536099433898926,800.184476,-8.8556975e-05,0.0,4127.43493437767,1597500,1065
1599000,395,1.0692246,20.223589,1500.0,0.002593285,0.953964851796627,906.854603,-0.0026210654,0.018333327,4131.2276747226715,1599000,1066
1600500,392,1.0602949,19.283598,1500.0,0.00398018,0.9592453129589558,812.684893,-0.0015750341,0.058466654,4135.045713424683,1600500,1067
1602000,387,0.89548755,20.448227,1500.0,0.0031451767,0.9622286893427372,843.545507,-0.0023083356,0.026066663,4138.914587259293,1602000,1068
1603500,391,0.92546463,20.262545,1500.0,0.0031088311,0.9609573371708393,716.208653,-0.0035307803,0.038999997,4142.749931335449,1603500,1069
1605000,384,0.8718098,27.70379,1500.0,0.0019718045,0.9423424415290356,743.765356,-0.0017913057,0.026866663,4146.652980089188,1605000,1070
1606500,387,0.9266087,17.989058,1500.0,0.0038914243,0.9643242470920086,733.021769,-0.0028297892,0.043799978,4150.528393268585,1606500,1071
1608000,386,1.0106173,18.79589,1500.0,0.0041903076,0.9606205150485039,819.81287,-0.007220208,0.050399974,4154.407649755478,1608000,1072
1609500,388,1.0544106,19.571777,1500.0,0.004016521,0.9605599381029606,765.143762,-0.002245173,0.030266661,4158.270501375198,1609500,1073
1611000,382,0.95270556,18.935696,1500.0,0.0053205495,0.9659933336079121,818.623701,-0.004875124,0.05733332,4162.189161062241,1611000,1074
1612500,387,1.0685238,20.944613,1500.0,0.0030876664,0.9559438191354275,789.408558,-0.00231279,0.025133329,4166.062347650528,1612500,1075
1614000,388,1.0760386,19.800352,1500.0,0.002701336,0.956882867962122,845.467468,-0.0035544613,0.025866661,4169.928315639496,1614000,1076
1615500,390,1.0413063,20.151945,1500.0,0.004082095,0.95645497366786,866.851017,-0.0021469183,0.05206665,4173.768898487091,1615500,1077
1617000,385,0.9285651,19.72749,1500.0,0.0033923471,0.9643696248531342,864.190241,-0.0026301495,0.04539998,4177.665291309357,1617000,1078
1618500,392,0.9704347,20.469114,1500.0,0.00429793,0.9618907980620861,819.975729,-0.005300164,0.051933307,4181.489038467407,1618500,1079
1620000,390,1.0817021,19.975649,1500.0,0.00067576556,0.9539572931826115,827.72848,-0.00046774268,0.0007333334,4185.327325820923,1620000,1080
1621500,382,0.92434764,20.019482,1500.0,0.005330098,0.9641305580735207,888.821697,-0.004407117,0.067933306,4189.249356031418,1621500,1081
1623000,390,0.93826073,20.559935,1500.0,0.0082393745,0.9656609743833542,813.940815,-0.0036493335,0.13780002,4193.094971656799,1623000,1082
1624500,378,1.0202633,28.836733,1500.0,0.0041351398,0.938749510794878,790.826459,-0.0048640436,0.053533316,4197.055257558823,1624500,1083
1626000,393,1.0486664,21.899527,1500.0,0.003094725,0.9518851600587368,626.990636,-0.00046669997,0.021933328,4200.865839242935,1626000,1084
1627500,391,0.9554358,18.40554,1500.0,0.004406583,0.9659785963594913,868.20582,-0.003988771,0.0583333,4204.697604894638,1627500,1085
1629000,388,1.0911415,18.34954,1500.0,0.0026376545,0.9536960162222385,802.123901,-0.002448004,0.02239999,4208.55840754509,1629000,1086
1630500,371,1.116241,19.593536,1500.0,0.0039623333,0.9511120840907097,913.758178,-0.0020683042,0.036266662,4212.5986161231995,1630500,1087
1632000,391,0.9440876,21.004597,1500.0,0.0048036766,0.9594394601881504,886.437854,-0.0030503361,0.070533305,4216.426066398621,1632000,1088
1633500,382,0.9275628,21.679283,1500.0,0.0009867131,0.9591484852135181,879.536761,-0.0011738385,0.0006,4220.346253156662,1633500,1089
1635000,386,0.8722509,26.726074,1500.0,0.000767015,0.9506044834852219,749.163263,-0.00059327035,0.0015999998,4224.224394083023,1635000,1090
1636500,388,0.9245235,23.478937,1500.0,0.0041194838,0.958778016269207,536.630088,-0.0027162868,0.05239997,4228.083255290985,1636500,1091
1638000,378,1.0926896,19.988663,1500.0,0.00015381734,0.9476144276559353,828.575231,-0.00010380752,0.0,4232.047719240189,1638000,1092
1639500,379,1.1054069,22.831459,1500.0,0.0031708344,0.9402827098965645,877.290908,-0.0015391922,0.0424,4235.998493909836,1639500,1093
1641000,380,0.86615026,21.381495,1500.0,0.0067685093,0.9610049687325954,955.688639,-0.006906213,0.1302,4239.942276716232,1641000,1094
1642500,390,0.94084007,20.216684,1500.0,0.0012148945,0.9628655090928078,750.041188,-0.0011463033,0.0,4243.788395404816,1642500,1095
1644000,390,1.0144074,18.583216,1500.0,0.0028766731,0.9584328383207321,824.215379,-0.0018108028,0.024999995,4247.62939786911,1644000,1096
1645500,378,0.92049235,21.625128,1500.0,0.007947423,0.9605425260961056,834.699958,-0.0075720698,0.12786666,4251.592654466629,1645500,1097
1647000,384,0.8504443,24.062616,1500.0,0.00087531755,0.9561910592019558,777.018552,-0.00048826888,0.0,4255.4904317855835,1647000,1098
1648500,389,0.9091584,19.37033,1500.0,0.0007650887,0.9653870165348053,660.095802,-0.0006740393,0.0004,4259.346146583557,1648500,1099
1650000,355,0.92960984,37.821354,849.0,0.0025140224,0.9236209541559219,208.275757,-0.0031168698,0.018466666,4263.5635550022125,1650000,1100
1651500,375,0.9992801,19.503197,1500.0,0.005698215,0.9555665254592896,851.133629,-0.005478355,0.089399986,4267.553645610809,1651500,1101
1653000,391,0.9291183,19.13109,1500.0,0.0039903773,0.9656737484037876,790.192237,-0.0037934366,0.017466659,4271.385945320129,1653000,1102
1654500,379,0.9598917,19.312153,1500.0,0.004165197,0.9648549966514111,833.91742,-0.0014109259,0.058333345,4275.336018562317,1654500,1103
1656000,380,0.92539847,19.736486,1500.0,0.00036801433,0.964032955467701,810.438532,0.00011608258,0.0,4279.281558036804,1656000,1104
1657500,390,0.46217465,26.971027,984.0,0.002490508,0.9102223888039589,98.529401,-0.003821456,0.029199986,4283.119448900223,1657500,1105
1659000,384,0.91195166,19.62057,1500.0,0.00047078717,0.9633264355361462,793.351651,-7.3224684e-05,0.0,4287.018541812897,1659000,1106
1660500,389,0.9093702,20.620493,1500.0,0.0072703026,0.963572196662426,772.51124,-0.0042445185,0.11760001,4290.870851755142,1660500,1107
1662000,369,0.8897129,21.673317,1500.0,0.0017304334,0.962084200233221,733.880715,-0.0017008936,0.0074000005,4294.93336224556,1662000,1108
1663500,388,0.91504556,20.438879,1500.0,0.0030662117,0.9630988575518131,830.77571,-0.0020150202,0.0438,4298.7929747104645,1663500,1109
1665000,390,0.9771584,20.484203,1500.0,0.00089441566,0.9526302255690098,762.929697,-0.0014229433,0.00026666667,4302.638431310654,1665000,1110
1666500,389,0.9126097,20.818354,1500.0,0.0027550356,0.9627975448966026,817.947201,-0.0010586802,0.021933334,4306.491423845291,1666500,1111
1668000,387,1.0207117,20.404892,1500.0,0.005355879,0.9522220566868782,825.480701,-0.006284712,0.07333331,4310.362249135971,1668000,1112
1669500,386,1.0317657,20.079876,1500.0,0.0049756295,0.9516916424036026,898.207798,-0.0036788797,0.04946664,4314.239892721176,1669500,1113
1671000,377,0.9691704,18.61736,1500.0,0.004995981,0.9646521620452404,901.27332,-0.003952558,0.066066645,4318.210658073425,1671000,1114
1672500,395,0.9472033,19.132515,1500.0,0.005838983,0.966114167124033,770.55597,-0.004495926,0.09106666,4322.0012357234955,1672500,1115
1674000,393,0.9909395,20.397072,1500.0,0.0031000522,0.9582683145999908,781.494384,-0.00262354,0.015333328,4325.815653800964,1674000,1116
1675500,383,1.0523986,18.769861,1500.0,0.002942134,0.9559466503560543,837.066843,-0.0015840648,0.022733325,4329.726271867752,1675500,1117
1677000,390,0.92278105,19.209242,1500.0,0.0062575806,0.9666166342794895,896.483203,-0.0037372324,0.0959333,4333.563323974609,1677000,1118
1678500,392,0.904381,19.339174,1500.0,0.0021573505,0.9677971228957176,831.354903,-0.003374076,0.016533334,4337.3845109939575,1678500,1119
1680000,387,0.9166771,18.967691,936.0,0.0037499678,0.9568760506808758,94.484475,-0.0047511216,0.045066647,4341.253336906433,1680000,1120
1681500,375,0.86057776,19.814445,1500.0,0.004501391,0.9631029926240444,824.648021,-0.005780304,0.0637333,4345.249360084534,1681500,1121
1683000,388,1.0014266,19.945301,1500.0,0.0014118402,0.9549642130732536,731.161662,-0.0016129276,0.0136,4349.114940881729,1683000,1122
1684500,331,0.6267006,32906.316,690.0,0.0018035675,0.050197720527648926,117.488232,-0.0019252971,0.018266669,4353.645525693893,1684500,1123
1686000,379,0.29776555,30.867554,929.0,0.0008375948,0.7466583251953125,50.486,-0.0037748185,0.008066665,4357.594883918762,1686000,1124
1687500,352,0.30352378,19.971516,807.0,0.00058979576,0.8356578499078751,12.004181,-0.0016917156,0.0017333332,4361.8496634960175,1687500,1125
1689000,363,0.89151937,16.206156,806.0,0.004126359,0.9635511003434658,240.53355,-0.006199675,0.04353332,4365.971202135086,1689000,1126
1690500,392,0.9358948,18.760012,1500.0,0.005700533,0.9654665552079678,799.131365,-0.0031877863,0.09479996,4369.796554327011,1690500,1127
1692000,379,0.3553863,9.447137,912.0,0.0009890602,0.9669710919260979,51.608042,-0.0023394474,0.0130666625,4373.747670888901,1692000,1128
1693500,358,0.53184134,58.57635,1005.0,0.001540443,0.8983320891857147,0.0,-0.0019582815,0.012733331,4377.936814785004,1693500,1129
1695000,389,0.9519267,18.154207,1500.0,0.0018180084,0.9640468806028366,862.615407,-0.00025441707,0.001,4381.791454315186,1695000,1130
1696500,357,0.36108708,26.177742,595.0,0.0017050222,0.828542172908783,38.59704,-0.0037688457,0.020866664,4385.992866277695,1696500,1131
1698000,389,0.9069558,38.74949,1500.0,0.0017308533,0.8920832499861717,488.117124,-0.0007892204,0.0016666666,4389.849154949188,1698000,1132
1699500,383,1.0034827,17.949736,1500.0,0.0040622945,0.9676728174090385,876.521952,-0.0017467879,0.04833332,4393.759972572327,1699500,1133
1701000,391,0.92581415,19.097084,1500.0,0.0028144515,0.967884361743927,775.284422,-0.00093776896,0.043866668,4397.595221042633,1701000,1134
1702500,369,0.42972916,41.635414,979.0,0.00016077557,0.770268976688385,7.969802,-0.00047377814,0.0,4401.650166273117,1702500,1135
1704000,387,1.0054846,16.535284,959.0,0.0043144,0.9649751000106335,32.70445,-0.01077024,0.05186666,4405.520973920822,1704000,1136
1705500,374,0.9434081,16.838673,1500.0,0.0017664635,0.9686352610588074,929.085349,-0.001771936,0.005533333,4409.522442817688,1705500,1137
1707000,384,0.92119145,14.222263,1500.0,0.0039570564,0.9729940369725227,832.007588,-0.0040181163,0.030066654,4413.424695730209,1707000,1138
1708500,386,0.96735,16.388103,1500.0,0.003490748,0.9670660682022572,786.075227,-0.0035698798,0.037400004,4417.309375762939,1708500,1139
1710000,355,0.39878827,42.04129,967.0,0.0015985252,0.6987345814704895,1.589949,-0.003916376,0.018799996,4421.523348331451,1710000,1140
1711500,388,0.6469615,11.907858,920.0,0.0007438186,0.9775159079581499,48.874674,-0.0009941001,0.0007333334,4425.380243778229,1711500,1141
1713000,355,0.81130606,11.887721,981.0,0.0047049876,0.9789279028773308,488.837426,-0.006996793,0.06026666,4429.597869634628,1713000,1142
1714500,388,0.987932,18.699793,1500.0,0.0026881876,0.9553165845572948,928.438607,-0.003176932,0.031266656,4433.45525431633,1714500,1143
1716000,377,1.0135198,18.881824,1500.0,0.0034421636,0.9558192677795887,912.032793,-0.0022088445,0.034866653,4437.430572748184,1716000,1144
1717500,380,0.7692025,7.84714,681.0,0.004084602,0.9828858319669962,16.820203,-0.0030739782,0.053066645,4441.368366956711,1717500,1145
1719000,385,0.9937343,19.143684,1500.0,0.0055655194,0.9591665305197239,918.73193,-0.004473966,0.06199997,4445.256773710251,1719000,1146
1720500,346,0.5493997,23.979172,776.0,0.0025844127,0.9536427706480026,0.0,-0.0033621944,0.033266667,4449.583566188812,1720500,1147
1722000,394,0.992876,18.578268,1500.0,0.003854822,0.9641831889748573,902.264489,-0.002318415,0.04226667,4453.385096073151,1722000,1148
1723500,391,0.90648115,30.102,1500.0,0.003151969,0.9269632548093796,443.073228,-0.0037864475,0.026999993,4457.219693183899,1723500,1149
1725000,392,0.93424296,19.607027,1500.0,0.00163136,0.9649543054401875,839.789482,-0.00045312438,0.0045999996,4461.040829181671,1725000,1150
1726500,389,0.8257643,31.927208,1500.0,0.0031959827,0.9122953861951828,449.601217,-0.004333524,0.047466647,4464.891731977463,1726500,1151
1728000,388,0.95350957,19.181461,1500.0,0.000412572,0.9573459513485432,836.925348,-0.000112512986,0.0,4468.757458925247,1728000,1152
1729500,390,1.0185432,18.51357,1500.0,0.0011313332,0.9594062976539135,918.679323,-0.00073610625,0.0016666668,4472.59458732605,1729500,1153
1731000,374,0.6487773,14.141533,738.0,0.002447205,0.9708965457975864,0.0,-0.0024211437,0.023866655,4476.601300001144,1731000,1154
1732500,353,0.7072922,60.94834,1006.0,0.0006371181,0.9055896773934364,0.0,-0.0012114028,0.0002,4480.843844652176,1732500,1155
1734000,395,0.9732252,18.579485,1500.0,0.0022186448,0.9633885286748409,846.351703,-6.5830165e-05,0.0176,4484.634099960327,1734000,1156
1735500,382,0.98970693,17.830439,1500.0,0.0042549972,0.9583902508020401,889.842331,-0.0037499354,0.029933326,4488.560352087021,1735500,1157
1737000,390,0.9198787,17.351246,1500.0,0.004412576,0.9666819386184216,775.916786,-0.0034467985,0.059133325,4492.406183004379,1737000,1158
1738500,390,0.884883,19.578514,1500.0,0.0062288586,0.9638603627681732,822.731657,-0.0051127584,0.10993331,4496.246747255325,1738500,1159
1740000,384,0.4317104,55.90238,1019.0,0.0006721611,0.808370441198349,0.0,-0.0013762877,0.005133333,4500.150610923767,1740000,1160
1741500,391,0.8165796,20.635595,1043.0,0.0027863132,0.9510841891169548,96.185286,-0.0013718946,0.021866662,4503.982026815414,1741500,1161
1743000,359,0.68244624,22.692781,703.0,0.0014266632,0.955100491642952,59.685152,-0.0026383493,0.017799998,4508.156193494797,1743000,1162
1744500,383,0.59841764,20.582664,943.0,0.00062984147,0.9628760106861591,52.291102,-0.00088082167,0.0031999992,4512.068580627441,1744500,1163
1746000,385,0.7164034,23.134922,1500.0,0.0026250964,0.9625270590186119,885.59872,-0.0019441645,0.019999996,4515.960271596909,1746000,1164
1747500,356,0.36695415,32.363956,978.0,0.00066167733,0.8176384419202805,48.346638,-0.0023418313,0.007666667,4520.163029670715,1747500,1165
1749000,398,0.96155334,18.33069,1500.0,0.005137887,0.9685445055365562,834.434423,-0.00058867346,0.07013331,4523.927532911301,1749000,1166
1750500,371,0.9747586,20.232162,1500.0,0.0027714188,0.9598391577601433,817.866243,-0.0023099566,0.027666662,4527.965694665909,1750500,1167
1752000,376,0.9635109,17.601076,1500.0,0.0017461209,0.9643679037690163,879.10783,-0.0015560368,0.0074,4531.954418897629,1752000,1168
1753500,391,0.97521895,18.762186,1500.0,0.005102875,0.9526644460856915,771.523938,-0.0033486697,0.07306664,4535.787137746811,1753500,1169
1755000,394,0.95626366,18.858498,1500.0,0.0019349956,0.9688215833157301,849.314407,-0.0010650897,0.0015999998,4539.59165596962,1755000,1170
1756500,385,1.001683,18.48852,1500.0,0.0026070036,0.9515354670584202,795.324199,-0.00096273696,0.0077333315,4543.486376047134,1756500,1171
1758000,369,0.89607394,18.051378,1500.0,0.010408125,0.9682496637105942,921.452456,-0.0075407624,0.19439998,4547.542315006256,1758000,1172
1759500,388,0.9032792,18.408714,1500.0,0.0007422652,0.9639985151588917,801.16995,0.00041803427,0.0,4551.408745288849,1759500,1173
1761000,380,0.75335175,11.393689,893.0,0.0038531793,0.9739468563348055,77.341587,-0.0032095753,0.047466647,4555.354842662811,1761000,1174
1762500,386,1.0120001,19.22961,1500.0,0.0037684664,0.9550223052501678,864.818655,-0.0037524775,0.05953331,4559.237105131149,1762500,1175
1764000,376,0.89157104,19.985785,1500.0,0.0013308749,0.9645425379276276,920.454652,-0.0026332885,0.0028666665,4563.221218824387,1764000,1176
1765500,383,0.98870575,25.059895,1500.0,0.0041363095,0.9397620111703873,744.53136,-0.0024267894,0.051399983,4567.132002592087,1765500,1177
1767000,393,0.88738877,19.669178,1115.0,0.0038783408,0.9639735668897629,675.167445,-0.0021646153,0.049466655,4570.942045450211,1767000,1178
1768500,384,0.9285813,5.47833,1500.0,0.003325816,0.9897118797525764,792.471279,-0.0008304149,0.024199996,4574.84229683876,1768500,1179
1770000,359,0.37227762,25.218088,963.0,0.0005415985,0.8316563218832016,5.580004,-0.0018068728,0.0021999998,4579.010443210602,1770000,1180
1771500,385,0.89243615,22.889568,1500.0,0.0031880874,0.9589222930371761,770.383153,-0.0033977246,0.03506666,4582.90437746048,1771500,1181
1773000,367,0.8034428,22.320154,955.0,0.0017126739,0.9668099023401737,22.40829,-0.001781989,0.013466665,4586.991432905197,1773000,1182
1774500,340,0.5729257,36.377316,947.0,0.0035834867,0.935902439057827,46.432415,-0.0053831805,0.057999972,4591.397672176361,1774500,1183
1776000,391,0.95159036,18.57239,1500.0,0.0035494766,0.9588599503040314,890.493907,-0.00047486532,0.0388,4595.23250412941,1776000,1184
1777500,394,0.9044263,18.908411,1500.0,0.0016174859,0.9635041393339634,707.844812,-0.0011245682,0.0063999994,4599.032437801361,1777500,1185
1779000,389,0.94919705,18.47203,1500.0,0.004165652,0.9523879177868366,963.999936,-0.0023758195,0.042533323,4602.882454395294,1779000,1186
1780500,387,0.91220075,18.298756,1500.0,0.0046354025,0.9648204706609249,730.625405,-0.005749082,0.07046663,4606.757022857666,1780500,1187
1782000,391,0.95076156,20.157867,1500.0,0.0064508165,0.9574024640023708,847.685516,-0.0052457,0.09393331,4610.5851883888245,1782000,1188
1783500,382,0.907426,18.665953,1500.0,0.0045230426,0.960090808570385,771.600637,-0.003091567,0.07099998,4614.509280204773,1783500,1189
1785000,383,0.9016153,19.72851,1500.0,0.0030962217,0.9586083330214024,808.982697,-0.0011759631,0.028733328,4618.41912484169,1785000,1190
1786500,392,0.9365733,18.812204,1500.0,0.0043243896,0.9621829427778721,862.966062,-0.0011887075,0.06926666,4622.244807004929,1786500,1191
1788000,389,0.9287302,23.902727,1500.0,0.0019283118,0.9501894935965538,597.411852,-0.0021406566,0.012999999,4626.094835519791,1788000,1192
