clipfrac,explained_variance,nupdates,eprewmean,policy_entropy,value_loss,time_elapsed,eplenmean,serial_timesteps,approxkl,fps,policy_loss,total_timesteps
0.0039876304,0.9476405791938305,203,743.9335708499999,0.9927044,15.7821665,1219.0152838230133,1501.0,207872,0.0013563136,684,-0.00016439571,831488
0.0,0.9382433369755745,204,743.6635708499999,1.0085167,29.227186,1225.3758873939514,1501.0,208896,0.00033447132,644,-8.3876985e-05,835584
0.0048828125,0.974474435672164,205,743.6635708499999,0.958538,13.090301,1231.2479169368744,1501.0,209920,0.0014509246,697,-0.0006725401,839680
0.01163737,0.9452543221414089,206,741.0102375166666,0.9602525,13.600211,1237.4816019535065,1501.0,210944,0.003562112,657,-0.0025645925,843776
0.0308431,0.9465330019593239,207,740.2169041833333,1.0199006,28.107676,1243.752066373825,1501.0,211968,0.0023807522,653,-0.0015324542,847872
0.008382161,0.9678562954068184,208,740.2169041833333,1.0017055,19.768797,1249.4253571033478,1501.0,212992,0.0017852742,722,-0.00070234464,851968
0.0032552083,0.9350941628217697,209,741.8402375166667,1.0291971,11.228677,1255.7007377147675,1501.0,214016,0.0021464785,652,-0.0014681813,856064
0.0,0.9493216499686241,210,741.7269041833333,0.9846117,20.952036,1262.0698521137238,1501.0,215040,0.0011406939,643,0.00014090548,860160
0.02718099,0.9707619026303291,211,741.7269041833333,0.9958616,20.03049,1267.9160370826721,1501.0,216064,0.0029608633,700,-0.0010997615,864256
0.026204428,0.9375438429415226,212,742.7302375166666,0.92822546,10.795261,1274.302015542984,1501.0,217088,0.004375905,641,-0.0016293473,868352
0.0078125,0.9537016153335571,213,744.6702375166666,1.0104527,24.46773,1280.7438626289368,1501.0,218112,0.0025195794,635,-0.00086791377,872448
0.03873698,0.9618194811046124,214,744.6702375166666,1.0060066,23.947958,1286.9646136760712,1501.0,219136,0.004531365,658,-0.005114198,876544
0.06795248,0.4274870753288269,215,748.8302375166667,1.019837,6.926756,1293.623545408249,1501.0,220160,0.00828609,615,-0.005764123,880640
0.010660808,0.9521129429340363,216,745.2602375166666,0.97867805,18.720982,1300.0091848373413,1501.0,221184,0.001966422,641,-0.0022128078,884736
