eprewmean,policy_loss,total_timesteps,nupdates,clipfrac,eplenmean,approxkl,fps,policy_entropy,explained_variance,serial_timesteps,time_elapsed,value_loss
6.77748816,-0.0020905784,370000,185,0.024599997,25.976666666666667,0.0014295395,675,0.5501553,0.3704078197479248,185000,497.37056827545166,3.3363116
6.716524436666667,-0.0001991902,372000,186,0.0,25.723333333333333,6.881078e-05,690,0.55633605,0.2586302161216736,186000,500.26743030548096,5.5947514
6.666412226666666,-0.0004396303,374000,187,0.0011999999,25.613333333333333,0.00032552666,745,0.5778235,0.2960623502731323,187000,502.9510884284973,5.4212193
6.360443263333333,-0.0021044395,376000,188,0.0192,25.28,0.001982355,745,0.59649533,0.22272592782974243,188000,505.633704662323,6.224732
6.091842149999999,-0.0005690875,378000,189,0.0010999999,24.633333333333333,0.00014735146,769,0.5396988,0.3855307102203369,189000,508.2325553894043,4.5097327
6.18239011,-0.000762158,380000,190,0.0004,24.586666666666666,0.0002329874,753,0.5456664,0.274228036403656,190000,510.88602662086487,4.88449
6.3714093400000005,-0.00015079488,382000,191,0.0,25.60333333333333,7.716883e-05,649,0.5360273,0.34171783924102783,191000,513.9634776115417,4.2299848
6.604985676666667,-0.0005200527,384000,192,0.0065999995,26.296666666666667,0.0006288594,754,0.571383,0.41408801078796387,192000,516.615213394165,4.1188564
6.58756948,-0.00095120125,386000,193,0.012499997,26.743333333333332,0.0012363327,684,0.5122689,0.29968732595443726,193000,519.5393404960632,4.9790382
6.589026903333333,-0.00042152114,388000,194,0.0016,27.32,0.00021127467,722,0.5196885,0.305610716342926,194000,522.3065905570984,4.4607644
6.328586676666666,-0.0005600296,390000,195,0.0,26.79,8.772322e-05,749,0.5402082,0.24217307567596436,195000,524.9740006923676,5.244293
6.314515096666667,-0.00032678654,392000,196,0.0043999995,26.886666666666667,0.00057535694,693,0.55566305,0.36673539876937866,196000,527.860226392746,3.7039504
6.415480689999999,-0.0010714419,394000,197,0.010199999,27.036666666666665,0.001014183,777,0.5827948,0.2935660481452942,197000,530.434268951416,4.693658
6.345090493333334,-0.0007541291,396000,198,0.00089999987,26.243333333333332,0.0003184321,771,0.5712797,0.3058602809906006,198000,533.0269031524658,5.9515114
6.3374243833333335,-0.0005885531,398000,199,0.00059999997,25.78,0.0003885398,770,0.53104436,0.41307175159454346,199000,535.6228761672974,5.3332605
6.21338445,-0.000957972,400000,200,0.007900001,26.043333333333333,0.00090971927,699,0.51384103,0.37461602687835693,200000,538.4818787574768,3.8895082
6.192604163333332,-0.0020081443,402000,201,0.016199999,26.426666666666666,0.0009602381,754,0.48984283,0.4140036106109619,201000,541.1344227790833,4.5914755
6.5259007066666666,-0.00039806962,404000,202,0.0014999999,26.926666666666666,0.00026590953,738,0.52770025,0.3256711959838867,202000,543.84179520607,4.3601975
6.744625606666667,-0.00069909776,406000,203,0.0020999997,27.58,0.00035516993,785,0.5569186,0.23174530267715454,203000,546.3892748355865,4.8552146
6.8901017766666675,-0.00018506843,408000,204,0.00059999997,26.47,0.00028468305,759,0.59028697,0.26993048191070557,204000,549.0235748291016,4.9081597
7.244132453333333,-0.00069420435,410000,205,0.0042,25.323333333333334,0.0003627068,706,0.58393306,0.3409547209739685,205000,551.8561553955078,3.5070176
7.37221073,-7.329995e-05,412000,206,0.0,24.156666666666666,4.5410336e-05,694,0.59032464,0.3297339677810669,206000,554.7345283031464,3.8347285
7.60781074,-0.0007741177,414000,207,0.0073999995,23.246666666666666,0.0009804957,731,0.5965709,0.3784902095794678,207000,557.4707913398743,4.4672194
7.141511010000001,-0.000239173,416000,208,0.0,23.30666666666667,0.00011704869,759,0.61499244,0.29475098848342896,208000,560.1031296253204,5.9492693
6.91649505,-0.00049401796,418000,209,0.0009999999,23.563333333333333,0.00023909863,760,0.59129125,0.3167600631713867,209000,562.7344162464142,4.0081067
6.641981693333333,-0.00029949623,420000,210,0.0,23.39666666666667,5.8228477e-05,755,0.6302001,0.3536800146102905,210000,565.3816299438477,5.640485
6.71204805,-0.00079809467,422000,211,0.017299997,22.95,0.0015221167,705,0.65067184,0.27310919761657715,211000,568.218293428421,5.062775
6.75064915,-0.00040245085,424000,212,0.0004,22.51,0.00020353077,697,0.65391,0.2920795679092407,212000,571.0863854885101,5.922459
6.914624656666667,-0.0019212537,426000,213,0.0039999993,22.213333333333335,0.00067094364,744,0.6076115,0.2974279522895813,213000,573.7735049724579,4.589267
7.222429740000001,-0.0015045798,428000,214,0.0058000004,21.94333333333333,0.00143089,740,0.67092425,0.37492507696151733,214000,576.4756088256836,4.142821
7.264834573333332,2.5475201e-05,430000,215,0.0,22.023333333333333,0.00014700039,741,0.6369618,0.23997002840042114,215000,579.1720809936523,4.213293
7.6385903866666665,-0.00087292463,432000,216,0.0025,21.673333333333332,0.00047908994,702,0.6705102,0.23652470111846924,216000,582.0202333927155,4.3312216
7.50767515,-0.0010632933,434000,217,0.009399998,21.66,0.0019501877,633,0.6346167,0.25019580125808716,217000,585.1791944503784,4.8578663
7.1535113333333324,-0.00031286522,436000,218,0.0,21.333333333333332,0.00041755193,650,0.6166084,0.21043485403060913,218000,588.2556834220886,4.899874
6.929352213333333,-0.0005383389,438000,219,0.0004,21.62,0.0010617011,697,0.58467996,0.30532121658325195,219000,591.1236712932587,4.733642
7.152132789999999,-7.860582e-05,440000,220,0.0,22.38,6.788061e-05,756,0.5993044,0.35422438383102417,220000,593.7673332691193,3.1687286
7.054087376666667,-0.0011418775,442000,221,0.007899999,22.96,0.00089419255,757,0.5816066,0.2839662432670593,221000,596.4081695079803,5.4675813
6.927145726666668,-0.00027333893,444000,222,0.0,23.543333333333333,0.00036133055,656,0.60901594,0.3305045962333679,222000,599.4540102481842,5.2141943
6.572288356666666,-0.0012352322,446000,223,0.012,23.906666666666666,0.0014588451,704,0.55880105,0.37111204862594604,223000,602.2930827140808,5.5883617
6.361390526666666,-0.0007531244,448000,224,0.0095,24.173333333333332,0.0008837298,785,0.52881503,0.33495211601257324,224000,604.8412773609161,4.2376537
6.524019289999999,-0.00066491513,450000,225,0.005,24.77,0.0007839191,768,0.5423874,0.27166515588760376,225000,607.4451019763947,4.9376435
6.966115559999999,-0.0016892734,452000,226,0.0151999965,25.626666666666665,0.001128046,785,0.5598825,0.43889105319976807,226000,609.9926228523254,3.594235
6.986554346666667,-0.00055377296,454000,227,0.0035000003,25.973333333333333,0.00063487666,656,0.52757704,0.3705679774284363,227000,613.0409066677094,4.488964
6.916410133333334,-0.0008035355,456000,228,0.0043999995,26.0,0.00044886686,731,0.52032244,0.37910598516464233,228000,615.7769060134888,4.59
7.121460943333333,-3.7891994e-05,458000,229,0.0,26.05666666666667,0.00024598697,757,0.5120404,0.38923776149749756,229000,618.4177832603455,3.5365849
6.980486886666666,-0.00019070259,460000,230,0.0014,26.206666666666667,0.00037147873,778,0.5146491,0.2762821912765503,230000,620.9868671894073,3.5227532
6.794384113333334,-0.00024814735,462000,231,0.0022999998,26.323333333333334,0.00057355047,778,0.47326115,0.3779822587966919,231000,623.5555136203766,5.428582
6.674758096666667,-0.0002982007,464000,232,0.0036,26.903333333333332,0.00031847696,791,0.47229728,0.31656062602996826,232000,626.0813450813293,4.0784764
6.653268023333333,-0.0012141858,466000,233,0.0298,27.616666666666667,0.0018436614,733,0.5233535,0.354006826877594,233000,628.8100962638855,2.7826416
6.950971146666667,-0.00043889612,468000,234,0.0052000005,27.39666666666667,0.00057179923,662,0.5419117,0.34065312147140503,234000,631.8276793956757,2.9682932
7.08451596,-0.00052513013,470000,235,0.0073,27.02,0.00089488813,671,0.54022956,0.3583744764328003,235000,634.8085210323334,5.028981
7.374202656666666,-0.0003732624,472000,236,0.0,26.22,0.0002493318,672,0.5089318,0.3689884543418884,236000,637.785094499588,4.0164256
6.83887943,-0.00022828756,474000,237,0.0,25.356666666666666,5.112665e-05,762,0.52011186,0.3663727641105652,237000,640.4094591140747,5.3300085
6.566711793333332,-0.0002701723,476000,238,0.0004,25.436666666666667,0.00025838913,779,0.50068974,0.4355728030204773,238000,642.9766762256622,4.1244226
6.4745583,-0.001003768,478000,239,0.0049,25.543333333333333,0.00086832687,711,0.45629516,0.3535867929458618,239000,645.7882401943207,4.45952
6.5717592300000005,-0.0006887397,480000,240,0.014300002,26.036666666666665,0.00094458216,707,0.47813392,0.38228631019592285,240000,648.6150164604187,3.5593514
6.804987053333334,-0.0021243598,482000,241,0.015900003,26.30666666666667,0.0011208785,686,0.51407194,0.4245338439941406,241000,651.528683423996,4.0193996
6.878243936666667,-0.0005827746,484000,242,0.00059999997,26.04,0.00022502491,730,0.5034698,0.46213942766189575,242000,654.2663214206696,4.8575215
6.935548453333334,-0.00027426833,486000,243,0.0,26.126666666666665,0.00015308383,739,0.49466625,0.38276922702789307,243000,656.9701402187347,4.7956886
6.817434463333333,-0.0003300201,488000,244,0.0,25.53,5.9397342e-05,687,0.5497311,0.4703305959701538,244000,659.8778202533722,4.1211686
6.843043213333334,-0.0012842597,490000,245,0.0019,25.496666666666666,0.00033639243,726,0.53051096,0.42119085788726807,245000,662.6294009685516,4.0137186
7.072586173333333,-0.0018682373,492000,246,0.011099999,25.956666666666667,0.0010838294,772,0.55035394,0.4493163824081421,246000,665.2173745632172,3.649945
7.461019033333334,-0.0003130798,494000,247,0.0016,25.44333333333333,0.00027389865,763,0.5793623,0.42490988969802856,247000,667.836817741394,3.2614422
7.186029743333332,-0.0014943827,496000,248,0.0319,24.866666666666667,0.0028499297,754,0.5582923,0.3779725432395935,248000,670.4884324073792,5.9700403
7.264575853333333,-0.00083339453,498000,249,0.0011999998,24.596666666666668,0.00028417763,767,0.56952417,0.26563429832458496,249000,673.0964312553406,5.6642537
6.986769113333333,-0.0011172815,500000,250,0.013999999,24.366666666666667,0.001068189,766,0.55362713,0.4654601812362671,250000,675.7070512771606,3.4187372
7.410406446666666,-0.000562191,502000,251,0.0022999998,24.79,0.00034342372,774,0.55382955,0.42350637912750244,251000,678.2902729511261,3.6149251
7.261302183333334,-0.00034202833,504000,252,0.0002,24.64,0.00029870492,757,0.5863403,0.3095288872718811,252000,680.9325706958771,4.6562366
7.366979506666667,-0.00060582557,506000,253,0.00059999997,24.1,0.00017201104,749,0.57413423,0.34775251150131226,253000,683.6005582809448,3.8040252
7.338871373333334,-0.0002498332,508000,254,0.0011999999,23.883333333333333,0.000243533,728,0.61590594,0.3592867851257324,254000,686.3478889465332,3.660888
7.401161966666667,-0.0002664407,510000,255,0.0,23.323333333333334,0.00027890582,745,0.5799875,0.3427586555480957,255000,689.0294117927551,4.080942
7.292998876666667,-0.00047339196,512000,256,0.0009999998,23.1,0.00021804968,749,0.5681115,0.31639164686203003,256000,691.6967556476593,3.886031
7.329712653333333,-0.001173804,514000,257,0.009100001,23.273333333333333,0.0012541553,752,0.5879106,0.25813621282577515,257000,694.3563137054443,4.493292
7.593594603333333,-0.0024990768,516000,258,0.03499999,23.426666666666666,0.002283945,749,0.5897214,0.36796337366104126,258000,697.0253376960754,3.4832015
7.412846546666667,-0.00048407033,518000,259,0.0034,23.573333333333334,0.0006551968,741,0.6006502,0.4212535619735718,259000,699.7217025756836,3.721736
7.525713183333334,-0.0010932286,520000,260,0.0027,23.41,0.0004889801,752,0.59744906,0.2726045250892639,260000,702.3801312446594,3.600963
7.475743873333334,-0.0010196179,522000,261,0.0,23.213333333333335,0.00063700345,747,0.5716904,0.27039259672164917,261000,705.0567445755005,4.5020123
7.251051086666666,-0.00038038476,524000,262,0.0032,23.69,0.00048058617,762,0.5781171,0.43032705783843994,262000,707.6806833744049,3.923657
7.2392458899999985,-0.00041096765,526000,263,0.007299999,23.616666666666667,0.001419323,745,0.59563875,0.33079755306243896,263000,710.3639960289001,5.0429163
7.195632983333334,3.376873e-06,528000,264,0.0116,24.123333333333335,0.0015041252,751,0.5846604,0.3263583183288574,264000,713.0252804756165,3.872091
7.142250916666667,-9.239181e-05,530000,265,0.0067,24.093333333333334,0.0010996629,759,0.5182234,0.38493895530700684,265000,715.658492565155,4.039838
7.0801427,-3.7463684e-05,532000,266,0.0,24.46,1.0137924e-05,761,0.5337847,0.548163652420044,266000,718.2837941646576,5.0790653
6.930309046666666,-0.0004178054,534000,267,0.0037999996,25.116666666666667,0.00036240905,764,0.5363991,0.4287331700325012,267000,720.9018597602844,3.17899
6.784905523333333,-0.0005516461,536000,268,0.0022999998,25.163333333333334,0.00060223194,759,0.55386424,0.42870986461639404,268000,723.5354566574097,4.9174695
6.9130937433333335,-0.00023113005,538000,269,0.0,25.743333333333332,0.00013104273,776,0.5219098,0.544513612985611,269000,726.1101830005646,2.6911068
7.154061446666666,-0.00020257084,540000,270,0.0029999998,25.563333333333333,0.00065789657,762,0.5200412,0.32303810119628906,270000,728.7320153713226,5.98723
7.170918476666666,-0.00027302385,542000,271,0.001,25.41,0.00025261022,769,0.5247297,0.43229734897613525,271000,731.3309488296509,3.7505155
7.43523858,-0.00038090546,544000,272,0.00059999997,25.633333333333333,0.00020962855,765,0.49118686,0.40263980627059937,272000,733.9449722766876,3.4083679
7.435312903333333,-0.0003674654,546000,273,0.0002,25.99,8.616443e-05,784,0.49658123,0.34929245710372925,273000,736.4940805435181,3.0558686
7.5889949933333325,-0.00013797055,548000,274,0.0036999998,26.19333333333333,0.0005715238,756,0.51599425,0.3266335129737854,274000,739.1409578323364,4.0129805
7.458359866666666,-0.0007676405,550000,275,0.009199997,26.173333333333332,0.00076438533,774,0.5214046,0.327129065990448,275000,741.7229239940643,3.9831154
6.945050383333334,-0.00065212464,552000,276,0.0047999998,26.246666666666666,0.0007178841,763,0.47793067,0.31837886571884155,276000,744.3413808345795,4.904301
6.837133383333333,-0.00067304686,554000,277,0.0034000003,26.133333333333333,0.00048944075,782,0.46800277,0.47419798374176025,277000,746.8993198871613,3.2002423
6.8021795633333335,-0.00045689102,556000,278,0.0068999995,26.913333333333334,0.00061998016,780,0.482607,0.50560262799263,278000,749.4629085063934,2.8859208
6.487935586666667,-0.0012182735,558000,279,0.0037000002,27.376666666666665,0.00048486993,775,0.49683997,0.44998741149902344,279000,752.0413858890533,4.385095
7.100364493333333,-0.001449095,560000,280,0.0165,27.10333333333333,0.0013302681,759,0.5694196,0.27946484088897705,280000,754.6762583255768,3.355452
6.930368160000001,-0.00012136923,562000,281,0.0009999999,26.21,0.0002046396,755,0.553666,0.405348539352417,281000,757.325118303299,4.8560314
6.807424023333333,-0.0012678615,564000,282,0.015199997,25.326666666666668,0.001606736,761,0.5156002,0.4252508878707886,282000,759.9516267776489,5.1728215
6.900379966666666,-0.0012074419,566000,283,0.0104,25.086666666666666,0.0010321161,775,0.50650483,0.4773634672164917,283000,762.5312950611115,4.2740626
6.641740433333333,-0.0025799803,568000,284,0.027499992,25.4,0.0025127563,766,0.489519,0.3663370609283447,284000,765.142076253891,4.6756434
6.543631943333333,-0.0012973235,570000,285,0.015399997,25.886666666666667,0.0011720777,774,0.5406728,0.4452812671661377,285000,767.7263805866241,4.7850585
6.580154263333334,-0.00071914395,572000,286,0.0019000001,25.793333333333333,0.0004708331,765,0.5684787,0.4389013648033142,286000,770.3407289981842,4.240537
6.87700477,-0.0007287351,574000,287,0.0031999997,25.446666666666665,0.00032417473,765,0.54868245,0.4699825644493103,287000,772.9545433521271,3.5518966
7.14156369,-0.0013406134,576000,288,0.008599999,25.083333333333332,0.0009798052,760,0.587759,0.5299584269523621,288000,775.5863444805145,3.5377307
7.159244903333334,-0.001419442,578000,289,0.0081,24.606666666666666,0.0011011483,748,0.6037486,0.3294910192489624,289000,778.2589349746704,4.809323
7.173049653333334,-0.0011456045,580000,290,0.0073999995,24.706666666666667,0.0013737226,756,0.58971936,0.5102583169937134,290000,780.9048206806183,3.9647617
6.7064204,-0.0005661992,582000,291,0.0023999999,24.05666666666667,0.00035521065,753,0.5892214,0.40816736221313477,291000,783.5612998008728,5.485314
6.210086316666667,-0.00016188734,584000,292,0.0,24.17,0.00030892313,754,0.5884513,0.3282014727592468,292000,786.2125606536865,5.271192
6.242635859999999,-0.0015276186,586000,293,0.018900001,23.846666666666668,0.0020621617,743,0.66313165,0.3909704089164734,293000,788.9017763137817,4.2359257
6.821159293333333,-0.0016460364,588000,294,0.0373,23.51,0.003959369,743,0.62584746,0.4088568687438965,294000,791.5939183235168,4.959059
7.126604016666667,-0.0014847353,590000,295,0.012699997,23.52,0.0015471523,746,0.6277343,0.352688193321228,295000,794.2728657722473,4.364183
7.305923356666666,-0.0006412618,592000,296,0.00049999997,23.153333333333332,0.00043800645,731,0.64999574,0.43105578422546387,296000,797.0086934566498,4.2481923
7.240751606666666,-0.0013913512,594000,297,0.0059999996,23.273333333333333,0.0008990422,745,0.613359,0.3478009104728699,297000,799.690322637558,4.19447
6.890570676666666,7.3424286e-05,596000,298,0.0,23.333333333333332,0.0002424747,753,0.5685561,0.42538195848464966,298000,802.34539270401,5.7859344
6.80658083,-0.00038662116,598000,299,0.0025,23.34,0.00028908622,748,0.5881617,0.4475146532058716,299000,805.0170855522156,4.8275523
6.374007503333333,-0.000839504,600000,300,0.0106,23.296666666666667,0.001501134,741,0.5706501,0.4622524380683899,300000,807.7150213718414,5.413914
6.849152356666667,-0.0011639878,602000,301,0.0,23.383333333333333,0.00027748133,752,0.5912735,0.37995272874832153,301000,810.3770108222961,3.609789
7.226448586666667,4.325354e-05,604000,302,0.0032999995,23.023333333333333,0.0007124899,747,0.6071655,0.36240696907043457,302000,813.0520248413086,3.5352814
7.417915436666667,-0.0018042523,606000,303,0.03009999,22.926666666666666,0.0034543683,736,0.58342636,0.32012373208999634,303000,815.7667951583862,4.7512636
7.482771953333333,-0.00040547427,608000,304,0.0012,23.32,0.0003470621,755,0.5484146,0.41150349378585815,304000,818.4138894081116,4.488022
6.973760260000001,-0.00038704692,610000,305,0.0009999999,23.583333333333332,0.00049814803,759,0.5664327,0.3843730092048645,305000,821.0477032661438,5.49786
7.062449926666667,-0.0017152214,612000,306,0.015699998,23.63,0.0013411561,753,0.57922816,0.3556925654411316,306000,823.7022893428802,4.197695
7.02796236,-0.00039042576,614000,307,0.0026,23.383333333333333,0.0003495377,740,0.6305379,0.3917708396911621,307000,826.4023702144623,4.363442
7.26687645,-0.00070480903,616000,308,0.0008,22.95,0.00028400225,742,0.62786245,0.39133304357528687,308000,829.0950474739075,4.3665147
7.350334159999999,-0.0006721334,618000,309,0.0011999999,22.786666666666665,0.00045070107,753,0.5743922,0.3155825734138489,309000,831.7515292167664,3.7091274
7.085069483333333,-0.00037676696,620000,310,0.0014999999,22.953333333333333,0.00032388393,745,0.5997119,0.45060694217681885,310000,834.4346928596497,4.198431
6.910826440000001,-0.00029608363,622000,311,1e-04,23.75,0.00027251837,752,0.58802736,0.44924038648605347,311000,837.091230392456,5.1136365
6.636484236666667,-0.0020194643,624000,312,0.023199992,23.783333333333335,0.0021800306,756,0.5958677,0.44867831468582153,312000,839.7344524860382,4.750475
6.56643673,-0.0009828568,626000,313,0.0,23.61,0.00019586188,734,0.6284526,0.3881518244743347,313000,842.4572598934174,4.7811556
6.644568773333334,-0.00022325337,628000,314,0.00089999987,23.196666666666665,0.00022625105,737,0.6386248,0.5026624202728271,314000,845.1698644161224,4.7288923
6.9098174666666665,-0.00057146815,630000,315,0.0041,22.766666666666666,0.00084758946,736,0.66725194,0.2596116065979004,315000,847.8869533538818,3.3353434
7.571503466666666,-0.0013439032,632000,316,0.023599999,23.046666666666667,0.0022378443,749,0.61277527,0.3022381663322449,316000,850.5574960708618,3.318222
7.4713656066666685,-0.0018327428,634000,317,0.015599996,23.196666666666665,0.0019364167,747,0.6370608,0.37494009733200073,317000,853.2341704368591,4.792204
7.55004611,-0.0029730066,636000,318,0.024899995,23.543333333333333,0.002816656,744,0.66993815,0.2728425860404968,318000,855.9226005077362,4.62189
7.157611989999999,-0.0005824247,638000,319,0.011599997,23.096666666666668,0.0026548945,727,0.6856365,0.29238778352737427,319000,858.6715412139893,5.1409388
6.8491318,-0.0011149892,640000,320,0.008699999,22.516666666666666,0.0019849893,739,0.65034485,0.3195344805717468,320000,861.3781259059906,4.5239778
6.835169456666668,-0.0011479722,642000,321,0.0127,22.676666666666666,0.002088997,739,0.6091472,0.4370301365852356,321000,864.0841035842896,5.513094
7.082720313333333,-0.0009327092,644000,322,0.0023999999,22.623333333333335,0.00032960981,740,0.6316518,0.42097407579421997,322000,866.7856290340424,3.3634336
7.195037546666666,-0.0009398903,646000,323,0.0159,22.703333333333333,0.0017601352,738,0.6494663,0.346207857131958,323000,869.4933919906616,4.1805468
7.3983140999999994,8.105766e-06,648000,324,0.0,22.913333333333334,0.00011797927,743,0.61734945,0.28435277938842773,324000,872.1835746765137,4.8402715
7.401105340000001,-0.0016299665,650000,325,0.0156,22.606666666666666,0.001930406,744,0.66464716,0.38491004705429077,325000,874.8691184520721,3.4811492
7.2370205400000005,-0.0011492177,652000,326,0.0095,23.153333333333332,0.0016165513,737,0.6426656,0.314176082611084,326000,877.581752538681,5.507983
7.378162586666667,-0.0006713491,654000,327,0.0068999995,22.703333333333333,0.0013164073,749,0.66212916,0.3690456748008728,327000,880.2516939640045,4.3461394
7.2647100233333335,-0.0018695742,656000,328,0.023499997,22.826666666666668,0.0030272761,739,0.6343541,0.33673804998397827,328000,882.956051826477,3.5376434
6.947103033333333,-0.0007477499,658000,329,0.013299998,22.656666666666666,0.001764272,733,0.6435185,0.24829286336898804,329000,885.683835029602,5.9347935
6.6825657000000005,-0.0023053533,660000,330,0.030499995,22.586666666666666,0.0040540528,735,0.60513884,0.3681761622428894,330000,888.4027278423309,5.865245
6.993406893333334,-0.0016841379,662000,331,0.020299999,22.383333333333333,0.002025635,739,0.6348767,0.39248210191726685,331000,891.1074163913727,3.3943927
6.911254856666668,-0.00095360324,664000,332,0.0046,22.686666666666667,0.001413154,740,0.60285044,0.35840272903442383,332000,893.8079466819763,4.9953976
7.1589907833333335,-0.0012779075,666000,333,0.014599996,23.356666666666666,0.001568719,746,0.61241984,0.38293081521987915,333000,896.4887924194336,4.6508594
7.152346850000001,-0.0018464173,668000,334,0.028099991,23.423333333333332,0.0034866878,740,0.6222723,0.3428382873535156,334000,899.1911725997925,4.668352
6.8191435233333335,-0.001041187,670000,335,0.016,23.426666666666666,0.0018920847,716,0.59682393,0.38562875986099243,335000,901.9831070899963,4.7533274
7.321238236666667,-0.0006336976,672000,336,0.0034000003,23.663333333333334,0.00069233985,757,0.6182175,0.3024306297302246,336000,904.623692035675,3.5402727
7.234843906666667,-0.00054993806,674000,337,0.00059999997,23.85333333333333,0.00033617564,764,0.58567405,0.4153062701225281,337000,907.2406063079834,4.0213017
7.150582696666667,-0.00047290596,676000,338,0.0029999998,24.086666666666666,0.0005497258,760,0.5856738,0.3902052044868469,338000,909.8705151081085,4.3401637
7.107920276666667,-0.0004454802,678000,339,0.0011999999,23.863333333333333,0.0002674994,752,0.59075844,0.2839004397392273,339000,912.5294504165649,4.831423
6.589733426666666,-0.0005090083,680000,340,0.0011999999,23.976666666666667,0.000533753,755,0.61039543,0.32555949687957764,340000,915.1762113571167,5.4029584
6.58248654,-0.0027839746,682000,341,0.023599997,23.456666666666667,0.0027799043,716,0.58046746,0.46822410821914673,341000,917.9683747291565,4.494681
6.507871886666667,-0.0010907267,684000,342,0.0008,23.893333333333334,0.0005000925,752,0.55221057,0.3812941312789917,342000,920.6282322406769,4.2876234
7.028552843333333,-0.00022838007,686000,343,0.0,23.666666666666668,0.00018195473,752,0.5899001,0.33408141136169434,343000,923.2864348888397,4.031001
7.297992046666667,-0.00047322607,688000,344,0.0,24.033333333333335,0.00011887381,753,0.59900236,0.4330185651779175,344000,925.942369222641,3.1389925
7.763760673333333,-0.0012427702,690000,345,0.0213,24.026666666666667,0.0021776208,754,0.5861765,0.32448965311050415,345000,928.5920758247375,3.3867862
7.642241296666666,-0.0008312717,692000,346,0.0079999985,23.803333333333335,0.0009822056,718,0.57616115,0.403802752494812,346000,931.3760266304016,3.3416042
7.537927486666666,-0.0006609691,694000,347,0.0,24.13,0.00020270303,749,0.5350033,0.5161176323890686,347000,934.045426607132,3.5290775
7.381682286666666,-0.0009180888,696000,348,0.012099999,24.64666666666667,0.0010436288,746,0.57891345,0.4700762629508972,348000,936.7234892845154,3.3335998
7.100633443333333,-0.0006074515,698000,349,0.0002,25.043333333333333,0.00043165046,758,0.56185853,0.39734768867492676,349000,939.361252784729,5.119425
6.732810283333333,-0.0019556128,700000,350,0.026199996,24.61,0.0026315206,732,0.5708792,0.4845120310783386,350000,942.0933253765106,5.7859797
6.56106738,-0.001873372,702000,351,0.021699993,24.13,0.002407992,679,0.5507139,0.3472192883491516,351000,945.0360124111176,5.384386
6.706374673333333,-0.00018130976,704000,352,1e-04,23.696666666666665,0.00022688773,733,0.5249957,0.3804634213447571,352000,947.7638301849365,4.547637
7.10250418,-0.00047574096,706000,353,0.0002,23.95,0.0005372844,700,0.51119787,0.4901265501976013,353000,950.6209943294525,2.5945752
7.249642476666666,-0.0014488025,708000,354,0.009699999,24.9,0.0010469053,758,0.5401383,0.2821679711341858,354000,953.2598140239716,5.0890427
7.083053229999999,-0.001350371,710000,355,0.011099999,25.043333333333333,0.0011788141,754,0.5474516,0.36847394704818726,355000,955.9107282161713,4.4078307
7.308048293333333,-0.0006954242,712000,356,0.0022,25.076666666666668,0.00037827832,709,0.56028956,0.22955477237701416,356000,958.7292101383209,2.9023864
7.399988536666666,-0.00055986183,714000,357,0.00089999987,24.863333333333333,0.00018650158,695,0.5631931,0.20410418510437012,357000,961.6059577465057,3.4594707
7.881222653333334,-0.00040226363,716000,358,0.00049999997,24.10333333333333,0.00073877466,726,0.615371,0.3646581768989563,358000,964.361053943634,3.5656214
7.740449776666666,-0.0005966824,718000,359,0.0065999995,24.063333333333333,0.0010104253,746,0.5629306,0.42925500869750977,359000,967.0417537689209,4.2466435
7.635815866666666,-0.0005719577,720000,360,0.00029999999,24.36,0.00045379496,759,0.55414766,0.315054714679718,360000,969.6745584011078,4.0418987
7.200275993333333,-8.331998e-06,722000,361,0.00049999997,24.223333333333333,0.00040839863,720,0.5397051,0.41043466329574585,361000,972.4508898258209,4.8960676
6.982438296666666,-0.00011436103,724000,362,0.0,25.126666666666665,0.00019432843,751,0.56610537,0.39733099937438965,362000,975.1118786334991,3.138564
6.729451103333333,-0.00013920384,726000,363,0.0,24.67,0.000101915335,740,0.54679763,0.44229722023010254,363000,977.8147041797638,5.0146337
7.314721819999998,-0.0018112528,728000,364,0.029099993,24.493333333333332,0.0021917643,752,0.6077356,0.30077946186065674,364000,980.4741961956024,3.092796
7.146109849999999,-0.001167776,730000,365,0.0004,23.483333333333334,0.00073648355,733,0.6056145,0.3459097146987915,365000,983.2027335166931,4.7694683
7.4655475099999995,-0.0009163374,732000,366,0.0023999999,23.293333333333333,0.00046945745,741,0.60667366,0.37073153257369995,366000,985.8987746238708,3.3729715
7.460180146666667,-0.00030607686,734000,367,0.0128,22.92,0.0018551153,735,0.58142126,0.3947142958641052,367000,988.618150472641,3.6363845
7.557462886666667,-0.0015470235,736000,368,0.023699999,23.07,0.0019735459,734,0.59286755,0.49090784788131714,368000,991.3409752845764,3.5694888
7.461230490000001,-0.00086802006,738000,369,0.0,23.533333333333335,0.000466501,660,0.6024537,0.41242724657058716,369000,994.3690023422241,4.149935
7.214224146666667,-0.0010518356,740000,370,0.0031,23.303333333333335,0.0010917262,718,0.5730207,0.32567715644836426,370000,997.1539692878723,4.9958873
6.9721945199999995,-0.00027124086,742000,371,0.0,23.456666666666667,0.00014705973,703,0.5883267,0.38469046354293823,371000,999.9956831932068,4.4506226
7.090875316666668,-0.000936691,744000,372,0.013899996,22.86,0.0020455108,713,0.5808504,0.37342405319213867,372000,1002.8010563850403,4.754292
