#{"env_id": "SetDown-v2", "t_start": 1532964855.3560827}
r,l,t
10,36,53.801649
-5.720947,36,53.881709
10,27,53.942039
10,36,54.021931
10,21,54.070358
10,22,54.123029
10,24,54.176892
10,24,54.229563
10,33,54.44689
10,20,54.497949
10,16,54.538294
10,14,54.570906
-0.21533,25,54.631092
10,27,54.701681
10,27,54.7723
10,27,54.834121
-0.407857,30,54.899564
10,18,54.945077
10,26,55.002418
10,19,55.047885
10,28,55.110508
10,15,55.145241
10,19,55.18866
10,25,55.244968
10,20,55.290624
10,26,55.348907
10,20,55.394565
10,22,55.444177
10,15,55.477588
10,26,55.54064
10,20,55.584772
10,28,55.649539
10,22,55.699172
10,40,55.789074
10,19,55.83617
10,24,55.891154
10,22,55.93853
10,16,55.976277
10,24,56.02969
10,27,56.090861
-3.08106,30,56.15553
10,34,56.229103
10,20,56.273206
10,21,56.32303
10,11,56.34941
-3.791972,20,56.395212
10,16,56.432258
10,16,56.470516
10,20,56.517213
-0.398807,25,56.574062
10,31,56.643134
10,20,56.69046
10,20,56.883922
10,26,56.947391
10,38,57.049181
10,27,57.110903
-0.675301,33,57.186498
10,31,57.255581
-5.564436,19,57.300731
10,33,57.377331
10,27,57.435664
10,23,57.489074
-2.310988,26,57.55239
10,18,57.596
10,32,57.665269
10,18,57.705878
10,19,57.748916
10,25,57.80618
10,18,57.846203
10,18,57.887325
10,19,57.929179
10,20,57.977291
10,19,58.020617
-4.484238,23,58.0727
-5.098703,16,58.112623
10,22,58.162448
10,22,58.211468
-7.494489,31,58.283533
10,16,58.319044
10,19,58.363906
-8.998587,22,58.416751
-1.762517,23,58.468207
10,16,58.505625
10,18,58.550808
10,41,58.642965
-13.449801,22,58.691011
10,13,58.722505
-2.27767,26,58.781534
-1.746585,18,58.82065
10,25,58.874113
-1.10,35,58.845443
10,14,58.877035
-0.467862,25,58.938973
10,14,58.974408
10,17,59.01568
10,16,59.053709
10,30,59.269828
10,18,59.312682
10,22,59.362388
10,21,59.408759
10,32,59.488989
10,16,59.528478
10,17,59.569677
10,27,59.630845
10,28,59.694505
10,30,59.761227
10,31,59.829597
10,24,59.883723
10,28,59.947982
10,30,60.0136
10,30,60.080573
10,19,60.125384
10,27,60.183944
10,26,60.245507
-0.082913,15,60.279391
-4.807534,22,60.330899
10,21,60.380095
-1.310715,17,60.419544
10,21,60.468039
10,26,60.524838
10,28,60.590856
10,21,60.639681
10,23,60.693409
10,25,60.748034
10,24,60.801025
10,26,60.858346
10,37,60.939607
-3.296269,27,60.997097
10,25,61.052765
-1.310715,17,61.090062
-1.588407,24,61.143416
-1.10,29,61.292868
10,26,61.352453
10,-0.417541,28,10,23,61.45-2.56510,17,61.492645
-1.388719,24,61.54-5.65610,24,61.603213
-1.055737,32,61.819973
10,18,61.862755
10,23,61.914072
10,21,61.960764
-2.870837,16,62.008175
10,28,62.082072
-0.142029,27,62.141802
10,29,62.209375
10,30,62.273419
10,19,62.318001
10,27,62.380431
-2.397981,18,62.423462
10,19,62.468313
-1.422154,26,62.533551
10,23,62.590436
10,20,62.634582
10,24,62.69179
-0.634221,27,62.752612
10,24,62.810101
10,20,62.855527
10,16,62.89011
-5.697617,21,62.939172
-3.650516,19,62.982054
-2.854902,18,63.024588
10,24,63.081762
10,19,63.12779
-3.067402,14,63.162156
10,22,63.20993110,28,63.272791110,15,63.30682
10,31,63.24387
10,29,63.305857
10,24,63.35864
10,28,63.422301
10,20,63.470273
10,20,63.517065
10,30,63.58328
-2.550645,21,63.631836
-5.206981,22,63.677907
-2-2.888643,20,63.81587-10,37,63.899485
-1.702741,29,63.963023
10,18,64.004736
10,18,64.047618
-2.744643,25,64.252084
10,23,64.302064
10,28,64.363956
-7.047763,15,64.398091
10,35,64.485948
-1.698466,24,64.548794
10,18,64.590329
10,21,64.638023
10,29,64.704269
10,20,64.751273
10,18,64.795784
10,17,64.834944
10,16,64.876398
10,22,64.926073
10,18,64.966174
10,31,65.039639
10,36,65.117106
10,37,65.198207
10,29,65.263074
10,26,65.325447
10,27,65.385633
10,27,65.446318
10,22,65.494941
10,24,65.549957
10,21,65.599766
10,13,65.629011
10,37,65.711888
10,17,65.750965
10,18,65.794704
10,27,65.855325
10,25,65.911808
10,29,65.975407
10,19,66.024475
10,23,66.077353
10,26,66.135097
10,21,66.180683
10,20,66.226635
-4.648381,23,66.278796
10,28,66.342195
-0.760756,22,66.390127
-0.039463,31,66.457979
10,23,66.508629
10,20,66.705356
10,23,66.757567
10,28,66.820918
10,20,66.864456
10,22,66.922832
10,21,66.975863
-0.264932,23,67.032783
10,20,67.078154
10,25,67.133519
10,21,67.18188
10,25,67.242962
10,26,67.302217
10,23,67.354256
10,34,67.431242
10,23,67.484307
10,19,67.52957
10,19,67.572372
10,26,67.62899
10,25,67.689495
10,18,67.729419
10,26,67.785729
10,18,67.826959
10,17,67.8672
10,36,67.945306
10,28,68.011279
10,25,68.069169
10,32,68.142917
10,19,68.187018
10,25,68.245101
10,31,68.314293
10,16,68.354373
10,28,68.415886
10,28,68.477676
10,14,68.510236
10,26,68.573889
10,19,68.618638
10,24,68.673517
-0.815974,24,68.729522
-0.698906,18,68.771983
10,21,68.820346
-1.008547,28,68.882298
10,22,68.931453
10,24,69.133675
10,17,69.174411
10,27,69.233397
10,25,69.289506
10,17,69.333594
10,27,69.399745
10,15,69.435778
10,34,69.51395
-1.406098,20,69.561822
10,15,69.594833
-2.469359,16,69.634749
-0.056846,22,69.684466
-3.452192,23,69.740885
-1.213735,26,69.80253
-1.545112,21,69.852343
10,26,69.909864
10,29,69.97456
10,17,70.013283
-0.590371,21,70.059344
-0.371209,24,70.11529
-1.767353,21,70.162287
10,24,70.216421
10,30,70.279532
10,38,70.36302
10,25,70.417374
-1.130839,19,70.460365
10,35,70.542341
10,18,70.587112
10,25,70.643967
10,17,70.683475
10,18,70.723782
10,26,70.782017
-0.55418,20,70.829548
-0.64718,25,70.888528
-0.552439,18,70.929097
10,19,70.972537
10,34,71.045053
10,32,71.114166
10,24,71.168871
10,27,71.228191
10,25,71.284075
10,23,71.334736
10,22,71.385918
10,24,71.593193
10,23,71.650889
-0.34979,14,71.684755
10,21,71.734083
10,30,71.803073
10,18,71.846914
10,23,71.896608
10,19,71.939816
10,20,71.986174
10,22,72.040549
10,22,72.089548
-0.9665,24,72.141556
10,32,72.213482
10,32,72.282782
-0.494253,21,72.329746
-0.777846,18,72.369056
10,24,72.422092
-0.39088,25,72.479308
-0.503253,14,72.511009
10,27,72.573137
-0.083009,14,72.606529
10,23,72.655767
-0.112196,26,72.71474
-1.377099,23,72.768936
-2.354924,29,72.831541
10,39,72.918477
10,25,72.9752
10,23,73.02749
-2.028467,26,73.083484
10,28,73.145903
10,25,73.199074
10,22,73.262321
10,14,73.299474
-4.722965,24,73.352906
-2.274667,26,73.412268
10,11,73.437965
10,27,73.501679
10,30,73.572484
-2.974907,25,73.628084
10,22,73.677989
10,24,73.734861
10,15,73.768315
10,19,73.812192
-2.112967,30,74.028604
10,20,74.077707
-3.23552,14,74.111959
-8.856668,16,74.149277
-3.10052,19,74.190784
10,29,74.260271
-4.75673,29,74.329143
-2.80802,17,74.367995
-2.90552,24,74.423161
-11.656958,22,74.474841
-9.794271,18,74.517
-3.10052,19,74.562041
10,17,74.599656
10,17,74.638689
-9.116668,13,74.670533
-8.01963,20,74.717174
10,16,74.756204
10,19,74.800595
10,18,74.842167
-8.546668,15,74.878143
10,31,74.94575
-9.076668,9,74.966605110,22,75.020967110,19,75.069562110,28,75.132363110,20,75.179136110,22,75.230081
