serial_timesteps,total_timesteps,nupdates,eprewmean,value_loss,approxkl,explained_variance,policy_loss,clipfrac,eplenmean,time_elapsed,fps,policy_entropy
579000,1158000,579,7.180623301,4.8545732,0.0011856203,0.09609180688858032,-0.000113417766,0.0069999993,23.7965,1436.1062128543854,816,0.41952175
580000,1160000,580,7.176724134500001,3.2735124,0.001268866,0.25870364904403687,-0.00028550238,0.008299999,23.802,1438.5426020622253,821,0.4205018
581000,1162000,581,7.131579251500001,5.248193,0.0005171497,0.2880361080169678,-0.0005598144,0.0038,23.7885,1440.977008342743,822,0.3675637
582000,1164000,582,7.073108798,6.947023,0.0012882465,0.24161553382873535,-0.0013579354,0.012699999,23.88175,1443.374499320984,834,0.32678717
583000,1166000,583,7.11649154325,0.96748614,0.0030017125,0.38937443494796753,-0.0052458835,0.041300002,23.878,1445.8184745311737,818,0.5021809
584000,1168000,584,7.165956841499999,1.5068202,0.002611201,0.15208595991134644,-0.002214269,0.034799993,23.92775,1448.2604758739471,819,0.44946384
585000,1170000,585,7.20123363875,3.931087,0.00020834571,0.27616721391677856,-0.00021708877,0.0,23.9135,1450.677404642105,828,0.4451689
586000,1172000,586,7.227354993,1.5235623,0.0028831377,0.2424987554550171,-0.0029545529,0.039199993,23.91325,1453.0991275310516,826,0.5215906
587000,1174000,587,7.28561117225,2.0211205,0.0022875483,0.29010993242263794,-0.0032879324,0.025599992,23.90975,1455.5646376609802,811,0.5165703
588000,1176000,588,7.29710194825,2.8630908,0.0002505101,0.26986056566238403,-0.0007830418,0.0,23.90325,1458.0126948356628,817,0.47233027
589000,1178000,589,7.28892863225,3.537138,0.0024747788,0.1300828456878662,-0.0018739707,0.0199,23.91,1460.477642774582,811,0.47615108
590000,1180000,590,7.23631840575,4.390192,0.00071972003,0.3987462520599365,-9.706339e-05,0.0036,23.967,1462.9223034381866,818,0.43411514
591000,1182000,591,7.216348731,3.2252207,0.0021181423,0.3812493681907654,-0.001367975,0.0202,24.0005,1465.3582634925842,821,0.46680087
592000,1184000,592,7.173931046,6.192747,0.00067580445,0.4930309057235718,-0.00028486262,0.0045000003,24.02125,1467.8028995990753,818,0.44179142
593000,1186000,593,7.1228090467500005,5.4115796,0.00063508615,0.4206375479698181,-0.00047653058,0.0029,24.08575,1470.2278649806976,825,0.43586117
594000,1188000,594,7.189638149,2.2337754,0.0006687355,0.19571709632873535,-0.0016648188,0.0027,24.0765,1472.676457643509,817,0.46339592
595000,1190000,595,7.18753247875,2.4893107,0.00032732647,0.34760910272598267,-0.00034017838,0.0004,24.07725,1475.1109297275543,822,0.46104687
596000,1192000,596,7.142918849,6.9100666,0.0010080714,0.26397258043289185,-0.00022383292,0.0059,24.022,1477.5639748573303,815,0.40794313
597000,1194000,597,7.238787862250001,3.1356237,0.0009792076,0.30886024236679077,-0.0007729187,0.0047999998,23.98725,1479.9894285202026,825,0.43250316
598000,1196000,598,7.3096589947499995,2.3176806,0.00022929834,0.14814084768295288,-0.0003306963,1e-04,23.994,1482.4376063346863,817,0.3958799
599000,1198000,599,7.2956770635,4.962453,0.0011261845,0.38770270347595215,-0.0015074502,0.01,24.005,1484.8301920890808,836,0.35618085
600000,1200000,600,7.263793611750001,3.377712,4.2923963e-05,0.39195483922958374,0.00012529333,0.0,24.104,1487.206919670105,842,0.38669217
601000,1202000,601,7.2239757565,2.6095061,0.00052206346,0.39057111740112305,-0.0011529088,0.0018000001,24.16525,1489.6110229492188,833,0.430681
602000,1204000,602,7.262792782750001,3.0471246,0.0020298357,0.28509068489074707,-0.0014373687,0.021799998,24.24925,1492.0333359241486,826,0.3611686
603000,1206000,603,7.27030326925,4.283107,0.0010398807,0.4677644371986389,-0.0004983622,0.015700001,24.38075,1494.364987373352,858,0.3355158
604000,1208000,604,7.29056281725,1.7032279,0.0025485563,0.4778794050216675,-0.0022735551,0.0326,24.428,1496.7517623901367,838,0.41767365
605000,1210000,605,7.30505461425,2.2627895,0.0025519866,0.18916290998458862,-0.0011194116,0.03339999,24.502,1499.148201227188,835,0.4146901
606000,1212000,606,7.401903667500001,3.9259264,0.0008395917,0.42081987857818604,-0.0003747794,0.008099999,24.52025,1501.575454711914,824,0.403536
607000,1214000,607,7.450546006250001,1.0640216,0.001283307,0.30742383003234863,-0.0003902722,0.015499998,24.42725,1504.0433115959167,811,0.48605606
608000,1216000,608,7.46424584125,2.7932684,0.0012682047,0.3812006711959839,-0.0013298279,0.009499998,24.401,1506.491317987442,817,0.4679488
609000,1218000,609,7.4954555677500005,4.8696404,0.0023060534,0.45730942487716675,-0.0025484443,0.0212,24.36175,1508.9533426761627,812,0.43995044
610000,1220000,610,7.52629847225,2.1957428,0.00033664462,0.32360726594924927,-0.0004820618,0.0013,24.3295,1511.3840115070343,823,0.42600662
611000,1222000,611,7.520601507249999,3.0583909,0.0001272343,0.30362385511398315,-0.00039881282,0.0,24.3185,1513.8987321853638,795,0.47662082
612000,1224000,612,7.51343617175,2.5929368,0.001948354,0.346224308013916,-0.00053559314,0.017899998,24.26225,1516.3690769672394,810,0.47380057
613000,1226000,613,7.495241389500001,4.923093,0.00027905087,0.19248414039611816,-0.00043577145,0.0,24.2195,1518.7992453575134,823,0.4264078
614000,1228000,614,7.47877543975,2.5501623,0.0019323588,0.3814360499382019,-0.0018638411,0.019599997,24.3025,1521.1933612823486,836,0.3869282
615000,1230000,615,7.446348181,3.831663,0.0001449241,0.2945057153701782,0.000105028936,0.0,24.35475,1523.6001222133636,831,0.38141385
616000,1232000,616,7.45665892825,2.6880136,0.00024609335,0.49043071269989014,-0.00039210904,0.0009999999,24.41625,1526.0011432170868,833,0.3671596
617000,1234000,617,7.46079182875,3.7929025,0.0004975654,0.5037188827991486,-0.00097325223,0.0025,24.4395,1528.4325423240662,823,0.37648308
618000,1236000,618,7.52704366475,1.8407897,0.0018411435,0.12621557712554932,-0.001643408,0.024699993,24.49525,1530.8357002735138,832,0.44702846
619000,1238000,619,7.4833593885,5.495838,0.0010911367,0.3059367537498474,-0.00011893824,0.008599999,24.55075,1533.2941806316376,814,0.4041208
620000,1240000,620,7.428994413250001,6.408613,0.0020117485,0.3622870445251465,-0.0021515228,0.025699995,24.5305,1535.7347569465637,820,0.3691732
621000,1242000,621,7.352802442250001,7.6005483,0.0014445552,0.449699342250824,-0.0023717056,0.011899998,24.48975,1538.184462070465,817,0.42064452
622000,1244000,622,7.35312656575,3.030862,0.001981747,0.3862568736076355,-0.0020070025,0.0209,24.47575,1540.7216005325317,788,0.51049846
623000,1246000,623,7.38737485175,4.883425,0.002936064,0.25455087423324585,-0.0030504882,0.0355,24.48,1543.2408401966095,794,0.42439857
624000,1248000,624,7.35122304225,5.310111,0.0008622494,0.31288641691207886,-0.0007151079,0.005699999,24.523,1545.8040719032288,780,0.45214283
625000,1250000,625,7.34363272125,3.5795047,0.0006875105,0.18153917789459229,-0.0012021625,0.0026000002,24.51725,1548.3397750854492,789,0.42095074
626000,1252000,626,7.45012667075,2.9227064,0.0015957567,0.30492985248565674,-0.001901106,0.019499997,24.57675,1550.8337547779083,802,0.36929166
627000,1254000,627,7.4928725620000005,2.7963736,0.0011823,0.3701210021972656,-0.0009986408,0.0092,24.54375,1553.3930008411407,782,0.44611064
628000,1256000,628,7.43952869625,5.1432977,7.97093e-05,0.5699853301048279,-2.8248418e-05,1e-04,24.5735,1555.9345533847809,787,0.38206804
629000,1258000,629,7.46273715025,2.7799957,0.00097201375,0.39397358894348145,-0.0008352819,0.0058,24.5125,1558.5156636238098,775,0.4972901
630000,1260000,630,7.45946979225,5.020173,0.00015009103,0.36721229553222656,-0.00072529947,0.0008,24.56075,1561.0632631778717,785,0.4059986
631000,1262000,631,7.461895451999999,5.6549907,0.00046171944,0.48511528968811035,-0.0014393232,0.0027,24.49975,1563.5559995174408,802,0.33666798
632000,1264000,632,7.40590789525,3.3755784,0.001265177,0.40074843168258667,-0.00037180196,0.012299998,24.454,1566.117990732193,781,0.45001656
633000,1266000,633,7.3476810197499995,5.987862,0.0022648207,0.2832511067390442,-0.0016132735,0.023399998,24.408,1568.7103579044342,772,0.4172164
634000,1268000,634,7.31417918175,5.7081313,0.00042928703,0.3129855990409851,-0.0005116461,0.0,24.4325,1571.2157578468323,798,0.39567697
635000,1270000,635,7.281727725999999,2.5974185,0.0021499542,0.5997481346130371,-0.0035255884,0.025399994,24.4565,1573.7614369392395,786,0.43270993
636000,1272000,636,7.268258437750001,3.4491796,0.003367071,0.3246738314628601,-0.00082594296,0.038699996,24.4415,1576.3184626102448,782,0.45926562
637000,1274000,637,7.212221757499999,5.6672034,0.0007380107,0.4234708547592163,-0.00019114478,0.0055,24.46275,1578.8161656856537,801,0.35782635
638000,1276000,638,7.2336498315,1.9712411,0.0028700277,0.33519065380096436,-0.0029515692,0.040299993,24.509,1581.332632303238,795,0.41750625
639000,1278000,639,7.19411179,6.4026856,0.00048745028,0.4231885075569153,-0.00043899237,0.0025,24.47525,1583.9175026416779,774,0.44021115
640000,1280000,640,7.215685296249999,2.3974588,0.0009816961,0.241377055644989,-0.00032172233,0.0028,24.44925,1586.4797463417053,781,0.49009815
641000,1282000,641,7.288174833499999,6.1934595,0.0015150335,0.3095242977142334,-0.0012932857,0.0085,24.39125,1589.052498102188,777,0.4597901
642000,1284000,642,7.283316643,3.5093954,0.0028893831,0.24353379011154175,-0.0016627414,0.030599996,24.34025,1591.6061460971832,783,0.41523787
643000,1286000,643,7.27925977425,3.5609055,0.00014765194,0.20479780435562134,-0.00032553892,0.0,24.30575,1594.0763068199158,810,0.41896698
644000,1288000,644,7.27984138625,2.645107,0.0019103938,0.39440834522247314,-0.0018711451,0.022,24.345,1596.5100722312927,822,0.41562665
645000,1290000,645,7.335970266,2.6012216,0.0007056489,0.20838719606399536,0.0001645698,0.0043,24.3345,1598.9392273426056,823,0.4713587
646000,1292000,646,7.269891773,6.392485,0.00097567745,0.5120465159416199,0.0005709796,0.0032999997,24.317,1601.3840563297272,818,0.40080938
647000,1294000,647,7.2184006515,5.574383,0.0010966337,0.2611299753189087,-0.0007333396,0.007499999,24.286,1603.791877746582,831,0.38262072
648000,1296000,648,7.2049542555,5.509645,0.0015057225,0.31346458196640015,-0.0010365826,0.014499998,24.24375,1606.1919515132904,833,0.37046298
649000,1298000,649,7.195225754999999,4.1545677,0.0005877141,0.2105107307434082,-0.0004664573,0.0026999998,24.278,1608.5632655620575,844,0.32200786
650000,1300000,650,7.2081854970000006,2.0846262,0.002178388,0.37793928384780884,-0.003755729,0.033099994,24.29225,1610.9605469703674,834,0.41656244
651000,1302000,651,7.199165570499999,2.35617,0.002509347,0.1606745719909668,-0.001665654,0.027099995,24.23625,1613.400970697403,820,0.4223062
652000,1304000,652,7.239086572500001,2.2771218,0.0006070893,0.2519388198852539,-0.0005321508,0.0025,24.19,1615.794771194458,836,0.4018673
653000,1306000,653,7.172541229999999,5.6700716,0.001302588,0.5035531520843506,-0.0014897665,0.0196,24.11,1618.205106973648,830,0.42738944
654000,1308000,654,7.205197742499999,2.1474874,0.0005482443,0.3602207899093628,-0.0005005769,0.0036999998,24.1245,1620.6068325042725,833,0.44672126
655000,1310000,655,7.16281801975,3.7445776,0.0006532616,0.2085302472114563,-0.000212597,0.0032999997,24.17275,1623.0426049232483,821,0.39215028
656000,1312000,656,7.0913225975000005,6.217185,0.00036448156,0.05695754289627075,-0.00038933623,0.0,24.237,1625.450618505478,831,0.33777893
657000,1314000,657,7.07661938,3.2631748,0.0011232941,0.10644662380218506,-0.00081610866,0.010899999,24.33425,1627.857748746872,831,0.36833495
658000,1316000,658,7.123048428,2.9448788,0.002534214,0.09141504764556885,-0.0027129047,0.035899993,24.3205,1630.3052396774292,817,0.43957874
659000,1318000,659,7.059643729249999,6.7188616,0.0026142034,0.3951665163040161,-0.0031968632,0.033299994,24.246,1632.7263457775116,826,0.36700493
660000,1320000,660,6.95934760625,9.67341,0.000620035,0.38385242223739624,-0.0012231729,0.0067999987,24.2735,1635.169946193695,819,0.3332251
661000,1322000,661,6.96969166175,4.4783964,0.0011281397,0.21223360300064087,-0.0005247401,0.008999998,24.25975,1637.6421430110931,809,0.3950183
662000,1324000,662,6.905591270500001,5.734754,0.001004622,0.3643683195114136,-0.0010464967,0.0057,24.1775,1640.11026263237,810,0.40538076
663000,1326000,663,6.9584218369999995,1.9766855,0.00069630565,0.25435739755630493,0.00012738806,0.0036999998,24.095,1642.5847854614258,808,0.47951645
664000,1328000,664,6.92331252275,4.902162,0.0015706107,0.47143787145614624,-0.0004051942,0.017900001,24.05125,1645.0543932914734,810,0.45437312
665000,1330000,665,6.95444633475,3.0461535,0.0010627904,0.2867116928100586,-0.0013341035,0.0025,23.9755,1647.5305230617523,808,0.4517831
666000,1332000,666,6.923391496750001,3.4803333,0.0029821724,0.3281647562980652,-0.0019636662,0.03149999,23.906,1649.9924433231354,812,0.4267586
667000,1334000,667,6.96195813725,3.0953057,0.00042820952,0.45752501487731934,-0.00047988168,0.00059999997,23.83825,1652.464671611786,809,0.43690342
668000,1336000,668,7.02989095875,2.416342,0.0016184003,0.25796663761138916,-0.0010085289,0.018000001,23.83575,1654.9438116550446,807,0.45626643
669000,1338000,669,7.0800273815,3.5863209,0.0015242548,0.30549848079681396,-0.00041035935,0.0177,23.85175,1657.4807214736938,788,0.4331288
670000,1340000,670,7.0587589275000004,3.7318864,0.0012375526,0.39016181230545044,-0.00060560537,0.007199999,23.897,1659.999388217926,794,0.38448676
671000,1342000,671,7.1480038420000005,1.5755169,0.001738418,0.21219325065612793,-0.0007656876,0.0145,23.86125,1662.5807361602783,775,0.508388
672000,1344000,672,7.160638801,4.935335,0.0010103665,0.4525076746940613,-0.00095563906,0.009400001,23.83075,1665.1468434333801,779,0.45015827
673000,1346000,673,7.187286113,3.3020911,0.004021141,0.5391186773777008,-0.003149903,0.057200007,23.744,1667.7242624759674,776,0.5097415
674000,1348000,674,7.17811267525,2.5631304,0.0020285728,0.19717401266098022,-0.00033856198,0.024499997,23.67525,1670.2726769447327,785,0.47450528
675000,1350000,675,7.193464797250001,7.1438494,0.0011411204,0.14815711975097656,-0.0002971072,0.0125,23.615,1672.8774154186249,768,0.4388185
676000,1352000,676,7.1685947917499995,3.1371038,0.0013364697,0.3397608995437622,-0.0009767057,0.011899999,23.677,1675.374505996704,801,0.38705802
677000,1354000,677,7.1315002432500005,7.013256,0.0009325154,0.34491002559661865,0.00084508554,0.0025,23.64725,1677.9158239364624,787,0.38321456
678000,1356000,678,7.186813521,2.8888655,0.0017789223,0.3588797450065613,-0.0012345607,0.013399997,23.64375,1680.465612411499,784,0.42823032
679000,1358000,679,7.22476368375,4.2618747,0.00017731437,0.3145952820777893,-0.0008403061,0.0006999999,23.676,1682.9383516311646,809,0.38066962
680000,1360000,680,7.2175248665,3.1958349,0.0016474286,0.2997483015060425,-0.0016943081,0.0196,23.79125,1685.4369475841522,801,0.3448857
681000,1362000,681,7.28927351825,1.8065413,0.0010893544,0.2689351439476013,-0.0011372383,0.01,23.804,1687.9492394924164,796,0.39009857
682000,1364000,682,7.293966144500001,2.0430536,0.001427726,0.3289737105369568,-0.0006606926,0.020099998,23.75675,1690.4939477443695,786,0.43559468
683000,1366000,683,7.32280726625,2.9496505,0.0027120071,0.25532907247543335,-0.0026445051,0.03309999,23.81125,1692.9839880466461,803,0.38080874
684000,1368000,684,7.338611424750001,3.0389557,0.002371929,-0.6690984964370728,-0.001073194,0.031200007,23.89325,1695.4641346931458,807,0.34135807
685000,1370000,685,7.315959046750001,8.995416,0.0001417972,0.3110048770904541,-0.00091698096,0.0009,23.832,1697.977528333664,796,0.4012654
686000,1372000,686,7.330673666250001,3.6143155,0.0015540819,0.29600661993026733,-0.0013138822,0.018799998,23.81,1700.506875038147,791,0.42821467
687000,1374000,687,7.33722409125,4.471566,0.0003381656,0.24955499172210693,-0.00028109414,1e-04,23.89475,1703.0181865692139,796,0.37291673
688000,1376000,688,7.239790353499999,7.87932,0.0014174044,0.4793931841850281,-0.0012232467,0.016299998,23.96775,1705.4974839687347,807,0.30566692
689000,1378000,689,7.255364579749999,3.5484536,0.0006438075,0.17108279466629028,-0.0009659073,0.0031999997,24.0105,1708.041981458664,786,0.41635823
690000,1380000,690,7.263315717749999,2.53486,0.002332238,0.30499082803726196,-0.0016453946,0.024899993,24.05575,1710.5779206752777,789,0.38084942
691000,1382000,691,7.243988985,3.8273237,0.0004522321,0.2556913495063782,-0.000111376445,0.0027,24.099,1713.0745468139648,801,0.39985067
692000,1384000,692,7.2480214845,2.6675663,0.0014655219,0.5585017800331116,-0.0013332521,0.019999998,24.1075,1715.5819764137268,798,0.4102765
693000,1386000,693,7.1989710745,4.7848434,7.108036e-05,0.44905543327331543,-0.00037330363,0.0,24.1575,1718.039686203003,814,0.35978124
694000,1388000,694,7.2325234942500005,3.4980886,0.0011535268,0.21818584203720093,-0.0014960541,0.0028999997,24.18975,1720.5800778865814,787,0.39012104
695000,1390000,695,7.29274333475,1.4607614,0.0043223817,0.23704248666763306,-0.002227112,0.061100002,24.21775,1723.0522775650024,809,0.44291818
696000,1392000,696,7.30159670225,2.4795115,0.0028115148,0.313964307308197,-0.003612074,0.035699993,24.2615,1725.546525478363,802,0.39936566
697000,1394000,697,7.381680489000001,2.5981946,0.0015128399,0.17472398281097412,-0.0001715385,0.016199999,24.1755,1728.0884840488434,787,0.4223112
698000,1396000,698,7.3359596817499995,4.95827,0.00037225944,0.3300873637199402,-1.1297609e-05,0.0,24.18925,1730.5911211967468,799,0.31073388
699000,1398000,699,7.32851964275,2.9351804,0.00064774975,0.2948201298713684,-0.00046160267,0.0041,24.1785,1733.1305758953094,788,0.42565915
700000,1400000,700,7.32043231775,1.7652161,0.001445224,0.2638893127441406,-0.00019659048,0.015199998,24.18225,1735.6738057136536,786,0.4555499
701000,1402000,701,7.37704831925,1.8160249,0.0016426555,0.3548165559768677,-0.001669831,0.018699998,24.1725,1738.23139834404,783,0.40932238
702000,1404000,702,7.345400845,5.109312,0.0003358026,0.5356768667697906,-0.0009988238,0.00049999997,24.14175,1740.763947725296,790,0.4170412
703000,1406000,703,7.35249858175,3.0807037,0.0003968528,0.38546687364578247,-0.0006671814,0.0018,24.0615,1743.3252840042114,781,0.4186634
704000,1408000,704,7.4685322992500005,1.0326537,0.0014639763,-0.1029212474822998,-0.0017699917,0.014799999,23.95275,1745.9633193016052,758,0.4362841
705000,1410000,705,7.4213196227500005,6.9875765,0.0004761125,0.31347841024398804,-5.0269246e-05,0.0015,23.87425,1748.5522019863129,773,0.437218
706000,1412000,706,7.3842554785,3.4476612,0.0005534163,0.4674302935600281,-0.001033139,0.0036000002,23.91425,1751.1030070781708,784,0.4431526
707000,1414000,707,7.43964404825,2.7776365,0.0013665786,0.5325699746608734,-0.0020093021,0.012099999,23.87325,1753.702576637268,769,0.4547249
708000,1416000,708,7.551179212749999,4.927637,0.0017401904,0.29878175258636475,-0.0014739458,0.016099997,23.8405,1756.2612504959106,782,0.47708678
709000,1418000,709,7.60090038325,1.4505625,0.006941737,0.09784412384033203,-0.0022060827,0.089899994,23.8245,1758.8139576911926,784,0.5283298
710000,1420000,710,7.6071835085,5.494816,0.0012789652,0.24240773916244507,-0.00072268076,0.011999999,23.8415,1761.3333039283752,794,0.4500576
711000,1422000,711,7.518672538749999,6.749435,0.002456175,0.2855212688446045,-0.0024781032,0.029299991,23.84675,1763.7933003902435,813,0.37892255
712000,1424000,712,7.53734664275,4.559232,0.00042667036,0.19893723726272583,0.00018180773,0.00059999997,23.91675,1766.255722284317,812,0.4031053
713000,1426000,713,7.5813432775,1.2392987,0.0031588278,0.2682952880859375,-0.0031463227,0.03769999,23.88,1768.759714603424,799,0.46103665
714000,1428000,714,7.5654688317500005,4.2749376,0.0008497496,0.28245556354522705,-0.00021243753,0.003,23.8925,1771.26051735878,800,0.44372758
715000,1430000,715,7.59538630475,1.2498547,0.0011035614,0.11550414562225342,-0.0003466619,0.0073999995,23.885,1773.7516496181488,803,0.47451532
716000,1432000,716,7.55137129225,5.231522,0.0021293673,0.35949039459228516,-0.0024054612,0.021499999,23.81275,1776.235074520111,805,0.39499995
717000,1434000,717,7.56985643675,4.3242745,0.0018830709,0.40506958961486816,-0.0028350037,0.012699997,23.75725,1778.7371098995209,799,0.4428688
718000,1436000,718,7.54362111075,3.3191047,0.0022381828,0.1315184235572815,-0.0003634955,0.0255,23.752,1781.155722618103,827,0.40913326
719000,1438000,719,7.496368700249999,4.7832375,0.0008452225,0.27619469165802,-0.0007504198,0.0039,23.785,1783.615032196045,813,0.37576103
720000,1440000,720,7.5228671272500005,2.526012,0.0009285235,0.3283013701438904,-0.00032795646,0.0095999995,23.85125,1786.0625536441803,817,0.37729472
721000,1442000,721,7.49037885725,2.9114258,0.0019213478,0.34220433235168457,-0.0015359528,0.014299997,23.887,1788.5261318683624,812,0.41646987
722000,1444000,722,7.4960679495,3.591737,0.00013132305,0.18515479564666748,-0.00022911288,0.0,23.89675,1790.9438617229462,827,0.36709177
723000,1446000,723,7.4565407957500005,11.071325,0.0017905274,0.3353378176689148,-0.0025460022,0.019699996,23.96975,1793.342048883438,834,0.327365
724000,1448000,724,7.43531802825,3.9436634,0.00038583443,0.49890196323394775,-0.00033860476,0.0022,23.98325,1795.7616927623749,827,0.38474265
725000,1450000,725,7.520612561,1.1943733,0.0041642506,0.30943143367767334,-0.0035646844,0.0634,24.0355,1798.1803150177002,827,0.40051478
726000,1452000,726,7.4919178765,6.684814,0.0021916768,0.2110118865966797,-0.002060985,0.024999999,24.0245,1800.6188476085663,820,0.41181684
727000,1454000,727,7.5339214235,1.7978331,0.00044239202,0.17980468273162842,-0.00018234126,0.0037,23.98075,1803.041784286499,826,0.37736604
728000,1456000,728,7.551265047999999,2.4411345,0.0008597132,0.12988567352294922,-0.00025626877,0.0070999986,23.9805,1805.4520416259766,830,0.38043278
729000,1458000,729,7.5421014345,2.2551103,0.0006015178,0.21637332439422607,-0.00027681532,0.0064,24.013,1807.8434343338013,836,0.37002414
730000,1460000,730,7.5088625242500004,3.8499634,0.001489017,0.2717568278312683,-0.00012165884,0.017400002,24.04775,1810.2810990810394,821,0.3829761
731000,1462000,731,7.466362019,5.209166,0.0017976866,0.4890710115432739,-0.0014923371,0.017099997,23.9835,1812.7367165088654,815,0.37068766
732000,1464000,732,7.4714378757499995,1.4876484,0.0054589426,0.2856317162513733,-0.0050743623,0.07469999,23.9515,1815.1552884578705,827,0.41650447
733000,1466000,733,7.563834765249999,1.5300243,0.0025582225,0.33162301778793335,-0.0027862107,0.034999996,23.9555,1817.6538317203522,801,0.47176263
734000,1468000,734,7.5585840509999995,2.5165114,0.0012579534,0.3588312864303589,-0.00073799776,0.012299997,23.98475,1820.1031942367554,817,0.40142903
735000,1470000,735,7.59726727325,2.4733171,0.0006700337,0.40181803703308105,-0.0016349719,0.0073,23.97525,1822.5592527389526,814,0.37503964
736000,1472000,736,7.69828275775,3.2757883,0.0025845396,0.2145097851753235,-0.0009002377,0.030199999,23.90775,1825.0381429195404,807,0.44112954
737000,1474000,737,7.68348499575,3.3117645,0.0021181654,0.26095664501190186,-0.0015331354,0.024199998,23.93625,1827.4642570018768,824,0.36025447
738000,1476000,738,7.662680432,3.4047763,5.302655e-05,0.41362935304641724,-0.00022894605,0.0,23.97575,1829.8773362636566,829,0.3442038
739000,1478000,739,7.639361612,5.4663844,0.001426728,0.3944544792175293,-0.0019861222,0.015299998,23.93525,1832.3328251838684,815,0.36765462
740000,1480000,740,7.593660127249999,6.9231586,0.0028053664,0.2722510099411011,-0.0017076726,0.0377,23.908,1834.7934708595276,813,0.37685412
741000,1482000,741,7.623283099749999,3.4680102,0.0014521715,0.3957120180130005,-0.0006447579,0.0164,23.89225,1837.2461342811584,816,0.3731282
742000,1484000,742,7.5593050772499994,7.1781425,0.0013244962,0.47317177057266235,-0.0018504496,0.0128,23.9255,1839.6516814231873,832,0.34674636
743000,1486000,743,7.5666171095,1.3364896,0.00021845386,0.4282888174057007,-0.00019548643,0.0,23.9205,1842.0606293678284,830,0.417322
744000,1488000,744,7.58777438025,1.6075156,0.00097112247,0.2583460211753845,-0.0009258551,0.011599999,23.92525,1844.4591093063354,834,0.4165395
745000,1490000,745,7.566574585750001,3.684587,0.0016607274,0.3607216477394104,-0.00055040745,0.0156,23.91425,1846.8828473091125,825,0.37327892
746000,1492000,746,7.618698287,1.9274868,0.0026178053,0.5762721300125122,-0.004207114,0.036099993,23.8975,1849.2991137504578,828,0.3729639
747000,1494000,747,7.610208252750001,3.6006851,0.00147127,0.23963630199432373,-0.00052950357,0.0101999985,23.9245,1851.7167937755585,827,0.36534828
748000,1496000,748,7.5724588729999995,3.9816043,0.00094835775,0.3611169457435608,-0.0007462342,0.0067,23.86375,1854.1736872196198,814,0.4423373
749000,1498000,749,7.552973223,2.9021363,0.0009113545,0.3725779056549072,-0.0016684383,0.0106,23.9365,1856.5651333332062,836,0.36125755
750000,1500000,750,7.5861099237500005,3.1608574,0.0014084198,0.2520599365234375,-0.0009198361,0.009099999,23.988,1858.9948136806488,823,0.37431467
751000,1502000,751,7.6120045595,1.5060251,0.0015657924,0.3616236448287964,-0.0009961635,0.018499995,24.0425,1861.477688550949,806,0.43050075
752000,1504000,752,7.582507984,2.3266654,0.0019933367,0.24625623226165771,-0.001475367,0.020599997,24.07625,1863.9351921081543,814,0.41193753
753000,1506000,753,7.60990717075,3.205832,0.0014689382,0.3622974753379822,-0.00092971936,0.015999999,24.11025,1866.3895010948181,815,0.42752993
754000,1508000,754,7.582011593249999,5.212213,0.0014259522,0.3973114490509033,-0.0014540525,0.016199999,24.06875,1868.9108817577362,794,0.41811508
755000,1510000,755,7.4403406015,10.650405,0.00018509716,0.5165731608867645,-0.00023962084,0.0002,24.04425,1871.4154975414276,799,0.40875825
756000,1512000,756,7.40078937475,5.622495,0.0038512829,0.33670568466186523,-0.002524027,0.04840001,24.0645,1873.9007346630096,805,0.4010321
757000,1514000,757,7.3822363195,3.0359313,0.00048300653,0.3077544569969177,-0.0019672988,0.0021000002,24.078,1876.381890296936,806,0.45310643
758000,1516000,758,7.382824996,2.5986097,0.0011051288,0.3469310998916626,-0.001124652,0.0077999984,24.09675,1878.843192100525,813,0.4516794
759000,1518000,759,7.44638311325,4.3720403,0.0016328313,0.3739575743675232,-0.0014857785,0.014099998,24.08275,1881.3009674549103,814,0.38672578
760000,1520000,760,7.413250130000001,5.292468,0.0009274232,0.2803621292114258,-0.0005727094,0.0065999995,24.092,1883.7432420253754,819,0.36165202
761000,1522000,761,7.34382508825,5.0878153,0.0029322174,0.4185970425605774,-0.0020214613,0.0336,24.12775,1886.2160634994507,809,0.41556957
762000,1524000,762,7.32252388975,3.919585,0.0016387461,0.36625635623931885,-0.002034054,0.021499993,24.18075,1888.7190611362457,799,0.39070645
763000,1526000,763,7.3269790535,2.5945828,0.0014531686,0.2316707968711853,-0.0015219182,0.0106999995,24.21175,1891.194073677063,808,0.43133685
764000,1528000,764,7.265981808,5.817512,0.0031644336,0.41041314601898193,-0.0038486759,0.03799999,24.24925,1893.6886367797852,802,0.4281925
765000,1530000,765,7.338916867,2.8766847,0.0010189111,0.12254160642623901,-0.0004969591,0.011399998,24.29625,1896.1622881889343,809,0.41751954
766000,1532000,766,7.33914789525,3.4060044,0.0020278557,0.07624739408493042,-0.0017331055,0.018199999,24.293,1898.6654279232025,799,0.40230763
767000,1534000,767,7.358997361,2.1405904,0.0021009916,0.3249736428260803,-0.0014928707,0.021699997,24.26375,1901.1323428153992,811,0.46312144
768000,1536000,768,7.38514138875,2.2756362,0.0031608269,0.3483879566192627,-0.0019641719,0.032,24.222,1903.6201100349426,804,0.4438723
