mode,reward,step,vel,action
monkey,151.728,1,0.0659072918,1
monkey,151.531,1,0.0659930509,1
monkey,148.962,1,0.0671312335,1
monkey,146.211,1,0.0683943251,1
monkey,144.773,1,0.0690735089,1
monkey,144.624,1,0.0691446166,1
monkey,143.197,1,0.0698339433,1
monkey,142.013,1,0.0704161762,1
monkey,141.71,1,0.0705664292,1
monkey,140.38,1,0.0712350359,1
monkey,140.26,1,0.0712963787,1
monkey,137.434,1,0.0727623876,1
monkey,137.048,1,0.0729672449,1
monkey,136.618,1,0.0731965646,1
monkey,136.358,1,0.0733366272,1
monkey,136.109,1,0.0734703277,1
monkey,135.5,1,0.0738005801,1
monkey,133.091,1,0.0751365643,1
monkey,132.008,1,0.0757531708,1
monkey,131.43,1,0.076085982,1
monkey,130.859,1,0.0764179229,1
monkey,130.837,1,0.0764312316,1
monkey,130.666,1,0.076530798,1
monkey,130.637,1,0.0765480425,1
monkey,130.604,1,0.0765675799,1
monkey,129.904,1,0.0769798473,1
monkey,129.027,1,0.0775031901,1
monkey,128.887,1,0.0775870845,1
monkey,128.812,1,0.0776323902,1
monkey,128.246,1,0.0779751765,1
monkey,127.921,1,0.078173087,1
monkey,127.654,1,0.0783367233,1
monkey,127.008,1,0.0787350243,1
monkey,126.885,1,0.0788117032,1
monkey,126.531,1,0.0790318236,1
monkey,126.254,1,0.0792052692,1
monkey,125.774,1,0.07950743,1
monkey,125.148,1,0.0799052198,1
monkey,124.906,1,0.0800603859,1
monkey,124.802,1,0.0801271993,1
monkey,124.728,1,0.0801743955,1
monkey,123.332,1,0.0810817911,1
monkey,122.406,1,0.0816955685,1
monkey,122.31,1,0.0817595689,1
monkey,121.53,1,0.0822839086,1
monkey,121.304,1,0.0824375526,1
monkey,121.213,1,0.0824997072,1
monkey,121.201,1,0.082507562,1
monkey,120.744,1,0.0828201219,1
monkey,120.732,1,0.0828280569,1
monkey,120.684,1,0.0828608717,1
monkey,119.886,1,0.0834128361,1
monkey,119.545,1,0.0836506369,1
monkey,119.468,1,0.0837041433,1
monkey,119.451,1,0.0837162357,1
monkey,118.975,1,0.0840515392,1
monkey,118.068,1,0.0846972132,1
monkey,117.89,1,0.0848245921,1
monkey,116.431,1,0.0858875137,1
monkey,116.036,1,0.0861798344,1
monkey,115.857,1,0.0863130835,1
monkey,115.605,1,0.0865014407,1
monkey,115.427,1,0.0866350075,1
monkey,114.966,1,0.0869824608,1
monkey,114.9,1,0.0870322068,1
monkey,114.821,1,0.0870923805,1
monkey,114.8,1,0.087107718,1
monkey,113.305,1,0.0882573855,1
monkey,112.847,1,0.0886154988,1
monkey,112.548,1,0.0888510758,1
monkey,111.795,1,0.089449505,1
monkey,111.578,1,0.0896236023,1
monkey,111.02,1,0.090073842,1
monkey,110.795,1,0.090257138,1
monkey,110.696,1,0.0903375895,1
monkey,110.396,1,0.090583284,1
monkey,110.266,1,0.0906899194,1
monkey,110.065,1,0.0908553452,1
monkey,110.057,1,0.090862139,1
monkey,109.73,1,0.0911327537,1
monkey,109.292,1,0.0914981163,1
monkey,109.079,1,0.0916766883,1
monkey,108.664,1,0.0920269373,1
monkey,108.629,1,0.0920567995,1
monkey,108.241,1,0.0923865548,1
monkey,107.742,1,0.0928141742,1
monkey,107.537,1,0.0929913514,1
monkey,107.177,1,0.0933034465,1
monkey,106.775,1,0.0936547686,1
monkey,106.43,1,0.0939581515,1
monkey,106.311,1,0.0940636712,1
monkey,106.127,1,0.0942270665,1
monkey,106.1,1,0.0942511364,1
monkey,105.775,1,0.094540566,1
monkey,105.587,1,0.0947083831,1
monkey,105.579,1,0.094716121,1
monkey,105.563,1,0.0947297979,1
monkey,105.557,1,0.0947359136,1
monkey,104.973,1,0.095262315,1
monkey,104.449,1,0.0957401826,1
monkey,104.44,1,0.0957486628,1
monkey,104.284,1,0.0958923231,1
monkey,104.262,1,0.0959123343,1
monkey,104.18,1,0.0959872692,1
monkey,103.539,1,0.0965815988,1
monkey,103.407,1,0.0967055161,1
monkey,103.375,1,0.096735167,1
monkey,103.052,1,0.0970386543,1
monkey,102.965,1,0.0971203568,1
monkey,102.584,1,0.0974811559,1
monkey,101.567,1,0.0984575972,1
monkey,100.97,1,0.0990394562,1
monkey,100.936,1,0.0990722391,1
monkey,100.587,1,0.0994165203,1
monkey,100.548,1,0.0994550848,1
monkey,100.446,1,0.0995557294,1
monkey,100.17,1,0.0998307129,1
monkey,99.917,1,0.1000829781,1
monkey,99.885,1,0.1001153846,1
monkey,99.806,1,0.1001943068,1
monkey,99.76,1,0.1002405119,1
monkey,99.535,1,0.1004670505,1
monkey,99.425,1,0.1005782545,1
monkey,99.371,1,0.1006327446,1
monkey,99.203,1,0.1008029019,1
monkey,99.133,1,0.1008748111,1
monkey,99.017,1,0.1009928325,1
monkey,98.677,1,0.1013403983,1
monkey,98.64,1,0.1013786822,1
monkey,97.963,1,0.1020788574,1
monkey,97.655,1,0.1024015875,1
monkey,97.26,1,0.1028168562,1
monkey,96.965,1,0.1031297317,1
monkey,96.759,1,0.103349781,1
monkey,96.516,1,0.1036100395,1
monkey,96.338,1,0.1038014309,1
monkey,95.769,1,0.1044178994,1
monkey,95.744,1,0.1044449974,1
monkey,95.526,1,0.1046840556,1
monkey,95.237,1,0.1050007317,1
monkey,95.094,1,0.1051588509,1
monkey,94.65,1,0.105652078,1
monkey,94.645,1,0.1056580135,1
monkey,94.342,1,0.1059972629,1
monkey,94.244,1,0.1061078183,1
monkey,93.933,1,0.1064593216,1
monkey,93.585,1,0.106854164,1
monkey,93.096,1,0.1074154872,1
monkey,92.976,1,0.1075546503,1
monkey,92.871,1,0.107676438,1
monkey,92.864,1,0.1076848971,1
monkey,92.844,1,0.1077077419,1
monkey,92.582,1,0.1080126984,1
monkey,92.448,1,0.1081686787,1
monkey,91.81,1,0.1089210457,1
monkey,91.623,1,0.1091427026,1
monkey,91.578,1,0.1091961382,1
monkey,91.555,1,0.1092244594,1
monkey,91.408,1,0.1093990991,1
monkey,91.35,1,0.1094686224,1
monkey,91.269,1,0.1095661646,1
monkey,91.252,1,0.1095861052,1
monkey,91.242,1,0.1095983307,1
monkey,91.145,1,0.1097152291,1
monkey,91.054,1,0.109825335,1
monkey,90.941,1,0.1099612801,1
monkey,90.822,1,0.1101055663,1
monkey,90.501,1,0.1104958392,1
monkey,90.464,1,0.1105412589,1
monkey,90.361,1,0.1106672801,1
monkey,90.041,1,0.1110603826,1
monkey,89.97,1,0.1111484427,1
monkey,89.945,1,0.1111796269,1
monkey,89.727,1,0.1114496396,1
monkey,89.552,1,0.111667128,1
monkey,89.55,1,0.1116692256,1
monkey,89.472,1,0.1117667054,1
monkey,89.154,1,0.1121656597,1
monkey,88.945,1,0.1124293394,1
monkey,88.884,1,0.1125067281,1
monkey,88.849,1,0.1125504498,1
monkey,88.815,1,0.1125940017,1
monkey,88.622,1,0.1128390357,1
monkey,88.441,1,0.1130693619,1
monkey,88.343,1,0.113194652,1
monkey,88.138,1,0.1134578876,1
monkey,87.972,1,0.1136727236,1
monkey,87.827,1,0.1138606642,1
monkey,87.798,1,0.1138984218,1
monkey,87.451,1,0.1143499352,1
monkey,87.234,1,0.1146347525,1
monkey,87.158,1,0.1147345001,1
monkey,87.098,1,0.11481346,1
monkey,86.916,1,0.1150532461,1
monkey,86.603,1,0.1154698918,1
monkey,86.549,1,0.1155419823,1
monkey,86.548,1,0.1155425036,1
monkey,86.387,1,0.1157581616,1
monkey,86.377,1,0.1157715403,1
monkey,86.089,1,0.1161582833,1
monkey,85.965,1,0.1163267326,1
monkey,85.954,1,0.1163409975,1
monkey,85.883,1,0.1164379464,1
monkey,85.82,1,0.1165234722,1
monkey,85.599,1,0.1168244381,1
monkey,85.492,1,0.1169697253,1
monkey,85.41,1,0.1170829836,1
monkey,85.391,1,0.1171089889,1
monkey,85.36,1,0.1171507716,1
monkey,85.277,1,0.1172655257,1
monkey,85.249,1,0.1173039608,1
monkey,85.111,1,0.1174930654,1
monkey,84.509,1,0.1183304415,1
monkey,84.478,1,0.1183744133,1
monkey,84.156,1,0.1188274185,1
monkey,84.141,1,0.1188476,1
monkey,84.08,1,0.1189349252,1
monkey,83.998,1,0.1190510823,1
monkey,83.973,1,0.1190865338,1
monkey,83.73,1,0.1194318745,1
monkey,83.586,1,0.1196368844,1
monkey,83.471,1,0.11980199,1
monkey,83.43,1,0.1198603937,1
monkey,83.428,1,0.1198634248,1
monkey,83.192,1,0.1202033084,1
monkey,83.038,1,0.1204270665,1
monkey,83.033,1,0.1204347107,1
monkey,82.958,1,0.1205423686,1
monkey,82.741,1,0.1208593269,1
monkey,82.544,1,0.1211475506,1
monkey,82.468,1,0.1212585367,1
monkey,82.45,1,0.1212857955,1
monkey,82.028,1,0.1219091105,1
monkey,81.931,1,0.1220536203,1
monkey,81.895,1,0.1221076464,1
monkey,81.757,1,0.1223131618,1
monkey,81.178,1,0.1231860772,1
monkey,80.957,1,0.1235224977,1
monkey,80.916,1,0.1235845328,1
monkey,80.896,1,0.1236151176,1
monkey,80.889,1,0.1236262097,1
monkey,80.887,1,0.1236297907,1
monkey,80.877,1,0.1236451372,1
monkey,80.685,1,0.1239386856,1
monkey,80.607,1,0.1240583665,1
monkey,80.537,1,0.1241660493,1
monkey,80.51,1,0.1242078201,1
monkey,79.944,1,0.1250872944,1
monkey,79.401,1,0.1259428027,1
monkey,79.378,1,0.1259791726,1
monkey,79.284,1,0.126129384,1
monkey,78.991,1,0.1265961906,1
monkey,78.958,1,0.1266498777,1
monkey,78.802,1,0.1269005644,1
monkey,78.344,1,0.1276415062,1
monkey,78.33,1,0.1276642565,1
monkey,78.119,1,0.1280092519,1
monkey,78.049,1,0.1281250825,1
monkey,77.884,1,0.1283963138,1
monkey,77.847,1,0.1284565728,1
monkey,77.819,1,0.1285033845,1
monkey,77.648,1,0.1287857751,1
monkey,77.6,1,0.1288655625,1
monkey,77.548,1,0.1289527526,1
monkey,77.464,1,0.1290926817,1
monkey,77.345,1,0.1292906879,1
monkey,77.241,1,0.1294654399,1
monkey,77.155,1,0.1296085575,1
monkey,76.929,1,0.1299891617,1
monkey,76.894,1,0.1300499429,1
monkey,76.866,1,0.1300969755,1
monkey,76.838,1,0.1301440836,1
monkey,76.7,1,0.1303787983,1
monkey,76.513,1,0.130697221,1
monkey,76.279,1,0.1310983482,1
monkey,76.163,1,0.1312971244,1
monkey,76.081,1,0.1314380614,1
monkey,76.037,1,0.1315142215,1
monkey,75.877,1,0.1317916149,1
monkey,75.852,1,0.1318363499,1
monkey,75.753,1,0.1320082099,1
monkey,75.738,1,0.1320335827,1
monkey,75.64,1,0.1322060193,1
monkey,75.621,1,0.132238897,1
monkey,75.517,1,0.1324197718,1
monkey,75.105,1,0.1331476713,1
monkey,75.085,1,0.1331832793,1
monkey,75.016,1,0.1333052628,1
monkey,74.949,1,0.1334235252,1
monkey,74.842,1,0.1336149937,1
monkey,74.814,1,0.1336653966,1
monkey,74.747,1,0.1337851426,1
monkey,74.623,1,0.1340062633,1
monkey,74.605,1,0.1340389637,1
monkey,74.584,1,0.134076498,1
monkey,74.455,1,0.1343088062,1
monkey,74.415,1,0.1343817999,1
monkey,74.326,1,0.1345426222,1
monkey,74.09,1,0.1349705909,1
monkey,74.078,1,0.1349931029,1
monkey,74.016,1,0.1351059274,1
monkey,73.901,1,0.135315959,1
monkey,73.893,1,0.1353304942,1
monkey,73.844,1,0.1354214657,1
monkey,73.712,1,0.1356633105,1
monkey,73.688,1,0.1357081866,1
monkey,73.574,1,0.1359182849,1
monkey,73.45,1,0.1361464615,1
monkey,73.308,1,0.1364114722,1
monkey,73.272,1,0.1364785466,1
monkey,73.256,1,0.136506743,1
monkey,72.763,1,0.1374323839,1
monkey,72.597,1,0.1377473092,1
monkey,72.566,1,0.1378054493,1
monkey,72.504,1,0.137923991,1
monkey,72.487,1,0.1379563958,1
monkey,72.331,1,0.1382526649,1
monkey,72.291,1,0.1383299216,1
monkey,72.276,1,0.1383594088,1
monkey,72.231,1,0.1384449191,1
monkey,72.182,1,0.1385383676,1
monkey,71.998,1,0.1388926906,1
monkey,71.949,1,0.1389873425,1
monkey,71.832,1,0.1392146399,1
monkey,71.774,1,0.1393262303,1
monkey,71.571,1,0.1397205347,1
monkey,71.568,1,0.1397271745,1
monkey,71.531,1,0.1397999495,1
monkey,71.415,1,0.1400263816,1
monkey,71.363,1,0.1401290202,1
monkey,71.281,1,0.1402893272,1
monkey,71.219,1,0.1404110324,1
monkey,71.195,1,0.1404595353,1
monkey,71.06,1,0.1407251984,1
monkey,70.99,1,0.140864919,1
monkey,70.946,1,0.140952649,1
monkey,70.944,1,0.1409567074,1
monkey,70.914,1,0.1410167705,1
monkey,70.912,1,0.1410198379,1
monkey,70.754,1,0.1413352025,1
monkey,70.657,1,0.1415280116,1
monkey,70.598,1,0.1416467788,1
monkey,70.593,1,0.1416567906,1
monkey,70.578,1,0.1416864037,1
monkey,70.346,1,0.1421535118,1
monkey,70.321,1,0.1422054298,1
monkey,70.295,1,0.1422581811,1
monkey,70.285,1,0.1422770875,1
monkey,70.083,1,0.1426883813,1
monkey,70.06,1,0.1427342346,1
monkey,69.813,1,0.1432405437,1
monkey,69.763,1,0.1433423178,1
monkey,69.691,1,0.1434915243,1
monkey,69.658,1,0.1435578795,1
monkey,69.604,1,0.1436693946,1
monkey,69.515,1,0.1438528816,1
monkey,69.479,1,0.1439284248,1
monkey,69.346,1,0.1442049654,1
monkey,69.333,1,0.1442309326,1
monkey,69.211,1,0.1444858473,1
monkey,69.064,1,0.1447940724,1
monkey,68.972,1,0.1449859194,1
monkey,68.814,1,0.1453199934,1
monkey,68.793,1,0.1453638743,1
monkey,68.554,1,0.1458695256,1
monkey,68.515,1,0.1459535369,1
monkey,68.507,1,0.1459710907,1
monkey,68.39,1,0.1462202915,1
monkey,68.39,1,0.146220344,1
monkey,68.373,1,0.146257202,1
monkey,68.36,1,0.1462851958,1
monkey,68.342,1,0.1463234966,1
monkey,68.297,1,0.1464194965,1
monkey,68.241,1,0.1465392559,1
monkey,68.189,1,0.1466505847,1
monkey,68.013,1,0.1470310185,1
monkey,67.779,1,0.1475372774,1
monkey,67.631,1,0.1478610656,1
monkey,67.606,1,0.1479148465,1
monkey,67.48,1,0.1481929442,1
monkey,67.47,1,0.1482133177,1
monkey,67.428,1,0.1483069208,1
monkey,67.416,1,0.1483323946,1
monkey,67.36,1,0.1484549598,1
monkey,67.316,1,0.1485521554,1
monkey,67.27,1,0.1486543323,1
monkey,67.193,1,0.1488261214,1
monkey,67.076,1,0.149085224,1
monkey,67.057,1,0.149127557,1
monkey,67.027,1,0.1491930097,1
monkey,66.984,1,0.14929023,1
monkey,66.887,1,0.1495050461,1
monkey,66.833,1,0.149627093,1
monkey,66.803,1,0.1496933227,1
monkey,66.734,1,0.1498480566,1
monkey,66.536,1,0.1502943075,1
monkey,66.295,1,0.1508410482,1
monkey,66.265,1,0.1509085423,1
monkey,66.149,1,0.1511737654,1
monkey,66.12,1,0.1512400994,1
monkey,66.019,1,0.1514716365,1
monkey,66.008,1,0.1514957658,1
monkey,66.008,1,0.1514971988,1
monkey,65.866,1,0.1518227539,1
monkey,65.793,1,0.1519926679,1
monkey,65.709,1,0.1521862832,1
monkey,65.649,1,0.1523260684,1
monkey,65.645,1,0.152334648,1
monkey,65.643,1,0.1523399987,1
monkey,65.637,1,0.1523532698,1
monkey,65.634,1,0.1523602881,1
monkey,65.442,1,0.1528066568,1
monkey,65.328,1,0.1530745724,1
monkey,65.28,1,0.1531861219,1
monkey,65.235,1,0.1532918808,1
monkey,65.158,1,0.1534740582,1
monkey,65.03,1,0.1537749526,1
monkey,64.971,1,0.1539152473,1
monkey,64.969,1,0.1539186044,1
monkey,64.942,1,0.1539845659,1
monkey,64.902,1,0.1540788946,1
monkey,64.9,1,0.1540838615,1
monkey,64.872,1,0.1541489389,1
monkey,64.766,1,0.1544027371,1
monkey,64.718,1,0.1545176485,1
monkey,64.686,1,0.1545937377,1
monkey,64.609,1,0.1547762425,1
monkey,64.59,1,0.1548230196,1
monkey,64.495,1,0.1550498589,1
monkey,64.48,1,0.1550864338,1
monkey,64.446,1,0.15516943,1
monkey,64.41,1,0.1552562178,1
monkey,64.389,1,0.1553054945,1
monkey,64.387,1,0.1553113242,1
monkey,64.275,1,0.1555809042,1
monkey,64.197,1,0.1557716218,1
monkey,64.153,1,0.1558774212,1
monkey,64.139,1,0.1559116491,1
monkey,63.989,1,0.1562764702,1
monkey,63.983,1,0.1562903512,1
monkey,63.982,1,0.1562933992,1
monkey,63.902,1,0.1564906027,1
monkey,63.851,1,0.1566152728,1
monkey,63.85,1,0.1566176676,1
monkey,63.738,1,0.1568915432,1
monkey,63.708,1,0.1569671955,1
monkey,63.661,1,0.1570821167,1
monkey,63.529,1,0.1574080368,1
monkey,63.523,1,0.1574241385,1
monkey,63.255,1,0.1580897284,1
monkey,63.238,1,0.1581333272,1
monkey,63.182,1,0.1582729182,1
monkey,63.173,1,0.1582947782,1
monkey,63.11,1,0.1584543077,1
monkey,63.075,1,0.1585426065,1
monkey,63.005,1,0.1587167796,1
monkey,62.983,1,0.1587717447,1
monkey,62.972,1,0.1587996882,1
monkey,62.966,1,0.1588154639,1
monkey,62.955,1,0.1588440521,1
monkey,62.752,1,0.1593567908,1
monkey,62.723,1,0.1594311084,1
monkey,62.586,1,0.1597807613,1
monkey,62.534,1,0.1599136531,1
monkey,62.495,1,0.1600125868,1
monkey,62.413,1,0.160222326,1
monkey,62.409,1,0.1602320783,1
monkey,62.357,1,0.1603674901,1
monkey,62.289,1,0.1605411888,1
monkey,62.233,1,0.1606862155,1
monkey,62.227,1,0.1607024969,1
monkey,62.226,1,0.1607032464,1
monkey,62.118,1,0.1609843143,1
monkey,62.042,1,0.1611805332,1
monkey,62.018,1,0.1612435522,1
monkey,61.983,1,0.1613336349,1
monkey,61.965,1,0.1613820753,1
monkey,61.915,1,0.1615110146,1
monkey,61.876,1,0.1616142875,1
monkey,61.814,1,0.1617752559,1
monkey,61.807,1,0.1617950878,1
monkey,61.795,1,0.1618243133,1
monkey,61.723,1,0.1620143975,1
monkey,61.712,1,0.162042899,1
monkey,61.607,1,0.162318999,1
monkey,61.603,1,0.1623299473,1
monkey,61.486,1,0.1626398453,1
monkey,61.285,1,0.1631728062,1
monkey,61.272,1,0.1632057504,1
monkey,61.216,1,0.1633567136,1
monkey,61.181,1,0.1634493176,1
monkey,61.133,1,0.1635781565,1
monkey,61.101,1,0.1636630166,1
monkey,61.076,1,0.1637315415,1
monkey,61.051,1,0.1637964854,1
monkey,60.962,1,0.1640366567,1
monkey,60.942,1,0.1640909583,1
monkey,60.936,1,0.1641053522,1
monkey,60.932,1,0.1641181474,1
monkey,60.912,1,0.1641712581,1
monkey,60.889,1,0.1642326987,1
monkey,60.873,1,0.164275986,1
monkey,60.825,1,0.1644056328,1
monkey,60.799,1,0.1644762314,1
monkey,60.758,1,0.1645876415,1
monkey,60.754,1,0.1645986062,1
monkey,60.738,1,0.1646408676,1
monkey,60.635,1,0.1649204193,1
monkey,60.581,1,0.1650693813,1
monkey,60.544,1,0.1651700751,1
monkey,60.529,1,0.165209232,1
monkey,60.422,1,0.1655036046,1
monkey,60.359,1,0.1656746486,1
monkey,60.331,1,0.1657533389,1
monkey,60.284,1,0.1658818863,1
monkey,60.261,1,0.1659457884,1
monkey,60.226,1,0.1660417935,1
monkey,60.219,1,0.1660605182,1
monkey,60.177,1,0.1661776427,1
monkey,60.13,1,0.1663062861,1
monkey,60.111,1,0.1663590763,1
monkey,60.007,1,0.1666467821,1
monkey,59.984,1,0.1667113098,1
monkey,59.95,1,0.1668064586,1
monkey,59.879,1,0.1670040179,1
monkey,59.772,1,0.1673023415,1
monkey,59.746,1,0.1673757352,1
monkey,59.579,1,0.1678455665,1
monkey,59.55,1,0.1679254665,1
monkey,59.522,1,0.1680046534,1
monkey,59.49,1,0.1680943668,1
monkey,59.464,1,0.1681686904,1
monkey,59.456,1,0.1681922754,1
monkey,59.424,1,0.1682827324,1
monkey,59.391,1,0.1683753269,1
monkey,59.378,1,0.168411595,1
monkey,59.196,1,0.1689304213,1
monkey,59.188,1,0.1689537306,1
monkey,59.156,1,0.1690444871,1
monkey,59.09,1,0.169232798,1
monkey,59.067,1,0.1692988925,1
monkey,59.067,1,0.1692993715,1
monkey,59.061,1,0.1693155928,1
monkey,59.013,1,0.1694534795,1
monkey,58.927,1,0.1697021913,1
monkey,58.922,1,0.1697152699,1
monkey,58.88,1,0.1698356511,1
monkey,58.877,1,0.1698453127,1
monkey,58.845,1,0.1699385914,1
monkey,58.739,1,0.1702447774,1
monkey,58.727,1,0.1702782724,1
monkey,58.707,1,0.170338817,1
monkey,58.694,1,0.1703751486,1
monkey,58.599,1,0.1706526519,1
monkey,58.51,1,0.170909513,1
monkey,58.5,1,0.1709390448,1
monkey,58.499,1,0.170942431,1
monkey,58.448,1,0.1710924347,1
monkey,58.366,1,0.1713340888,1
monkey,58.288,1,0.1715627727,1
monkey,58.286,1,0.1715689015,1
monkey,58.244,1,0.1716914887,1
monkey,58.221,1,0.1717589732,1
monkey,58.197,1,0.1718290896,1
monkey,58.197,1,0.1718316257,1
monkey,58.173,1,0.1719003863,1
monkey,58.161,1,0.1719377816,1
monkey,58.123,1,0.1720503481,1
monkey,58.097,1,0.1721257033,1
monkey,58.04,1,0.1722937564,1
monkey,58.028,1,0.1723309654,1
monkey,57.939,1,0.172595075,1
monkey,57.898,1,0.1727188341,1
monkey,57.832,1,0.1729160756,1
monkey,57.761,1,0.1731282711,1
monkey,57.607,1,0.1735891616,1
monkey,57.453,1,0.1740555647,1
monkey,57.238,1,0.174709005,1
monkey,57.231,1,0.1747308506,1
monkey,57.227,1,0.1747418012,1
monkey,57.216,1,0.1747755647,1
monkey,57.082,1,0.1751862873,1
monkey,57.003,1,0.1754289914,1
monkey,56.999,1,0.1754419439,1
monkey,56.977,1,0.1755108268,1
monkey,56.953,1,0.1755822045,1
monkey,56.949,1,0.1755960177,1
monkey,56.921,1,0.1756829633,1
monkey,56.837,1,0.1759427449,1
monkey,56.769,1,0.176151661,1
monkey,56.754,1,0.1761996749,1
monkey,56.743,1,0.1762329356,1
monkey,56.736,1,0.1762556182,1
monkey,56.681,1,0.1764265286,1
monkey,56.638,1,0.1765599689,1
monkey,56.621,1,0.1766119306,1
monkey,56.61,1,0.1766484368,1
monkey,56.605,1,0.1766624197,1
monkey,56.564,1,0.1767902293,1
monkey,56.534,1,0.1768839279,1
monkey,56.522,1,0.1769224163,1
monkey,56.501,1,0.1769881819,1
monkey,56.467,1,0.1770942655,1
monkey,56.421,1,0.1772382877,1
monkey,56.395,1,0.1773220073,1
monkey,56.371,1,0.1773956464,1
monkey,56.337,1,0.1775030133,1
monkey,56.302,1,0.1776130995,1
monkey,56.273,1,0.1777053186,1
monkey,56.145,1,0.1781098864,1
monkey,56.133,1,0.1781484401,1
monkey,56.106,1,0.1782353894,1
monkey,56.065,1,0.1783646838,1
monkey,56.032,1,0.1784688309,1
monkey,56.005,1,0.1785569469,1
monkey,55.952,1,0.1787234436,1
monkey,55.944,1,0.1787488758,1
monkey,55.931,1,0.1787914657,1
monkey,55.931,1,0.1787918853,1
monkey,55.916,1,0.1788398577,1
monkey,55.914,1,0.1788462553,1
monkey,55.882,1,0.1789499181,1
monkey,55.853,1,0.1790429847,1
monkey,55.822,1,0.1791402989,1
monkey,55.815,1,0.1791633518,1
monkey,55.812,1,0.1791734313,1
monkey,55.678,1,0.179605053,1
monkey,55.657,1,0.1796709321,1
monkey,55.625,1,0.179773889,1
monkey,55.587,1,0.1798985309,1
monkey,55.585,1,0.1799031038,1
monkey,55.544,1,0.180036157,1
monkey,55.542,1,0.1800436488,1
monkey,55.521,1,0.1801105749,1
monkey,55.48,1,0.1802456829,1
monkey,55.479,1,0.1802491661,1
monkey,55.416,1,0.1804537016,1
monkey,55.383,1,0.1805618882,1
monkey,55.346,1,0.1806820748,1
monkey,55.337,1,0.1807114609,1
monkey,55.334,1,0.180721334,1
monkey,55.266,1,0.1809427206,1
monkey,55.254,1,0.1809836802,1
monkey,55.22,1,0.1810952497,1
monkey,55.218,1,0.1811017425,1
monkey,55.217,1,0.1811021971,1
monkey,55.206,1,0.181141233,1
monkey,55.192,1,0.1811843043,1
monkey,55.158,1,0.1812985722,1
monkey,55.15,1,0.1813252743,1
monkey,55.125,1,0.1814056747,1
monkey,55.027,1,0.1817277692,1
monkey,54.8,1,0.1824822138,1
monkey,54.794,1,0.1825002609,1
monkey,54.748,1,0.1826548602,1
monkey,54.748,1,0.1826563154,1
monkey,54.734,1,0.1827025636,1
monkey,54.733,1,0.1827058037,1
monkey,54.704,1,0.1828018433,1
monkey,54.702,1,0.1828099082,1
monkey,54.65,1,0.1829820795,1
monkey,54.647,1,0.1829910369,1
monkey,54.637,1,0.1830268225,1
monkey,54.615,1,0.1831004322,1
monkey,54.614,1,0.1831020901,1
monkey,54.572,1,0.1832440921,1
monkey,54.564,1,0.1832708199,1
monkey,54.495,1,0.1835031833,1
monkey,54.493,1,0.1835097655,1
monkey,54.477,1,0.1835643636,1
monkey,54.467,1,0.1835973288,1
monkey,54.46,1,0.1836208718,1
monkey,54.445,1,0.1836700606,1
monkey,54.414,1,0.1837774122,1
monkey,54.41,1,0.1837910171,1
monkey,54.372,1,0.1839193842,1
monkey,54.344,1,0.184014174,1
monkey,54.34,1,0.1840260991,1
monkey,54.277,1,0.1842390744,1
monkey,54.21,1,0.1844664363,1
monkey,54.197,1,0.1845135833,1
monkey,54.189,1,0.1845377302,1
monkey,54.135,1,0.1847229577,1
monkey,54.101,1,0.1848405191,1
monkey,54.055,1,0.1849956548,1
monkey,54.05,1,0.1850122607,1
monkey,53.976,1,0.18526855,1
monkey,53.926,1,0.1854391074,1
monkey,53.921,1,0.1854553044,1
monkey,53.902,1,0.185520591,1
monkey,53.896,1,0.1855410997,1
monkey,53.764,1,0.1859992319,1
monkey,53.755,1,0.1860299793,1
monkey,53.747,1,0.1860559475,1
monkey,53.732,1,0.1861080645,1
monkey,53.726,1,0.1861306605,1
monkey,53.689,1,0.1862569125,1
monkey,53.632,1,0.1864561788,1
monkey,53.56,1,0.1867071065,1
monkey,53.526,1,0.1868246111,1
monkey,53.464,1,0.1870413376,1
monkey,53.447,1,0.1871022006,1
monkey,53.347,1,0.1874512736,1
monkey,53.337,1,0.1874884233,1
monkey,53.329,1,0.1875166398,1
monkey,53.316,1,0.1875621079,1
monkey,53.302,1,0.1876117647,1
monkey,53.235,1,0.1878456893,1
monkey,53.223,1,0.1878904554,1
monkey,53.174,1,0.188061974,1
monkey,53.149,1,0.1881494699,1
monkey,53.124,1,0.1882384503,1
monkey,53.121,1,0.188250702,1
monkey,53.094,1,0.1883462672,1
monkey,53.062,1,0.188460506,1
monkey,53.056,1,0.1884783381,1
monkey,53.042,1,0.1885296788,1
monkey,52.995,1,0.188697398,1
monkey,52.995,1,0.1886977803,1
monkey,52.99,1,0.1887153935,1
monkey,52.987,1,0.1887251694,1
monkey,52.973,1,0.1887750731,1
monkey,52.963,1,0.188810721,1
monkey,52.919,1,0.1889671408,1
monkey,52.883,1,0.1890975025,1
monkey,52.859,1,0.1891818857,1
monkey,52.852,1,0.1892069982,1
monkey,52.843,1,0.1892383272,1
monkey,52.765,1,0.1895201627,1
monkey,52.741,1,0.1896070927,1
monkey,52.704,1,0.1897374449,1
monkey,52.664,1,0.1898847535,1
monkey,52.662,1,0.1898906001,1
monkey,52.62,1,0.1900410615,1
monkey,52.62,1,0.1900424697,1
monkey,52.561,1,0.1902543399,1
monkey,52.537,1,0.1903425423,1
monkey,52.516,1,0.1904183674,1
monkey,52.505,1,0.1904568559,1
