clipfrac,eplenmean,explained_variance,eprewmean,policy_loss,value_loss,fps,nupdates,approxkl,total_timesteps,policy_entropy,serial_timesteps,time_elapsed
0.00033333336,1360.4033333333334,0.9594196267426014,641.9511527933332,-0.00039825417,14.789231,383,557,0.0005440375,835500,1.0721598,835500,2181.6233353614807
0.028533325,1359.9566666666667,0.9752707071602345,642.5478485566666,-0.0064380355,15.141418,383,558,0.0027920315,837000,0.93718415,837000,2185.535544395447
0.0,1359.4333333333334,0.9584506154060364,642.6555827,-0.0005567746,17.236794,390,559,0.00019794401,838500,0.95573366,838500,2189.3792581558228
0.02273333,1360.63,0.947408102452755,644.3357866433332,-0.0028414675,15.174787,381,560,0.0016073723,840000,1.1023909,840000,2193.3166019916534
0.022466669,1362.24,0.9572363644838333,646.43640504,-0.0028433662,15.311339,395,561,0.0017543123,841500,1.0430572,841500,2197.1086852550507
0.0034000007,1363.5933333333332,0.9503425247967243,648.2599583066666,-0.0024006073,14.896817,377,562,0.0011151799,843000,1.0311236,843000,2201.078099966049
0.03919998,1363.5933333333332,0.9521903172135353,649.2661572266667,-0.0053007607,14.387751,396,563,0.003213928,844500,1.0224315,844500,2204.861179590225
0.044999987,1363.5933333333332,0.9567593298852444,649.6698126833332,-0.0040745125,13.014959,382,564,0.004568913,846000,1.0314324,846000,2208.780923843384
0.03906666,1363.7466666666667,0.9611567035317421,650.1347622333333,-0.0023591386,13.4266405,393,565,0.004358322,847500,1.0158123,847500,2212.590822696686
0.0016666667,1365.19,0.9421053156256676,652.0974453099999,-0.0016190829,15.57708,391,566,0.00074742496,849000,1.1154904,849000,2216.426764726639
0.006266666,1365.19,0.9584049731492996,652.6292741533333,-0.0014274297,14.476053,393,567,0.0017907928,850500,1.0314969,850500,2220.238329410553
0.0162,1366.6633333333334,0.9635326117277145,654.26437487,-0.0013533816,13.014011,396,568,0.0014370531,852000,1.0811046,852000,2224.0222113132477
0.02113333,1368.0333333333333,0.9601534642279148,656.0019709033332,-0.0022966275,13.866737,397,569,0.0021762424,853500,1.0128824,853500,2227.8009865283966
0.01493333,1369.56,0.9550822675228119,657.5103039200001,-0.0011490189,15.170426,392,570,0.0017293581,855000,1.080787,855000,2231.627147912979
0.024999991,1370.68,0.9683013595640659,659.0500358900001,-0.0026081952,12.359352,380,571,0.0031146682,856500,1.0101509,856500,2235.571273326874
0.01886666,1371.9866666666667,0.9624348431825638,660.6129510266668,-0.0039943014,13.915668,395,572,0.002984132,858000,1.0301784,858000,2239.360281229019
0.058999978,1371.9866666666667,0.9531950652599335,660.60671126,-0.00521024,15.205866,382,573,0.004559327,859500,1.0547947,859500,2243.2837619781494
0.015533332,1373.18,0.95764235034585,661.8952404,-0.0008432359,14.072121,395,574,0.0024821006,861000,1.0991007,861000,2247.079377889633
0.029066667,1373.18,0.975168889388442,662.6235848966667,-0.0025249245,14.112622,396,575,0.0026417067,862500,0.978239,862500,2250.867434024811
0.025066663,1373.22,0.9620513170957565,662.6746432199999,-0.0010089515,21.505396,388,576,0.0017862446,864000,1.0104756,864000,2254.7284128665924
0.0,1370.7833333333333,0.934491254389286,661.45190708,-0.0006001346,26.74811,358,577,0.00020380337,865500,0.6252434,865500,2258.9141120910645
0.03239999,1371.7733333333333,0.954026822000742,662.7367945733332,-0.002643858,14.987057,385,578,0.0024528513,867000,1.0779132,867000,2262.810633659363
0.011466666,1369.48,0.9405393376946449,661.42455146,-0.0010556385,29.485868,356,579,0.0014519067,868500,0.7545168,868500,2267.022068500519
0.028933328,1368.8033333333333,0.9746766891330481,661.4407015866666,-0.002238085,12.695562,392,580,0.00220893,870000,0.92128074,870000,2270.8456881046295
0.0037333323,1369.6533333333334,0.9669790491461754,662.2395755133333,-0.0026115703,21.052603,395,581,0.002845301,871500,1.041259,871500,2274.6405594348907
0.103199996,1370.6466666666668,0.9700309503823519,663.26157064,-0.003998833,21.261412,394,582,0.0054201274,873000,0.9687784,873000,2278.4431233406067
0.099733345,1371.7833333333333,0.9381930194795132,664.24540518,-0.0063893967,23.0318,390,583,0.0063122036,874500,1.0036116,874500,2282.2825739383698
0.0,1372.2366666666667,0.9513393417000771,664.96747711,-0.0014629564,12.691146,388,584,0.001033288,876000,1.0683584,876000,2286.143177509308
0.0029999998,1369.2366666666667,0.9617948681116104,663.3025155633333,-0.0016503449,22.739552,352,585,0.00059392216,877500,0.7519446,877500,2290.4048352241516
0.008733333,1369.43,0.9626629464328289,664.2168202266665,-0.0022306924,13.500727,383,586,0.0026386075,879000,1.0990567,879000,2294.319602251053
0.01886667,1369.47,0.974205432459712,664.7462509266668,-0.0031241851,17.070976,379,587,0.0013936323,880500,0.9291526,880500,2298.272894382477
0.01826666,1368.9733333333334,0.9764434732496738,665.08990021,-0.0026720706,14.9223795,388,588,0.0025414398,882000,0.87041223,882000,2302.1354789733887
0.018866658,1367.9366666666667,0.972265524789691,663.9388454133334,-0.0018224026,16.878492,385,589,0.0021757581,883500,0.88112694,883500,2306.0302214622498
0.026133327,1367.77,0.9529741406440735,664.09373519,-0.0028517132,15.246312,384,590,0.0027653135,885000,1.0810577,885000,2309.930605649948
0.029333334,1368.8,0.9712481927126646,665.3449657,-0.0029131684,15.55903,384,591,0.0032802955,886500,0.99804574,886500,2313.834548473358
0.0,1369.7133333333334,0.9632031805813313,666.6735486933333,-0.0016409282,15.581762,384,592,0.0007543804,888000,1.0200084,888000,2317.7390406131744
0.002733333,1369.7133333333334,0.9756036847829819,666.7454356166667,-0.0025329727,13.581654,396,593,0.0011155528,889500,1.0171902,889500,2321.525534629822
0.0011333334,1370.45,0.9746505171060562,667.9320990766666,-0.0013268382,15.697439,381,594,0.0010031649,891000,1.0131395,891000,2325.4606997966766
0.0,1370.3333333333333,0.9350186735391617,667.7956712633332,-0.0011397807,18.791706,401,595,0.0003840901,892500,1.0807976,892500,2329.19970536232
0.018933335,1371.1266666666668,0.9484297893941402,668.7807914333333,-0.0020428034,16.557894,387,596,0.001671492,894000,1.0466237,894000,2333.075340986252
0.009066666,1370.0766666666666,0.952816542237997,668.96046835,-0.0042353966,28.860014,353,597,0.0020045817,895500,0.92750275,895500,2337.324887752533
0.0,1369.9966666666667,0.9748386051505804,669.0938711833334,-0.00045832378,16.20471,394,598,0.00028355134,897000,0.9063276,897000,2341.1262896060944
0.002,1370.1133333333332,0.9397344924509525,669.697387,-0.0015916426,19.614355,379,599,0.0013754524,898500,1.0419434,898500,2345.076563835144
0.023066662,1369.9466666666667,0.9721561707556248,669.7401439600001,-0.003088232,16.16504,394,600,0.0032925848,900000,0.9874282,900000,2348.879557609558
0.0024666665,1369.9466666666667,0.9560863859951496,670.2023888399999,-0.0009068308,16.579216,398,601,0.0014931008,901500,1.1566703,901500,2352.648562669754
0.0017333333,1369.68,0.9725054074078798,669.97566288,-0.0010959699,13.707542,397,602,0.0008455443,903000,0.9827536,903000,2356.418792486191
0.03453332,1369.68,0.9660001210868359,671.0281987333334,-0.0035652027,15.446142,387,603,0.003858714,904500,1.0849797,904500,2360.2866797447205
0.06533331,1369.68,0.9678195901215076,670.6740762866667,-0.0026853567,16.480898,397,604,0.004427888,906000,0.9874559,906000,2364.056452035904
0.0134000005,1369.68,0.95536794885993,671.34634409,-0.002366776,18.716747,386,605,0.0015897483,907500,1.1128718,907500,2367.9363696575165
0.0016666667,1366.9133333333334,0.9611357003450394,669.4423007966667,-0.00031687773,15.37735,386,606,0.00057228527,909000,0.8571405,909000,2371.8207128047943
0.018866662,1364.7566666666667,0.9457692764699459,668.9313097066668,-0.0019441964,25.134253,348,607,0.0012188414,910500,0.85007715,910500,2376.119860649109
0.0,1364.7566666666667,0.96253776922822,669.3141962033334,-0.000395293,16.763813,373,608,0.00025928364,912000,1.0459492,912000,2380.134502887726
0.0,1364.7566666666667,0.9716125056147575,670.0783304033333,-0.00033488654,16.688316,397,609,3.4995366e-05,913500,1.0175766,913500,2383.9120461940765
0.0022666662,1364.0833333333333,0.9768632855266333,669.46836093,-0.0020006595,14.8427,384,610,0.001733498,915000,0.90567094,915000,2387.8090419769287
0.049399983,1361.6933333333334,0.9434821717441082,667.5835532733333,-0.0026898133,19.407558,390,611,0.003607899,916500,1.048017,916500,2391.6475698947906
0.017466666,1361.6933333333334,0.9545053653419018,667.8784751999999,-0.0018375035,16.251524,377,612,0.0017418711,918000,1.0449021,918000,2395.6242101192474
0.015533329,1361.6933333333334,0.9736385308206081,668.4801798466667,-0.0041722776,16.05738,389,613,0.0017833274,919500,0.98420113,919500,2399.47194647789
0.051333323,1361.39,0.9617168568074703,668.47000579,-0.004790837,16.39037,387,614,0.0035732395,921000,1.0324712,921000,2403.342819929123
0.0032666666,1361.39,0.9720036722719669,668.6179934766667,-0.0048970873,16.681065,399,615,0.000833315,922500,1.037332,922500,2407.096126317978
0.0010666667,1361.39,0.943291250616312,668.53389733,-0.0018182779,17.90708,387,616,0.0012308009,924000,1.1107863,924000,2410.963282585144
0.0040666666,1361.1433333333334,0.9955295771360397,669.1492659133334,-0.00081890763,2.6878443,397,617,0.0007227185,925500,0.9995536,925500,2414.7355852127075
0.007066667,1361.1433333333334,0.9838274046778679,669.6640698466667,-0.0012942834,8.384385,396,618,0.0013259281,927000,1.0438383,927000,2418.5161805152893
0.01433333,1361.1433333333334,0.9851096058264375,670.0012261766667,-0.0021228031,6.3150587,395,619,0.0026375595,928500,0.9728759,928500,2422.311889410019
0.0014666668,1361.45,0.9777145683765411,670.6332522333333,-0.00065558584,7.906034,396,620,0.0010104484,930000,1.0455444,930000,2426.094372034073
6.666667e-05,1361.5633333333333,0.9674428813159466,671.4114746933334,-0.00076495396,10.237996,399,621,0.00095775805,931500,1.0078282,931500,2429.853744029999
0.02386666,1361.65,0.9730021469295025,671.9637770033333,-0.0012700967,8.829294,395,622,0.0027545108,933000,1.0975943,933000,2433.6491465568542
6.666667e-05,1361.65,0.9604745134711266,672.4054160133333,-2.4871815e-05,22.810532,393,623,0.00035357967,934500,1.0157162,934500,2437.46457862854
0.025199998,1362.0833333333333,0.9530603885650635,672.0516776899999,-0.0032327939,19.882582,388,624,0.002890446,936000,1.0315913,936000,2441.3252799510956
0.0068666637,1362.6266666666668,0.9766128640621901,671.74136948,-0.005039025,8.488301,386,625,0.0023607442,937500,1.0731047,937500,2445.21093916893
0.00013333333,1363.0766666666666,0.9700071737170219,673.0651231266667,-0.0009636627,12.987363,385,626,0.0002585651,939000,1.0321493,939000,2449.105343580246
0.013200002,1363.0766666666666,0.9639241881668568,673.6409011833333,-0.0043155104,17.463484,367,627,0.0022790332,940500,1.0620424,940500,2453.1899292469025
0.055799995,1363.0766666666666,0.9694596827030182,673.41825524,-0.0062606297,11.53138,392,628,0.0055041574,942000,0.98869264,942000,2457.0135509967804
0.0047999998,1362.3166666666666,0.9562881253659725,673.0239888133334,-0.0013281213,27.63789,361,629,0.00091568625,943500,0.74043727,943500,2461.1588208675385
0.0056666653,1363.1933333333334,0.9705752655863762,673.8760500266667,-0.0002549913,17.168674,386,630,0.00091652997,945000,0.99579585,945000,2465.0411422252655
0.0014,1363.1933333333334,0.9700526501983404,674.0933859300001,-0.0007675895,17.003616,394,631,0.00070214324,946500,0.9970623,946500,2468.84747338295
0.0036666663,1362.8033333333333,0.9606671594083309,674.4046787366667,-0.0020371263,15.5611315,384,632,0.0011440197,948000,0.99860555,948000,2472.7517507076263
0.043799985,1362.8033333333333,0.9589583314955235,674.81960962,-0.0021695446,17.0518,392,633,0.0027831462,949500,1.0034457,949500,2476.5751943588257
0.035333324,1362.8033333333333,0.9470298029482365,675.0691151966666,-0.0027879032,18.00438,391,634,0.004881745,951000,1.0787246,951000,2480.4113805294037
0.019466667,1363.1766666666667,0.9580782055854797,676.0410533333333,-0.0011447924,18.602629,395,635,0.0021914062,952500,0.9942769,952500,2484.202156305313
0.020133331,1364.7166666666667,0.9678797572851181,677.7855889666666,-0.0017304589,15.920093,371,636,0.0020603477,954000,1.0480618,954000,2488.2472875118256
0.033933323,1365.4533333333334,0.9437180049717426,678.33992427,-0.003137525,18.148294,353,637,0.0044131293,955500,1.1128181,955500,2492.4928641319275
0.045066647,1365.4533333333334,0.9495863318443298,679.1499661166666,-0.0052588824,15.7582445,374,638,0.0053599244,957000,1.1292012,957000,2496.4938027858734
0.05713333,1366.65,0.965578019618988,680.5852872866667,-0.005298231,20.606413,381,639,0.0043690084,958500,0.985212,958500,2500.4304575920105
0.029,1367.2266666666667,0.9456849656999111,680.71972291,-0.002200833,24.315998,388,640,0.0029670256,960000,1.0475463,960000,2504.2946190834045
6.666667e-05,1368.22,0.9696231875568628,681.70424478,-0.0006044186,18.119936,341,641,0.0008593471,961500,0.993723,961500,2508.689472436905
0.0,1368.79,0.9377455599606037,681.8373508,-0.00033227072,22.291119,351,642,0.00048203193,963000,1.091725,963000,2512.9515855312347
0.0008666667,1368.79,0.9437431059777737,681.3921194799999,-0.0014922911,23.697424,346,643,0.0015296512,964500,0.96747744,964500,2517.2758452892303
0.0079333335,1370.87,0.9452016241848469,683.4245711633334,-0.0013123634,18.68772,353,644,0.0025271035,966000,1.0560571,966000,2521.5151352882385
0.012599997,1370.87,0.9055760726332664,683.0917570800001,-0.001985895,31.464565,335,645,0.0020928048,967500,1.0209657,967500,2525.993175983429
0.0789333,1370.87,0.9573317281901836,683.5066632133334,-0.002554163,18.67636,333,646,0.006126,969000,1.0068783,969000,2530.492405653
0.095133305,1371.6133333333332,0.9561834409832954,684.5185536133333,-0.0043454687,17.419546,351,647,0.006670043,970500,1.0094233,970500,2534.756781101227
0.0016000001,1371.6133333333332,0.9597471952438354,684.40599032,-0.0010899747,17.79815,335,648,0.0012202085,972000,1.0159769,972000,2539.224674463272
0.039066654,1371.6133333333332,0.9463267624378204,684.2326202133332,-0.0038621025,19.839472,368,649,0.0035882196,973500,1.0525912,973500,2543.29621052742
0.0,1371.78,0.9656027853488922,684.44443185,-0.0005217754,21.87954,361,650,0.0010507106,975000,1.0397232,975000,2547.4505343437195
0.0,1371.78,0.9481188021600246,683.8952738133332,-0.0014836687,19.955454,367,651,0.0006180254,976500,1.0650637,976500,2551.528128385544
0.023333326,1372.2733333333333,0.9683524668216705,684.6735390466666,-0.0021684072,18.08993,336,652,0.0032890686,978000,1.0470285,978000,2555.9914548397064
0.0010666668,1373.1166666666666,0.9503835774958134,685.3176142133332,-0.0018263257,18.522415,371,653,0.0014887388,979500,1.1069355,979500,2560.0298714637756
0.11726669,1373.1166666666666,0.9709462467581034,685.6952059533332,-0.0045720246,17.70257,366,654,0.0073127593,981000,1.0062641,981000,2564.118265390396
0.0003333333,1373.21,0.9592989422380924,686.11571879,-0.0013027869,17.600683,368,655,0.0010452516,982500,1.0645735,982500,2568.1864235401154
0.01853333,1373.21,0.9709448423236609,686.0121527366666,-0.0030846428,16.981766,385,656,0.0027263295,984000,0.9701108,984000,2572.0753405094147
0.03139999,1373.21,0.9548735357820988,685.8764711566668,-0.0021962158,18.546309,361,657,0.00221278,985500,1.0318382,985500,2576.222585916519
0.04839998,1373.21,0.9447159022092819,685.7131067600001,-0.0057155145,24.416353,386,658,0.0048096217,987000,0.9769184,987000,2580.1021020412445
0.023799999,1375.9533333333334,0.938723549246788,687.55456304,-0.002638413,24.722937,374,659,0.0031493474,988500,0.9809362,988500,2584.109596014023
0.005,1375.9533333333334,0.9528889134526253,687.5149858,-0.0020916779,17.604965,385,660,0.0011995549,990000,1.0217475,990000,2587.996264219284
0.028466664,1376.4833333333333,0.9669157303869724,688.29268381,-0.002597711,17.91908,385,661,0.0036406186,991500,1.0965995,991500,2591.8867387771606
0.0356,1376.4833333333333,0.9702706951647997,688.3647686133334,-0.0019030588,15.964155,396,662,0.0033036435,993000,1.0709177,993000,2595.6717207431793
0.03933332,1376.4833333333333,0.9620113931596279,688.1320173466667,-0.0025663192,14.842954,393,663,0.0040442483,994500,1.0769576,994500,2599.4865577220917
0.039399993,1377.1366666666668,0.9559003300964832,689.2076887466667,-0.0022215557,17.658613,366,664,0.0040571755,996000,1.0394754,996000,2603.5778913497925
0.04813333,1378.1233333333332,0.9461488388478756,690.3024672633334,-0.002529393,17.815533,395,665,0.0032763558,997500,1.0560167,997500,2607.368992328644
0.016999995,1378.1233333333332,0.9545542262494564,690.5323298633333,-0.0011663494,18.209192,388,666,0.0020733064,999000,0.9986978,999000,2611.23353266716
0.013933334,1378.1233333333332,0.9421082511544228,690.57539203,-0.0017236338,17.720947,397,667,0.001967098,1000500,1.0739851,1000500,2615.0100841522217
0.06626666,1378.1233333333332,0.9700832776725292,691.2261315533334,-0.002995986,17.527054,396,668,0.006086054,1002000,0.99132156,1002000,2618.7931005954742
0.015199995,1378.33,0.9603138417005539,691.4588350233333,-0.0051367152,15.732089,394,669,0.0028695525,1003500,0.9367376,1003500,2622.5957448482513
6.666667e-05,1378.5966666666666,0.9552215002477169,692.1657263266667,-0.0009463966,16.242302,401,670,0.0007467661,1005000,1.0432514,1005000,2626.3324172496796
0.0009333334,1379.2866666666666,0.9706387482583523,693.14690714,-0.0007275607,16.723019,400,671,0.0009114803,1006500,0.90066195,1006500,2630.0789539813995
0.0,1379.1033333333332,0.9767706729471684,693.1661594633333,-0.0008914522,13.62878,383,672,0.0010236804,1008000,1.0268257,1008000,2633.9861075878143
0.0022666664,1379.1033333333332,0.9654644951224327,692.8248316533333,-0.00019231465,18.872448,390,673,0.00072463625,1009500,1.0444229,1009500,2637.828346967697
0.00026666667,1379.68,0.9151891022920609,693.5118360866667,-0.00066920655,26.580847,395,674,0.0007205617,1011000,1.09211,1011000,2641.6231319904327
0.085266635,1379.95,0.9571690671145916,693.7065412966666,-0.004532888,19.50982,395,675,0.005826227,1012500,0.96466583,1012500,2645.418832063675
0.029199993,1380.4766666666667,0.9386490806937218,694.6732576866667,-0.0029440662,21.199623,398,676,0.002956966,1014000,1.0843685,1014000,2649.1798605918884
0.117,1381.3,0.9691609982401133,695.7924363833334,-0.004097157,17.70266,398,677,0.007292052,1015500,0.9805202,1015500,2652.949405670166
0.010199999,1381.3,0.9655998684465885,696.1381807099999,-0.00026794826,17.9203,391,678,0.0010287289,1017000,1.0507144,1017000,2656.778411388397
0.028533325,1381.3,0.9487017057836056,696.0848591433333,-0.004463506,16.399658,397,679,0.0024332108,1018500,1.0899987,1018500,2660.5537497997284
0.036333337,1381.5833333333333,0.94952442497015,696.9300666566667,-0.0031022122,18.880264,393,680,0.0038542426,1020000,0.9691832,1020000,2664.3645207881927
0.04566666,1381.5833333333333,0.9560879394412041,697.34555961,-0.003411904,18.019264,386,681,0.005344521,1021500,1.0407181,1021500,2668.241502761841
0.007200001,1381.5833333333333,0.9513446241617203,697.81630462,-0.00042304234,21.55074,382,682,0.00095756457,1023000,0.9646203,1023000,2672.1688804626465
0.012799997,1379.3666666666666,0.9423535354435444,696.2746768899999,-0.0024967268,37.363594,362,683,0.001487858,1024500,0.7348127,1024500,2676.305382013321
0.02746666,1378.8833333333334,0.9663498848676682,695.91324481,-0.0030621574,15.826317,394,684,0.0020732654,1026000,0.8891723,1026000,2680.1079647541046
0.016199995,1379.9166666666667,0.9636843651533127,697.0969100133334,-0.0015728251,19.493996,391,685,0.0017307006,1027500,1.0201534,1027500,2683.942343235016
0.0,1379.9166666666667,0.9641063362360001,696.90217909,-5.1497565e-05,15.047581,395,686,0.00018229753,1029000,0.97414625,1029000,2687.7323520183563
0.028599994,1380.4466666666667,0.9551097191870213,697.7731403466668,-0.0022948312,18.282137,385,687,0.0038915977,1030500,1.0423189,1030500,2691.625262737274
0.101,1380.4466666666667,0.9654068686068058,697.9600321366667,-0.0021609287,19.463005,383,688,0.005672245,1032000,0.9426638,1032000,2695.5320398807526
0.04753333,1383.4233333333334,0.9555323980748653,700.1695063466667,-0.0027043326,19.169178,397,689,0.00401216,1033500,1.0197933,1033500,2699.309876203537
0.0042,1383.4233333333334,0.9486168511211872,700.84741538,-0.0020380365,19.071318,396,690,0.0007736204,1035000,0.9744293,1035000,2703.0962154865265
0.0,1383.4233333333334,0.9215359389781952,700.8738214733335,-0.00035136964,29.863464,395,691,0.00048726366,1036500,0.96201104,1036500,2706.893481492996
0.0041333335,1383.4233333333334,0.9649091772735119,701.6114103733333,-0.0012326415,19.02612,387,692,0.0011961367,1038000,0.99667925,1038000,2710.764484643936
0.0,1381.1966666666667,0.9499649256467819,699.9431098,-0.0003931933,19.19205,391,693,0.00047178086,1039500,0.8921493,1039500,2714.598324537277
0.012866664,1382.7033333333334,0.9537567868828773,702.0648391333334,-0.0021767817,20.842546,393,694,0.0027591097,1041000,0.9468187,1041000,2718.4106798171997
0.029533321,1382.7033333333334,0.9658500477671623,702.3010970299999,-0.005410474,18.65049,393,695,0.0034622303,1042500,0.9852775,1042500,2722.2246236801147
0.010533333,1382.7033333333334,0.9533121809363365,702.1800795199999,-0.0046963515,16.103563,393,696,0.0013949306,1044000,1.1014504,1044000,2726.0398209095
0.014599996,1383.39,0.9529949501156807,703.27409201,-0.0011670149,19.699347,396,697,0.0018692225,1045500,1.0256714,1045500,2729.8276846408844
0.03513332,1383.39,0.9513919688761234,703.6368278100001,-0.0015931041,20.285114,394,698,0.0040320875,1047000,0.972938,1047000,2733.634970664978
0.07879997,1385.96,0.9680410251021385,705.9687272266667,-0.0060840957,18.917133,397,699,0.005763427,1048500,0.92374045,1048500,2737.407355070114
0.0141999945,1388.6233333333332,0.9609489813446999,708.3577408633332,-0.0058237957,14.513176,394,700,0.0029395535,1050000,1.0775284,1050000,2741.205507516861
0.021933334,1389.5333333333333,0.9579767435789108,709.6118351166666,-0.0011978116,19.301952,395,701,0.0014475076,1051500,0.9427672,1051500,2744.9959919452667
0.041933343,1386.84,0.9305450096726418,707.15288034,-0.0050845323,36.104355,361,702,0.0026663453,1053000,0.567395,1053000,2749.144732952118
0.0025333334,1386.84,0.9733829963952303,707.1280109400001,-0.0008929946,17.501104,383,703,0.0010439821,1054500,0.938621,1054500,2753.052059173584
0.008,1386.84,0.9574264772236347,706.5516608233332,-0.0020465918,19.238781,396,704,0.0017302335,1056000,1.0396891,1056000,2756.831392288208
0.023466656,1387.5,0.9701991993933916,707.6103221133334,-0.0019910305,18.673315,395,705,0.0020537719,1057500,0.9391698,1057500,2760.622004508972
0.024199989,1385.0333333333333,0.9712201934307814,705.3675902633333,-0.0017128784,17.707525,389,706,0.002462663,1059000,0.86616355,1059000,2764.4774470329285
0.013933331,1385.0333333333333,0.9594791196286678,705.3090784766666,-0.0033015278,19.283716,396,707,0.0017916684,1060500,0.9566508,1060500,2768.263671398163
0.0,1384.9866666666667,0.9324910193681717,704.8931605099999,-0.00054756185,37.1696,362,708,0.0004755974,1062000,0.666112,1062000,2772.401396751404
0.0012666668,1384.9866666666667,0.9524662829935551,705.7490501833335,-0.000444824,18.302181,397,709,0.0011944487,1063500,0.9924459,1063500,2776.1771714687347
0.034266654,1384.9866666666667,0.9700668193399906,705.74627802,-0.0030995132,18.227541,388,710,0.004471192,1065000,0.94073814,1065000,2780.0439913272858
0.006933331,1382.28,0.949656780809164,703.4452411033334,-0.0043199942,16.863716,378,711,0.001075139,1066500,0.8421947,1066500,2784.006658554077
0.0,1383.71,0.9397262297570705,705.07275997,-0.00034812023,18.99402,373,712,0.00022851654,1068000,0.96974623,1068000,2788.0224964618683
0.07059997,1383.71,0.9492315202951431,705.9482594333333,-0.004653547,18.144175,375,713,0.006097389,1069500,0.92084575,1069500,2792.0141520500183
0.0,1383.7233333333334,0.959521409124136,706.7235832633334,-0.0011377396,19.401134,380,714,0.0005352892,1071000,0.9076367,1071000,2795.953670978546
0.016066667,1381.0833333333333,0.907273605465889,703.92349811,-0.0030421293,34.293686,363,715,0.0011711473,1072500,0.5362149,1072500,2800.084064245224
0.0012666668,1378.0133333333333,0.9752721358090639,701.1480533233333,-0.0015930464,11.67844,397,716,0.00090631144,1074000,0.8900285,1074000,2803.8540556430817
0.0002,1375.1866666666667,0.9451166391372681,698.6273612766666,-0.00067560835,29.4659,360,717,0.000197286,1075500,0.5584408,1075500,2808.013062953949
0.019333335,1375.1866666666667,0.9507566019892693,699.5910582966667,-0.003696821,17.58757,398,718,0.0024327058,1077000,0.93911827,1077000,2811.780207633972
0.00013333333,1375.1866666666667,0.9583517089486122,699.62144636,-0.000120503755,16.784992,396,719,0.0012783859,1078500,0.95885444,1078500,2815.5598089694977
0.0013333334,1375.7466666666667,0.9541892372071743,700.7596009866667,-0.00084595056,18.201288,396,720,0.0015162928,1080000,0.9511459,1080000,2819.339991092682
0.0,1375.7466666666667,0.9654843360185623,701.3102539099999,-0.0006250277,18.242817,398,721,0.00024878123,1081500,0.96821344,1081500,2823.105217218399
0.020599993,1373.4866666666667,0.993190873414278,699.5955475533334,-0.0057327934,2.8477228,375,722,0.0026489047,1083000,0.90561587,1083000,2827.095402956009
0.046266653,1373.4866666666667,0.9881311124190688,699.5085245033333,-0.0031066386,5.0932493,375,723,0.005151483,1084500,0.9096281,1084500,2831.086992740631
0.009533332,1370.7566666666667,0.9486560262739658,697.3964927000001,-0.0016392763,23.907375,336,724,0.001529548,1086000,0.49894303,1086000,2835.547329902649
0.0805333,1366.6,0.9385732896625996,693.5709682966666,-0.009481977,33.667812,363,725,0.005387488,1087500,0.6860529,1087500,2839.676557302475
0.018066667,1366.6,0.9472284577786922,694.2957518766667,-0.00054695044,18.050135,397,726,0.002311798,1089000,0.95513463,1089000,2843.4493312835693
0.03333333,1366.6,0.964295644313097,695.1202185766666,-0.002704604,18.146496,391,727,0.004317625,1090500,0.93483484,1090500,2847.2789709568024
0.036866654,1364.5,0.939912561327219,693.10085436,-0.0054971334,24.857788,385,728,0.002182916,1092000,0.886523,1092000,2851.175206899643
0.018599996,1364.5,0.9452942535281181,693.1029308266666,-0.003366583,25.214592,393,729,0.0038986814,1093500,0.85462296,1093500,2854.9922363758087
0.005533332,1361.99,0.9281698688864708,691.1767688366667,-0.0012544654,31.256582,358,730,0.00085260486,1095000,0.52453834,1095000,2859.1821818351746
0.017866665,1359.2066666666667,0.9692828580737114,688.9064526533333,-0.0021018765,15.587522,372,731,0.0016393834,1096500,1.0294596,1096500,2863.2089097499847
0.035999984,1359.5433333333333,0.9495832398533821,689.2952675600001,-0.0026846998,17.433937,362,732,0.0022444197,1098000,1.019833,1098000,2867.350166082382
0.0,1359.5433333333333,0.959548182785511,689.6686263933334,-0.00048216636,17.805275,376,733,0.00017877613,1099500,0.8663894,1099500,2871.336934328079
0.020599999,1359.5433333333333,0.9396549090743065,689.5110813766668,-0.002239205,22.151623,356,734,0.0031751108,1101000,0.9411683,1101000,2875.5504372119904
0.0,1360.0066666666667,0.9402690269052982,690.3157352633333,-0.00026175915,22.521807,375,735,0.0002583202,1102500,0.9200067,1102500,2879.5501437187195
0.008799998,1361.1266666666668,0.9722004383802414,691.5002196599999,-0.0012131104,16.944363,390,736,0.0019521168,1104000,0.92070425,1104000,2883.3938982486725
0.005533333,1361.2966666666666,0.9908680999651551,691.7049805533333,-0.002519669,5.162655,384,737,0.0016282769,1105500,1.0320591,1105500,2887.291903734207
0.0134,1362.4633333333334,0.9801235888153315,692.4104155033334,-0.0015997265,7.202394,387,738,0.0029937404,1107000,0.93345857,1107000,2891.1613969802856
0.06026665,1363.76,0.9856848027557135,694.05440632,-0.002223272,8.804836,382,739,0.004852887,1108500,1.0139679,1108500,2895.0848517417908
0.0030666664,1363.76,0.9788373578339815,693.4884096933333,-0.00025639223,9.6057415,359,740,0.001184791,1110000,0.89404124,1110000,2899.261825323105
0.017199997,1362.11,0.9396955668926239,692.7457019566667,-0.0022463126,31.88685,350,741,0.0019833788,1111500,0.49050182,1111500,2903.5365359783173
0.06519998,1362.99,0.9499231837689877,693.8504735033334,-0.00489711,19.215883,367,742,0.006383709,1113000,0.93204165,1113000,2907.620414018631
