nupdates,fps,eprewmean,time_elapsed,explained_variance,policy_loss,approxkl,policy_entropy,total_timesteps,clipfrac,serial_timesteps,eplenmean,value_loss
1578,200,34.31666666666667,13123.409889936447,0.3562423586845398,-0.0002624398,0.00017599067,1.5822421,3231744,0.0,807936,1477.4033333333334,0.471987
1579,197,34.36,13133.780188322067,0.3528786897659302,-4.4815864e-05,3.9207123e-05,1.5693537,3233792,0.0,808448,1477.4033333333334,0.78537816
1580,191,34.6,13144.500168800354,0.3668508529663086,-0.00012554298,2.1991982e-05,1.540738,3235840,0.0,808960,1475.8633333333332,0.62611824
1581,202,34.596666666666664,13154.604652643204,0.5682463347911835,-0.00020556983,4.458371e-05,1.5339671,3237888,0.0,809472,1475.8633333333332,0.27962828
1582,215,34.38,13164.09467959404,0.4743705987930298,-0.00031061345,6.0668204e-05,1.5424372,3239936,0.0,809984,1475.8633333333332,0.7229107
1583,264,34.373333333333335,13171.852080345154,0.21566730737686157,-0.00031382064,4.2377866e-05,1.573721,3241984,0.0,810496,1475.8633333333332,1.277116
1584,261,34.70666666666666,13179.672030687332,0.3617675304412842,-0.00020055566,0.00012383577,1.575014,3244032,0.0,811008,1475.8633333333332,0.44445017
1585,249,34.89333333333333,13187.893900156021,0.36675894260406494,-0.00072702667,0.000121083016,1.5507213,3246080,0.0,811520,1475.8633333333332,1.0160073
1586,257,35.18333333333333,13195.839697599411,0.3853570222854614,-0.000444863,0.00018578344,1.5147138,3248128,0.0,812032,1475.8633333333332,1.389901
1587,293,35.18333333333333,13202.820365667343,0.9584505707025528,1.1921162e-05,0.00061988755,1.5021206,3250176,0.006184896,812544,1475.8633333333332,0.009327389
1588,273,35.18,13210.302480220795,0.6071566641330719,0.0009970005,0.0006084321,1.5035673,3252224,0.009602864,813056,1475.8633333333332,0.34829095
1589,263,35.446666666666665,13218.090040445328,0.48739123344421387,-0.00027713357,3.315043e-05,1.5036134,3254272,0.0,813568,1475.8633333333332,1.385889
1590,284,35.446666666666665,13225.280072689056,0.7008179128170013,-0.0013061947,0.00025020217,1.4598495,3256320,0.0,814080,1475.8633333333332,0.00026424762
1591,266,35.44,13232.968331336975,-0.1796325445175171,-0.00016662867,0.000120885175,1.4457904,3258368,0.0,814592,1475.8633333333332,0.00026640948
1592,268,35.44,13240.591373443604,0.6821002066135406,0.00031136908,0.00015849977,1.4600121,3260416,0.0,815104,1475.8633333333332,0.39454618
1593,280,35.44,13247.888054609299,0.33200156688690186,-0.000377452,6.8089306e-05,1.5037614,3262464,0.0,815616,1475.8633333333332,1.0799643
1594,265,35.32,13255.596802949905,0.32022297382354736,0.001708007,0.0030102597,1.516973,3264512,0.05452474,816128,1475.8633333333332,2.8134935
1595,259,36.833333333333336,13263.49499297142,0.2674689292907715,1.6243817e-05,0.00022534264,1.4884149,3266560,0.0,816640,1475.8633333333332,14.239864
1596,270,36.663333333333334,13271.054510116577,0.9684311524033546,-7.886967e-05,1.9604167e-05,1.4434242,3268608,0.0,817152,1475.8633333333332,0.035063863
1597,245,36.66,13279.408255338669,0.640357494354248,-5.8060978e-05,7.883791e-06,1.4934683,3270656,0.0,817664,1475.8633333333332,0.6604274
1598,257,36.66,13287.371904373169,0.4442669153213501,5.8143243e-05,0.00017605051,1.5315719,3272704,0.0,818176,1475.8633333333332,1.8418995
1599,269,37.34,13294.973962068558,0.21781212091445923,-0.0005426498,0.0013547787,1.5309664,3274752,0.009277344,818688,1475.8633333333332,9.9764385
1600,286,37.77333333333333,13302.111341953278,0.5120078921318054,-0.00022846158,0.0009633643,1.4773182,3276800,0.0094401045,819200,1475.8633333333332,2.868892
1601,264,37.96666666666667,13309.86746263504,0.5880003869533539,-4.7578633e-05,2.0309504e-05,1.4460825,3278848,0.0,819712,1475.8633333333332,2.5051005
1602,275,37.95666666666666,13317.306685686111,0.5992189347743988,-0.0003071837,5.04068e-05,1.4402798,3280896,0.0,820224,1475.8633333333332,0.25545573
1603,278,37.95666666666666,13324.671762228012,0.671746015548706,-0.00032001734,2.9751163e-05,1.4855661,3282944,0.0,820736,1475.8633333333332,0.7036569
1604,252,37.95333333333333,13332.770134925842,0.4172585606575012,0.00023515166,3.12569e-05,1.5277389,3284992,0.0,821248,1475.8633333333332,1.6933088
1605,249,38.59,13340.968055486679,0.2528533935546875,0.00019650348,0.0011655652,1.5125604,3287040,0.0009765625,821760,1475.8633333333332,10.383466
1606,239,39.03,13349.507692813873,0.4127376079559326,0.00010049902,7.305157e-05,1.456285,3289088,0.0,822272,1475.8633333333332,7.315038
1607,245,39.27333333333333,13357.850417613983,0.5656330287456512,-1.4951918e-05,1.7264238e-05,1.450987,3291136,0.0,822784,1475.8633333333332,2.8698447
1608,266,39.04333333333334,13365.53117108345,0.6870900988578796,0.00014962691,0.00026067355,1.476706,3293184,0.00032552084,823296,1476.2833333333333,0.8541891
1609,272,39.03666666666667,13373.052767515182,0.343713641166687,-7.6040706e-05,8.637464e-05,1.5198507,3295232,0.0,823808,1476.2833333333333,4.829014
1610,275,39.663333333333334,13380.479495763779,0.3786184787750244,0.00038358584,3.496573e-05,1.5241634,3297280,0.0,824320,1477.8666666666666,3.9713879
1611,267,40.10333333333333,13388.132695198059,0.340986430644989,-0.0003019528,4.5074787e-05,1.501667,3299328,0.0,824832,1477.8666666666666,9.145431
1612,269,40.7,13395.733239412308,0.45246660709381104,-0.00027689664,0.00011520026,1.4672908,3301376,0.0,825344,1477.8666666666666,8.628709
1613,257,41.07,13403.67560839653,0.7476725280284882,-0.00083721895,0.00014039862,1.449859,3303424,0.0,825856,1477.8933333333334,1.2837862
1614,272,40.98,13411.180875062943,0.7274691462516785,-0.0008498325,8.5097454e-05,1.4663895,3305472,0.0,826368,1477.9166666666667,1.0310185
1615,279,40.98,13418.509554386139,0.3525899052619934,0.0003789685,0.00017636386,1.5097197,3307520,0.0,826880,1481.74,4.083896
1616,264,41.42666666666667,13426.238944530487,0.34290099143981934,-0.00046903593,0.0007164955,1.5176673,3309568,0.010416667,827392,1486.6066666666666,5.3946414
1617,272,42.17666666666667,13433.761314153671,0.36370420455932617,0.0005145134,0.001202715,1.487339,3311616,0.017578125,827904,1486.6066666666666,11.810848
1618,259,43.333333333333336,13441.644627332687,0.4095733165740967,-0.001438554,0.0007833936,1.4321369,3313664,0.009765625,828416,1486.6066666666666,6.0656486
1619,268,42.973333333333336,13449.285404205322,0.9085830003023148,-0.00029306454,0.00017822825,1.3990067,3315712,0.0,828928,1486.6066666666666,0.43663383
1620,264,41.63,13457.037986278534,0.772484764456749,-0.0013838169,0.00018256973,1.4266219,3317760,0.0,829440,1486.6066666666666,0.71541613
1621,245,41.63333333333333,13465.383254766464,0.40758103132247925,-0.0003646398,0.0002768416,1.4887757,3319808,0.0,829952,1486.6066666666666,4.0657997
1622,249,42.07666666666667,13473.579883813858,0.3078370690345764,0.0009204941,0.0009962715,1.4919833,3321856,0.015462239,830464,1486.6066666666666,10.728378
1623,260,43.336666666666666,13481.43206501007,0.38580822944641113,0.0040470012,0.004858063,1.4566811,3323904,0.079589844,830976,1486.6066666666666,6.7685256
1624,274,43.41,13488.902773141861,0.6343202292919159,-4.6522357e-05,0.00091769337,1.38982,3325952,0.013183594,831488,1486.6066666666666,1.4000453
1625,277,43.38333333333333,13496.296659231186,0.677950531244278,0.00027795773,0.0001007851,1.4278383,3328000,0.0,832000,1486.6066666666666,0.742196
1626,207,43.013333333333335,13506.16568017006,0.4764593839645386,0.0021355732,0.0004446382,1.4703941,3330048,0.0068359375,832512,1486.6066666666666,3.6278877
1627,210,43.94,13515.918390274048,0.08058178424835205,0.0012924513,0.002466175,1.5301856,3332096,0.036295574,833024,1486.6066666666666,8.423135
1628,238,43.94,13524.51000905037,0.4650121331214905,0.0019556948,0.0019483523,1.4405988,3334144,0.029459635,833536,1486.6066666666666,5.03838
1629,232,44.81666666666667,13533.302927970886,0.5371288359165192,-0.00014788347,0.00014764232,1.4150162,3336192,0.0011393229,834048,1486.6066666666666,2.6945066
1630,230,44.586666666666666,13542.192876815796,0.7600202709436417,-0.00021545107,7.389603e-05,1.414762,3338240,0.0,834560,1486.6066666666666,1.0357785
1631,258,44.586666666666666,13550.128193616867,0.45310527086257935,0.0040604062,0.0026915453,1.4593056,3340288,0.047851562,835072,1486.6066666666666,3.412138
1632,226,45.33,13559.1829931736,0.4913288950920105,0.0065831896,0.004737465,1.4154788,3342336,0.092447914,835584,1486.6066666666666,9.920305
1633,230,45.71666666666667,13568.085621118546,0.48156309127807617,-0.0001062279,1.06146035e-05,1.3701109,3344384,0.0,836096,1487.47,4.9843993
1634,254,45.71666666666667,13576.127107858658,0.9588270150125027,-0.00038085165,7.328949e-05,1.3032718,3346432,0.0,836608,1487.47,0.00040480177
1635,232,45.10666666666667,13584.951041936874,0.4590775966644287,-0.0006063326,0.00035342458,1.3109357,3348480,0.0,837120,1487.47,0.00054548687
1636,229,45.10333333333333,13593.878598928452,0.9732574261724949,0.00023382778,4.3839274e-05,1.324619,3350528,0.0,837632,1489.0633333333333,0.48634937
1637,241,44.806666666666665,13602.343507766724,0.8759375810623169,-0.00070217997,0.000109129265,1.3631538,3352576,0.0,838144,1489.8166666666666,0.35643014
1638,237,44.013333333333335,13610.96723651886,0.782588317990303,0.0010981044,0.0006731667,1.3771194,3354624,0.010904948,838656,1484.9233333333334,0.85014504
1639,222,43.72,13620.178697109222,0.6576146185398102,0.00046208967,0.0009874924,1.3938632,3356672,0.015950521,839168,1484.9233333333334,1.5778295
1640,274,43.64666666666667,13627.635730981827,0.9520599134266376,-0.00026359534,1.1615481e-05,1.3849975,3358720,0.0,839680,1488.09,0.098182775
1641,276,41.7,13635.031133174896,0.7878892123699188,-0.0003139729,5.2141182e-05,1.3842529,3360768,0.0,840192,1488.09,0.86640614
1642,262,41.96333333333333,13642.847146749496,0.6173859238624573,-0.0018212864,0.00069166673,1.3748645,3362816,0.009765625,840704,1488.09,4.5140944
1643,276,41.96333333333333,13650.252570152283,0.061144113540649414,2.272497e-05,6.527303e-05,1.3367518,3364864,0.0,841216,1488.09,0.00033069705
